episode,minibatches,minibatches_possible,first_mb_kl,policy_loss,value_loss,mean_V,std_V,std_barrier,lyap_penalty,dynamics_loss,barrier_loss,approx_kl,clip_fraction,mean_std,mean_raw_log_std,mean_abs_action,alpha
388,24,24,1.1641532182693481e-08,-0.0050511501225021975,28.932628750801086,0.3561802841722965,0.07646629648904006,0.0996167656655113,0.02071365962425868,0.1908074909200271,0.06698409250626962,0.02666351663841245,0.21832682378590107,0.32684078936775524,0.2882910321156184,0.1684423703700304,0.010000000000000004
390,24,24,1.3504177331924438e-08,-0.010746011588101586,31.487917224566143,0.3639425113797188,0.08588723714152972,0.10767699840168159,0.02064594409118096,0.22696884783605734,0.030784722495203216,0.01989774244915073,0.20413411470750967,0.32573502759138745,0.28665226077040035,0.18346965375045934,0.010000000000000004
392,24,24,1.257285475730896e-08,-0.007795998205741246,17.777833580970764,0.36669980113705,0.10317299080391724,0.11498712468892336,0.02125580554517607,0.24463436690469584,0.05080603544289867,0.016355106393651415,0.17311197984963655,0.32486438875397045,0.28534530848264694,0.20640506347020468,0.010000000000000004
394,24,24,1.257285475730896e-08,-0.00972479849588126,18.213015496730804,0.34617256621519726,0.11314940328399341,0.11205641087144613,0.02032220937932531,0.20410463710625967,0.03912050913398465,0.01595549510481457,0.1724609381829699,0.3236374966800213,0.2834850351015727,0.20608429424464703,0.010000000000000004
396,24,24,1.862645149230957e-08,0.003530231692517797,22.724733014901478,0.3695702813565731,0.12283732648938894,0.11218500851343076,0.021893961665531,0.22390794878204665,0.024616370831305783,0.023345493129454553,0.2511067713300387,0.3227330061296622,0.2821148410439491,0.19578874918321768,0.010000000000000004
398,18,24,1.4435499906539917e-08,-0.007649458737836944,10.359977377785576,0.34287721415360767,0.12198701211147839,0.10179616055554813,0.021587305288347933,0.2518668547272682,0.02704457462661796,0.022705994493056398,0.15260416641831398,0.32257433235645294,0.28187335034211475,0.21895642744170296,0.010000000000000002
400,18,24,1.4435499906539917e-08,-0.010584805833382739,11.324677175945705,0.3789730932977464,0.12646622169348928,0.1181131758623653,0.02262124315732055,0.2179865820540322,0.03574552180038558,0.021674270638161235,0.18524305605226093,0.32157451079951394,0.2803617997301949,0.20223120434416664,0.010000000000000002
402,24,24,1.5133991837501526e-08,-0.010341360214321563,19.446195363998413,0.3861300510664781,0.12144727539271116,0.11601469696809848,0.022996897188325722,0.19412786016861597,0.04229527160835763,0.017785084589074057,0.19124348958333334,0.32068217794100445,0.2789902202785015,0.18125356857975325,0.010000000000000004
404,6,24,1.6530975699424744e-08,0.022850208605329197,14.151449203491211,0.4018309066692988,0.1115115297337373,0.09547673538327217,0.022140035095314186,0.1576170027256012,0.040558215230703354,0.03112059455209722,0.34010417262713116,0.3199075261751811,0.27778234084447223,0.16008783876895905,0.01
406,12,24,1.5133991837501526e-08,0.01123676976809899,9.425940553347269,0.34967190772295,0.11545153645177682,0.10171251619855563,0.023529153938094776,0.19298521926005682,0.03506260163461169,0.024724395577019703,0.2510416678463419,0.31965644160906476,0.27740053584178287,0.18350098033746085,0.009999999999999998
408,24,24,1.5133991837501526e-08,-0.002433071203995496,12.940432588259378,0.34259412934382755,0.11557040487726529,0.10185040192057689,0.02368728257715702,0.2185568530112505,0.02046799488986532,0.020548468853424613,0.21956380270421505,0.31938475494583446,0.2769971614082654,0.19545596030851206,0.010000000000000004
410,24,24,1.3969838619232178e-08,-0.011597645197374126,25.259829302628834,0.3464042929311593,0.11425519206871589,0.09415923710912466,0.02168635946388046,0.1830724539856116,0.026866036467254162,0.012255057158957547,0.1278645833954215,0.31887296587228775,0.27620282024145126,0.15247175097465515,0.010000000000000004
412,24,24,9.546056389808655e-09,-0.014725398912560195,11.664824406305948,0.385281336804231,0.11760429417093594,0.1002864083275199,0.023178041679784656,0.21199746740361056,0.027898293687030673,0.013899903986991072,0.1523111987238129,0.3176593792935212,0.27435485149423283,0.208855756248037,0.010000000000000004
414,24,24,1.3969838619232178e-08,-0.003815848147496581,10.323389927546183,0.4248359265426795,0.10019149072468281,0.09531682636588812,0.022618263106172282,0.1874660470833381,0.028705416480079293,0.021302846827893518,0.22838541741172472,0.3170996916790803,0.27353353425860405,0.18344473714629808,0.010000000000000004
416,24,24,9.546056389808655e-09,-0.0020391022468781252,12.594683349132538,0.37761761744817096,0.10069132596254349,0.0979139596844713,0.02223138720728457,0.2104125718275706,0.049111852111915745,0.016319523924418416,0.17542317789047956,0.3164266236126423,0.27251505603392917,0.19299748353660107,0.010000000000000004
418,24,24,1.1408701539039612e-08,-0.006669288811584313,13.471116741498312,0.3753380353252093,0.12511469144374132,0.13447871742149195,0.024707936216145754,0.21640338314076266,0.08236071032782395,0.02478372780024074,0.22682291672875485,0.3142256053785483,0.2692024198671182,0.1863795674095551,0.010000000000000004
420,24,24,1.234002411365509e-08,-0.00960775843122974,9.146417081356049,0.38639621436595917,0.137595663468043,0.14525604620575905,0.02523236822647353,0.2001035399734974,0.074801300962766,0.017992336176879082,0.171256510540843,0.312734658519427,0.2669437788426876,0.17076093082626662,0.010000000000000004
422,24,24,1.3504177331924438e-08,-0.014380823161142567,10.264324009418488,0.38965334991614026,0.12669034767895937,0.11697616459180911,0.024765599363793928,0.2371296069274346,0.022378654374430578,0.01842230847493435,0.18466796927774945,0.31109652171532315,0.2643791859348615,0.19613670061031976,0.010000000000000004
424,18,24,1.0477378964424133e-08,-0.004629988947676288,16.319644292195637,0.3914896266327964,0.14790909737348557,0.13841727210415733,0.027797642681333754,0.32041581802897984,0.08869360635677974,0.022403933689929545,0.1958767357799742,0.3102278427945243,0.2629857328202989,0.20746030824051964,0.010000000000000002
426,24,24,1.3504177331924438e-08,-0.014986540093862763,9.533990502357483,0.3589220804472764,0.127714102777342,0.11498778996368249,0.02241492155008018,0.22383376335104307,0.03436527238227427,0.013127221531855563,0.15110677108168602,0.3092218575378259,0.2614429257810116,0.19183658435940742,0.010000000000000004
428,12,24,1.4901161193847656e-08,0.013697921764105558,9.249468127886454,0.3560524483521779,0.11768574888507526,0.10789396489659946,0.023487869805345934,0.21802619223793349,0.02151083837573727,0.03962443567191561,0.23131510553260645,0.30812276899814606,0.2597916970650355,0.20229281360904375,0.009999999999999998
430,12,24,1.1408701539039612e-08,0.016187578439712524,16.55380630493164,0.35842936237653095,0.1223122285058101,0.10268473501006763,0.021883864421397448,0.18340041860938072,0.019376080638418596,0.02869520045351237,0.20839843899011612,0.3080274239182472,0.2596534589926402,0.19488874326149622,0.009999999999999998
432,24,24,1.1175870895385742e-08,-0.005657180076620231,6.472300509611766,0.3621402531862259,0.13179279087732235,0.10815677978098392,0.02036968447888891,0.17284749696652094,0.014608954001838962,0.018704099013120867,0.18671875012417635,0.3079101803402106,0.25945714364449185,0.179882500320673,0.010000000000000004
434,24,24,1.1874362826347351e-08,0.001813933253288269,11.468238155047098,0.39482662702600163,0.14208156739672026,0.11349635695417722,0.023904961301013827,0.2708036620169878,0.02847176619494955,0.02331519572180696,0.21181640649835268,0.3079590288301309,0.25948933387796086,0.21679331362247467,0.010000000000000004
436,24,24,1.210719347000122e-08,-0.008760628833745917,33.08768856525421,0.36700577785571414,0.13561006293942532,0.11814955715090036,0.02313430382249256,0.19094809889793396,0.03046928291829924,0.01862825792826091,0.18421224070092043,0.30749136706193286,0.258714164296786,0.19972254211703935,0.010000000000000004
438,18,24,1.3504177331924438e-08,-0.0069631119776103235,29.229077604081894,0.3180747661325667,0.11760242366128498,0.08299875011046727,0.021476180499626532,0.2037442202369372,0.026174586473239794,0.02458729618228972,0.18146701405445734,0.3067566719320085,0.25755155914359623,0.24331405013799667,0.010000000000000002
440,18,24,1.6530975699424744e-08,-0.006106311921030283,9.86197394794888,0.40107055173979866,0.15066776921351752,0.10004546410507625,0.024316540608803432,0.18940014392137527,0.051211750962667994,0.021296801724626373,0.20221354398462507,0.30630675786071354,0.25681505766179824,0.21999151839150322,0.010000000000000002
442,12,24,1.5832483768463135e-08,-0.002226273063570261,21.81151858965556,0.3698063939809799,0.1162547046939532,0.09199128424127896,0.023152316610018413,0.18933279191454253,0.034919387040038906,0.026509095216169953,0.18320312599341074,0.30602046102285385,0.25634388873974484,0.21396701410412788,0.009999999999999998
444,12,24,1.5832483768463135e-08,0.003753610188141465,20.335150321324665,0.3995110144217809,0.12160710928340752,0.1146095401297013,0.02215069392696023,0.18706109498937926,0.044183487383027874,0.022276203303287428,0.19407552108168602,0.30598824471235275,0.25627294431130093,0.19850588217377663,0.009999999999999998
446,12,24,1.3620592653751373e-08,-0.006236687768250704,12.799307743708292,0.33005186170339584,0.11133591582377751,0.10594252248605092,0.02183563852061828,0.20551403860251108,0.01698717288672924,0.02050492784474045,0.19114583358168602,0.30617517481247586,0.25655854245026904,0.20720549548665682,0.009999999999999998
448,18,24,1.3271346688270569e-08,-7.334470541940795e-05,14.655875285466513,0.3184920963313844,0.10997846101721127,0.10623913672235277,0.02240314634723796,0.22235231929355198,0.06401866819295618,0.02524385835406267,0.18059895932674408,0.30597543550862205,0.2562376807133357,0.20709852212005192,0.010000000000000002
450,12,24,1.4202669262886047e-08,0.005488124365607898,12.90323774019877,0.3156879171729088,0.12589935151239237,0.12616577309866747,0.02539930942778786,0.25832873086134595,0.06913006181518237,0.02837885506839181,0.2782552093267441,0.30516372869412106,0.25497835129499435,0.21062529211242995,0.009999999999999998
452,12,24,1.7462298274040222e-08,0.001824321923777461,14.273506959279379,0.34360184023777646,0.1252395547926426,0.10421941118935744,0.023613757453858852,0.21463576455911001,0.050444124887386955,0.025635640495844807,0.18496093899011612,0.3046119660139084,0.25411014755566913,0.21143186713258424,0.009999999999999998
454,12,24,1.5133991837501526e-08,0.010937093640677631,15.022149165471395,0.3690638815363248,0.13811663538217545,0.12248663107554118,0.022450309557219345,0.21251989156007767,0.021547230891883373,0.02467184407093252,0.22571614508827528,0.3039902249972026,0.2531545211871465,0.2377439091602961,0.009999999999999998
456,24,24,1.5832483768463135e-08,-0.012718012323603034,12.147006491820017,0.39480210716525715,0.12815276378144821,0.12151684146374464,0.024268842457483213,0.19729376460115114,0.080017799201111,0.02161717238292719,0.1802408859754602,0.3033408423264821,0.2521595371266206,0.2518641750017802,0.010000000000000004
458,7,24,1.4901161193847656e-08,0.012879784352013044,29.58032853262765,0.42898404598236084,0.14102030439036234,0.16754003507750376,0.025280846815024103,0.20824108804975236,0.08628307176487786,0.048671401504959376,0.08973214349576406,0.3030287964003427,0.2516270875930786,0.22883667051792145,0.01
460,18,24,1.816079020500183e-08,-0.00048584278879894153,25.644718223147922,0.3595031417078442,0.12979481783178118,0.1495787650346756,0.021535445211662188,0.1973906084895134,0.03791875092105733,0.01987981871287856,0.20355902860562006,0.30231327149603104,0.25050783157348633,0.20496981259849337,0.010000000000000002
462,24,24,1.7462298274040222e-08,-0.007050297906971537,13.747607390085856,0.3591170869767666,0.12017588100085656,0.11109800823032856,0.02085035697867473,0.19608371518552303,0.023699714181323845,0.019759324883731704,0.1937825536976258,0.3005674829085668,0.24775182145337263,0.19027281242112318,0.010000000000000004
464,24,24,1.6763806343078613e-08,-0.004378198451983432,13.558507064978281,0.31713786472876865,0.12592683142671982,0.10280800300339858,0.020568175086130697,0.20478987383345762,0.024900819019724924,0.02507523474438737,0.18899739688883224,0.2993454399208228,0.2458504531532526,0.20388368827601275,0.010000000000000004
466,24,24,1.7229467630386353e-08,-0.007161479637337227,12.916862905025482,0.3615448512136936,0.13547851362576088,0.12634474566827217,0.02051377482712269,0.15828772448003292,0.05915280617773533,0.014332356998541703,0.1700846360375484,0.29801314572493237,0.24387622872988382,0.2102264246592919,0.010000000000000004
468,12,24,1.6996636986732483e-08,-0.004902145592495799,19.19140625,0.3331662341952324,0.1224097056935231,0.14372501646478972,0.021082603683074314,0.15072848896185556,0.05468945360432068,0.018482293603786577,0.0986328125,0.2974597364664078,0.2430513414243857,0.20531817401448885,0.009999999999999998
470,24,24,1.6065314412117004e-08,-0.010815077926963568,9.181001643339792,0.3228004425764084,0.13656195191045603,0.12401830746481816,0.020979778841137886,0.1446197306116422,0.030424201162531972,0.01292668012320064,0.1532552088610828,0.2970145506163438,0.2423193318148454,0.17760423012077808,0.010000000000000004
472,24,24,1.7229467630386353e-08,-0.01069265049106131,8.198503573735556,0.32841575021545094,0.13834899788101515,0.0990429821734627,0.02009262276502947,0.121390991533796,0.0616691253768901,0.011995116611312065,0.14199218743791184,0.29523904621601105,0.23944919183850288,0.15332921283940473,0.010000000000000004
474,24,24,1.257285475730896e-08,-0.005361094294736783,11.491194566090902,0.3196468682338794,0.15370846229294935,0.11080413156499465,0.0218573862221092,0.14302282718320689,0.03265709561916689,0.017337366130959708,0.18945312531044087,0.29374069223801297,0.2370441040645043,0.1816485474507014,0.010000000000000004
476,24,24,1.7462298274040222e-08,-0.009423023594232896,18.704777260621388,0.36004283279180527,0.12723286108424267,0.09828054811805487,0.021195776139696438,0.1296249677737554,0.03602472444375356,0.014602732369288182,0.17473958370586237,0.29313405603170395,0.2360456045717001,0.16234914089242616,0.010000000000000004
478,24,24,1.6996636986732483e-08,-0.008341278259952864,12.579661428928375,0.317651121566693,0.1114418354506294,0.1009474890306592,0.020971718554695446,0.12165373004972935,0.023319921689108014,0.00972084291667367,0.1135416670391957,0.2925778937836488,0.235148253540198,0.19392211238543192,0.010000000000000004
480,18,24,2.3050233721733093e-08,-0.00042736284538275667,38.85678895314535,0.35076168179512024,0.1345765454073747,0.10007740764154328,0.020534073933959007,0.13349911529156896,0.019782514207892947,0.026676442196023546,0.22387152827448314,0.2913717379172643,0.23326640493339962,0.17689131945371628,0.010000000000000002
482,24,24,2.2817403078079224e-08,-0.006895693368278444,8.35542889436086,0.33112502346436185,0.13872151263058186,0.09997679262111585,0.021403090407450993,0.1295820272838076,0.04499982747559746,0.0211102527876695,0.21266276141007742,0.2902642587820689,0.23146071595450243,0.18595444659392038,0.010000000000000004
484,24,24,1.862645149230957e-08,-0.01191767942509614,23.342547337214153,0.35714112718900043,0.15842540748417377,0.13070743748297295,0.021649591236685712,0.11696398289253314,0.021128484901661675,0.018315818742848933,0.18981119835128388,0.28898846978942555,0.22936975148816904,0.16928470631440481,0.010000000000000004
486,12,24,2.0721927285194397e-08,0.012229411397129297,16.33691136042277,0.40281865497430164,0.1593378335237503,0.11804249820609887,0.02146680202956001,0.1282257977873087,0.0443321168422699,0.031083698791917413,0.2903645845750968,0.288469597697258,0.22858339423934618,0.18058261647820473,0.009999999999999998
488,24,24,1.6996636986732483e-08,-0.014010791278754672,17.101981202761333,0.304965956757466,0.14432518929243088,0.12433347726861636,0.020329678198322654,0.14742810962100825,0.03990133867288629,0.01921798621575969,0.18141276016831398,0.2883818509678046,0.22844752917687097,0.23779933899641037,0.010000000000000004
490,24,24,1.83936208486557e-08,-0.01152109692338854,11.592277963956198,0.3691486020882924,0.13706053731342158,0.09391432100286086,0.022020651105170447,0.12270608978966872,0.021866432934378583,0.02237855430576019,0.24505208370586237,0.2878301329910755,0.22753139585256577,0.18914639577269554,0.010000000000000004
492,24,24,1.4668330550193787e-08,-0.0059583982996021705,21.955861449241638,0.38417550797263783,0.10683331017692883,0.09646769892424345,0.020562915053839486,0.13884107085565725,0.023306543628374737,0.021280101956411574,0.22210286495586237,0.28694576273361844,0.22608388277391592,0.18192113935947418,0.010000000000000004
494,18,24,1.6996636986732483e-08,-0.00044517472593320743,25.512067874272663,0.3375147432088852,0.10336145634452502,0.10873630022009213,0.02013091742992401,0.1544900139172872,0.021282293005949922,0.01809992649618329,0.13901909813284874,0.2863449785444472,0.22510453975862926,0.1497848646508323,0.010000000000000002
496,12,24,1.792795956134796e-08,0.008601021332045397,29.770222504933674,0.3078163390358289,0.12653973077734312,0.11364751992126305,0.021656932309269905,0.1663405013581117,0.08082795515656471,0.028872126577577244,0.15429687624176344,0.2861553952097893,0.22481593117117882,0.1662165274222692,0.009999999999999998
498,24,24,1.83936208486557e-08,0.003161681001074612,14.660572389761606,0.35401275505622226,0.1280064368620515,0.12665889008591572,0.021391150696823995,0.15299305878579617,0.054246526289110385,0.0205425367942856,0.18522135447710752,0.28610588361819583,0.22470906811455885,0.2679128075639407,0.010000000000000004
500,18,24,1.5599653124809265e-08,-0.004084112795276774,11.039534939659966,0.4218991845846176,0.14922474573055902,0.10916141172250111,0.02231872919946909,0.1540546789765358,0.0397515632212162,0.019589765993360844,0.2064670142200258,0.28577710191408795,0.22412445313400692,0.23438511871629292,0.010000000000000002
502,24,24,1.909211277961731e-08,-0.018657739196593564,10.042377253373465,0.3641987480223179,0.14203927045067152,0.12877016887068748,0.020759844531615574,0.1361459018662572,0.023552588031937677,0.024602491059340537,0.2142578133692344,0.28489096462726593,0.222620265558362,0.15966453092793623,0.010000000000000004
504,24,24,1.5133991837501526e-08,-0.018651173915714025,14.402569850285849,0.3460872371991475,0.13635942060500383,0.13358750070134798,0.021673957584425807,0.14547301270067692,0.05678122738997141,0.016028161577802773,0.17581380158662796,0.28337423503398895,0.22004063862065473,0.1829879923413197,0.010000000000000004
506,12,24,1.5628756955266e-08,0.00978097808547318,47.20976177851359,0.3889923120538394,0.14235588846107325,0.14255539824565253,0.024366040403644245,0.15370487670103708,0.07234940243264039,0.022827732320971943,0.20332031386593977,0.28262866536776227,0.21872187654177347,0.21383829787373543,0.009999999999999998
508,24,24,1.5599653124809265e-08,-0.006486824403206508,12.310069481531778,0.35384520267446834,0.13904920096198717,0.12604009887824455,0.021957053026805323,0.1381198170905312,0.026608173036947846,0.01675461186581136,0.18378906262417635,0.28240179394682247,0.2183047073582808,0.19102197575072447,0.010000000000000004
510,12,24,1.6065314412117004e-08,0.007471625033455591,12.727509140968323,0.32184426734844845,0.14742487172285715,0.14701268821954727,0.020968533121049404,0.12229117068151633,0.03564679529517889,0.021242387883830816,0.1980468761175871,0.28181978811820346,0.21731854478518167,0.1933151793976625,0.009999999999999998
512,24,24,1.5832483768463135e-08,-0.009348337131086737,9.415862242380777,0.33173037444551784,0.15599734584490457,0.12955982020745674,0.023183194920420647,0.14468437184890112,0.01593313944370796,0.017885501380078495,0.16090494766831398,0.2810007830460866,0.21602120622992516,0.17065861634910107,0.010000000000000004
514,12,24,1.5366822481155396e-08,-0.0065471334382891655,11.457441171010336,0.307626540462176,0.15452797835071883,0.1092293585340182,0.021002771488080423,0.18853380406896272,0.025320108669499557,0.02664747408319575,0.20963541666666666,0.2800225963195165,0.2144821174442768,0.2450283964474996,0.009999999999999998
516,24,24,1.7695128917694092e-08,-0.005442626134026796,20.474658528963726,0.33747654284040135,0.1661881854136785,0.1276930502305428,0.02191452495753765,0.1751052507509788,0.03982117869115124,0.022180611713944625,0.20452473995586237,0.2790013775229454,0.2127650293211142,0.16577390705545744,0.010000000000000004
518,12,24,1.4901161193847656e-08,0.0018342901021242142,13.034336487452189,0.3919380232691765,0.16381493334968886,0.15057338401675224,0.02760601711149017,0.19090121363600096,0.09522000017265479,0.023453808311993878,0.20540364707509676,0.27757516751686734,0.2103357786933581,0.24793496107061705,0.009999999999999998
520,18,24,1.792795956134796e-08,-0.00030978644887606305,10.24183275964525,0.3658480727010303,0.16075490497880512,0.12001326804359753,0.025025243767433696,0.18211168713039821,0.031832331170638405,0.025322445513059694,0.22513020866447025,0.2772069176038106,0.20968161357773674,0.2224280908703804,0.010000000000000002
522,12,24,1.3271346688270569e-08,0.0009276844405879577,9.007457653681437,0.33878861119349796,0.1417359746992588,0.09508282318711281,0.023360629566013813,0.1576679634551207,0.027936545045425493,0.022208671201951802,0.20494791741172472,0.2773038297891617,0.20988181481758753,0.2479360265036424,0.009999999999999998
524,24,24,1.0943040251731873e-08,-0.00498829879021893,16.853548328081768,0.3846791957815488,0.1786192680398623,0.1207998755077521,0.024408059815565746,0.1732747225711743,0.02162629218461613,0.023313551801644888,0.2033854170391957,0.2779715619981289,0.2110391010840734,0.2571299684544404,0.010000000000000004
526,12,24,1.3271346688270569e-08,-0.001733576199815919,15.289561788241068,0.4089167093237241,0.1649485876162847,0.10375895475347836,0.024603295295188825,0.17215071866909662,0.020051266998052597,0.02810818546762069,0.20455729216337204,0.27833737432956696,0.21165914585193,0.27143768469492596,0.009999999999999998
528,18,24,1.3969838619232178e-08,0.007517187649177181,13.303930017683241,0.2898667984538608,0.16416953752438226,0.11854408805569012,0.02090740917871396,0.16232851975493962,0.014179530812220441,0.03082484848952542,0.24713541650109822,0.2781144165330463,0.21125829302602345,0.27804459300306106,0.010000000000000002
530,12,24,1.1874362826347351e-08,-0.002265795754889647,19.136868794759113,0.3313149611155192,0.1614351893464724,0.10785640776157379,0.024411225070556004,0.20213738083839417,0.04448929615318775,0.03939427410174782,0.24713541691501936,0.27721109489599866,0.2096992532412211,0.2486990454296271,0.009999999999999998
532,24,24,1.7229467630386353e-08,-0.015130690454194943,10.854266345500946,0.3588462757567565,0.15637651520470777,0.12181138340383768,0.022913940095653135,0.16223076730966568,0.05175151955336332,0.021982587951545913,0.21315104328095913,0.2766013133029143,0.2086788397282362,0.16719019723435244,0.010000000000000004
534,18,24,1.4435499906539917e-08,-0.007214537304308679,10.503432777192858,0.34043370021714103,0.14241870078775618,0.1497858754462666,0.022974545032613806,0.18009732911984125,0.07819520019822651,0.02375836308217711,0.18819444543785518,0.275574857989947,0.20699557993147108,0.19832008828719458,0.010000000000000002
536,24,24,1.3737007975578308e-08,-0.006092501898820046,11.016089836756388,0.3010610267519951,0.13937359862029552,0.1376927743355433,0.02092662670960029,0.14586259052157402,0.059647811421503626,0.020412754000669036,0.2175455732891957,0.2745642388860385,0.20533368177711964,0.28444764018058777,0.010000000000000004
538,24,24,9.546056389808655e-09,-0.009602134164500361,12.938579638799032,0.35414525493979454,0.15210034884512424,0.12136495237549146,0.02613412596595784,0.15792529719571272,0.031248769179607432,0.02158951435315733,0.21442057440678278,0.2739686630666256,0.20434933714568615,0.248188187678655,0.010000000000000004
540,18,24,1.7695128917694092e-08,-0.0017914574386345015,12.6122997601827,0.4027751386165619,0.16390993114974764,0.11015602573752403,0.023702593934204843,0.1700873209370507,0.02333894656557176,0.03179223866512378,0.27521701488229966,0.2733866853846444,0.20341622995005715,0.2292777043249872,0.010000000000000002
542,24,24,9.778887033462524e-09,-0.016829293958532315,13.26148639122645,0.38208619753519696,0.15909566854437193,0.13789491076022387,0.024387471998731296,0.220474141339461,0.07720470040415724,0.02486572956452922,0.2102213560914,0.2729310467839241,0.20268861825267473,0.20437979077299437,0.010000000000000004
544,24,24,1.1874362826347351e-08,-0.005954815152411659,13.0808833638827,0.31140685826539993,0.1630511563271284,0.15504781467219195,0.021899994540338714,0.21504053783913454,0.03959663685721656,0.022269500312783446,0.2233072922875484,0.27237611760695773,0.20187431325515112,0.22045535407960415,0.010000000000000004
546,18,24,1.1874362826347351e-08,-0.0003567798477080133,15.213446113798353,0.3396691746181912,0.1464806248744329,0.11991220464309056,0.023653911012742255,0.21251343770159614,0.03250355190700955,0.028705391580135457,0.2455295150478681,0.27237851089901394,0.20196113487084708,0.2847546057568656,0.010000000000000002
548,18,24,1.3737007975578308e-08,0.01255051326006651,12.488296084933811,0.33568739394346875,0.17607197744978798,0.12398911971184942,0.021073740493092272,0.16256700290573967,0.021672425895101495,0.026878278275641303,0.2822048630979326,0.27246975070900387,0.20212584651178783,0.22532957709497875,0.010000000000000002
550,18,24,1.0710209608078003e-08,0.004114280144373576,11.160890367296007,0.3363654729392793,0.13801847398281097,0.10467112478282717,0.02265341693742408,0.17265450043810737,0.08031818581124146,0.023046491486537788,0.21102430588669246,0.27232203218672013,0.20185120652119318,0.20498345792293549,0.010000000000000002
552,24,24,1.0943040251731873e-08,-0.001915110507979989,26.55813765525818,0.36639756088455516,0.15920747071504593,0.1408361348633965,0.02386216268253823,0.16879337094724178,0.05100411192203561,0.01970838659326546,0.22620442882180214,0.2712651590506236,0.20004774754246077,0.2392633023361365,0.010000000000000004
554,24,24,1.1641532182693481e-08,-0.004158921850224336,16.09504457314809,0.34858980650703114,0.17154993613560995,0.10719408746808767,0.021833482508858044,0.12266520969569683,0.02177961015452941,0.027185802241244044,0.23769531305879354,0.26991400867700577,0.19775521010160446,0.373918604105711,0.010000000000000004
556,24,24,1.0011717677116394e-08,-0.014081572803358236,7.79137521982193,0.35886194681127864,0.15895835869014263,0.10551210027188063,0.02263591135852039,0.18586336759229502,0.07880489776531856,0.01489693473073809,0.16435546862582365,0.26888374487559,0.19599925354123116,0.19633104155460993,0.010000000000000004
558,24,24,1.1408701539039612e-08,-0.006474456672246258,8.940684338410696,0.33805305262406665,0.150502843161424,0.11411966104060411,0.021798844216391444,0.16061523432532945,0.031369785855834685,0.02217197374557145,0.2290364590783914,0.26765016963084537,0.19387242197990417,0.1963656178365151,0.010000000000000004
560,24,24,1.1874362826347351e-08,-0.009032041067257524,12.29904305934906,0.3593680163224538,0.15631098424394926,0.10566437989473343,0.024244352942332625,0.18356042293210825,0.036338102693359055,0.0186994370596949,0.21295573003590107,0.26784592618544895,0.19412861205637455,0.1861647063245376,0.010000000000000004
562,24,24,1.3969838619232178e-08,-0.020601529472817976,10.977354526519775,0.3668646601339181,0.15977362915873528,0.11074013511339824,0.02482407757391532,0.15457231240967909,0.08311845998590191,0.016949051610329963,0.18014322935293117,0.26723094657063484,0.19300292804837227,0.17460698820650578,0.010000000000000004
564,24,24,1.5366822481155396e-08,-0.015383091561185816,7.222278853257497,0.3458890952169895,0.13720549084246159,0.1167207146063447,0.02332394934880237,0.1545014400035143,0.08643331596006949,0.018149925919715315,0.19430338529249033,0.2663346404830615,0.19134694462021193,0.2288464866578579,0.010000000000000004
566,24,24,9.080395102500916e-09,-0.008682129424414597,9.002983152866364,0.3729247848192851,0.14304743769268194,0.12241194490343332,0.024465731189896662,0.19542177021503448,0.016081433432797592,0.021741065381017204,0.2350260429084301,0.2661194105943044,0.19087816464404264,0.18994980243345103,0.010000000000000004
568,12,24,1.5133991837501526e-08,0.006401903306444486,12.719218214352926,0.35582467913627625,0.1521822822590669,0.12557421624660492,0.021931875341882307,0.22226357335845628,0.06492483771095674,0.027750499837566167,0.2545572916666667,0.2660747766494751,0.19077798599998155,0.20763437077403069,0.009999999999999998
570,24,24,1.1641532182693481e-08,-0.011676981152656177,12.32639648516973,0.3398802640537421,0.14825886053343615,0.12082315360506375,0.02192136536662777,0.16627219878137112,0.10910170432180166,0.015095494803972542,0.1532552090163032,0.2654601496954759,0.1897536280254523,0.18053032085299492,0.010000000000000004
572,12,24,1.4901161193847656e-08,0.010734925589834651,31.386427958806355,0.2892095459004243,0.13785946865876517,0.14029470210274061,0.02116892704119285,0.1451167327662309,0.07787840627133846,0.03406228621800741,0.31197916716337204,0.2644770269592603,0.188102625310421,0.2940785189469655,0.009999999999999998
574,12,24,9.778887033462524e-09,0.01649574205900232,33.0044678846995,0.32688140993316966,0.14324699093898138,0.11779119757314523,0.024410304613411427,0.15745665381352106,0.028813755450149376,0.0300585184013471,0.24296874925494194,0.2644151176015536,0.1880111296971639,0.17796658103664717,0.009999999999999998
576,12,24,1.4668330550193787e-08,0.005321371058622996,18.361432393391926,0.3726653258005778,0.16172466178735098,0.1297637696067492,0.02392800555874904,0.16884770368536314,0.03905673480282227,0.025726032501552254,0.22285156386593977,0.2642737999558449,0.18777569631735483,0.20646284893155098,0.009999999999999998
578,24,24,8.381903171539307e-09,-0.0032971444306895137,11.616670171419779,0.3710523173213005,0.16007832251489162,0.11348230919490258,0.021673408802598715,0.15971402265131474,0.02024652933080991,0.018906477140262723,0.20872395920256773,0.26327256734172505,0.18602512901027998,0.18070881068706512,0.010000000000000004
