episode,avg_reward,best_avg_reward,reward_above_threshold,avg_lyap,avg_barrier,avg_std,avg_abs_action,avg_mean_V,avg_std_V,avg_std_barrier,lyap_collapsed,barrier_collapsed,exploration_cleared,reward_trend_per_window,reward_trend_t,plateau_streak,plateaued,stable,checks_since_best
542,219.40958614993377,220.43510781486842,True,0.023321362952184344,0.04245911174091614,0.27804982037180004,0.22340191718604832,0.3519151221339902,0.15453280250334905,0.1255506319200827,False,False,True,13.324047670989833,2.347875755623985,0,False,False,24
544,219.150840793893,220.43510781486842,True,0.023332664799979988,0.04159988221427839,0.2774999145004484,0.22527528527296253,0.35018110318730283,0.15586738928945526,0.1266236476186249,False,False,True,15.316761190826046,2.702900451203847,0,False,False,25
546,217.3670142211777,220.43510781486842,True,0.02329705833043489,0.03960758968799686,0.27698740677701095,0.22882110066711903,0.34771494631552036,0.1560736261101233,0.12549148793849682,False,False,True,11.942700316154522,2.0644684183297333,0,False,False,26
548,220.53290036591858,220.53290036591858,True,0.023252892703749237,0.03936080233090455,0.27649080461512004,0.2305364807343317,0.34680705587897037,0.15792476493451335,0.12538893898017706,False,False,True,13.817399048500988,2.383813153092471,0,False,False,0
550,221.20063650123188,221.20063650123188,True,0.023337136894567973,0.04159437185670768,0.2760159168185458,0.2311198946605954,0.3475331161585119,0.15745444504751105,0.12327186080834104,False,False,True,14.760675009144434,2.5530085302241408,0,False,False,0
552,221.02588406159063,221.20063650123188,True,0.02337108528267385,0.04334792048062406,0.2755291356187727,0.2345501289599472,0.34926647548046375,0.1576149512910181,0.12383567654113803,False,False,True,13.93375472498351,2.3992987926928717,0,False,False,1
554,221.32508121760827,221.32508121760827,True,0.023412620833712733,0.043170895554875556,0.2750237062366472,0.24099463934285778,0.3513146387827065,0.15846604918026266,0.1237339129878415,False,False,True,13.651613085084154,2.3584373916563073,0,False,False,0
556,221.89459107447342,221.89459107447342,True,0.02344869015376187,0.04512008150858392,0.2745178246042795,0.2425224960678154,0.3523839089812504,0.15810455784408586,0.1226248654899084,False,False,True,13.622921638460923,2.3534267147099577,0,False,False,0
558,221.07196885847029,221.89459107447342,True,0.023158331509006935,0.04192757079274291,0.2740215747099784,0.23994402890611033,0.34968966044899485,0.15743895333467262,0.12080217934110098,False,False,True,12.95610502515279,2.237377662197224,0,False,False,1
560,219.58949270829214,221.89459107447342,True,0.02311928696775188,0.042152859368878935,0.2735535251390603,0.23813085967881814,0.349365657630066,0.1572167572979298,0.12008473493365776,False,False,True,10.892830838893243,1.8681680456554552,0,False,False,2
562,219.1757297617232,221.89459107447342,True,0.023192459368146956,0.044911955115902756,0.273049880978134,0.23446440776396127,0.35076946007708704,0.15811864002090362,0.12086760052997203,False,False,True,10.468570341807489,1.7854138668109762,0,False,False,3
564,218.70141857529418,221.89459107447342,True,0.023138253844808786,0.04815230630467542,0.2724680349023806,0.2330502336741321,0.34882995504885905,0.1560479511610336,0.12066364248490166,False,False,True,8.68243534776192,1.4770588906130755,1,False,False,4
566,217.1169302266302,221.89459107447342,True,0.023131375639544174,0.04795381462641267,0.2718571367156174,0.22897583956105838,0.3470303588236371,0.15495289366485346,0.12159629199239941,False,False,True,7.181375843099542,1.23218611270663,2,False,False,5
568,218.2865571373274,221.89459107447342,True,0.023182598947702592,0.05049107997134948,0.27125515472143885,0.22545532844960686,0.35032825285775787,0.15435353090158768,0.12194779840194517,False,False,True,6.378054787074844,1.0921205403138685,3,False,False,6
570,218.54203389624377,221.89459107447342,True,0.02305810596250618,0.05372170037978018,0.2706676074614127,0.22204689222077528,0.35075651800466906,0.15369471446093586,0.12259613569411967,False,False,True,7.281515784708896,1.2400820523428062,4,False,False,7
572,218.88378375529567,221.89459107447342,True,0.022970855309783166,0.05502804471567894,0.27006139314423006,0.22839130830640592,0.3472746815118525,0.15276886213363874,0.12352030162906483,False,False,True,9.279242073136441,1.583644919564925,5,False,False,8
574,218.78452963327908,221.89459107447342,True,0.023042643288823047,0.05255897247827508,0.2695034061248104,0.22737363294387852,0.34659706699765386,0.1528102766412,0.12192056773540878,False,False,True,8.340961376175779,1.423037483620409,6,False,False,9
576,218.81441001743744,221.89459107447342,True,0.023192712231280485,0.05152941864734102,0.2689888841783007,0.22347439338142672,0.3501772819500831,0.15392782979955277,0.12152411749896905,False,False,True,7.009463735957831,1.2120170410605333,7,False,False,10
578,217.50515739764202,221.89459107447342,True,0.02296967637311253,0.050979306654901135,0.2684540793920557,0.22010042453184725,0.35102263506915843,0.15432672848304113,0.1211299853399396,False,False,True,6.372947391008644,1.1031560537861134,8,False,False,11
580,218.09604569285912,221.89459107447342,True,0.02280023742674125,0.050838734331126845,0.26790005248039966,0.2163666061332657,0.347881079134014,0.1525648907447855,0.12047128855354254,False,False,True,5.961388143699328,1.0301439419402578,9,False,False,12
582,217.20696024451732,221.89459107447342,True,0.0226651805297782,0.04809550192310578,0.2673533121123911,0.21978883299355706,0.3451994366943837,0.15064434576779606,0.11930442174586156,False,False,True,3.2570506905153875,0.5637482674412144,10,True,False,13
584,216.4190480048784,221.89459107447342,True,0.02274410985022162,0.04719847597104186,0.26684313323348763,0.2231704733024041,0.3475335503204002,0.14858460634325943,0.11688969237212506,False,False,True,0.23003665100210643,0.040020703168911896,11,True,False,14
586,215.42331057849384,221.89459107447342,True,0.02264647618996807,0.04691551097849797,0.2663419818919566,0.21823828975773524,0.3472177063425382,0.14849060870086156,0.116583964207934,False,False,True,-0.36514902451245446,-0.06319973422857718,12,True,False,15
588,216.95220371925592,221.89459107447342,True,0.02263075245363224,0.05069310243319099,0.26584032436625826,0.21703179724928404,0.3479336849517292,0.1459486649164723,0.11578975135667458,False,False,True,0.10283091121728573,0.017638205782779696,13,True,False,16
590,218.163596787262,221.89459107447342,True,0.02250333886153789,0.048411022902776796,0.26533169926454625,0.21541269835498594,0.3499968073227339,0.1439901688394861,0.11574299147663017,False,False,True,2.5481412199731346,0.4326201903120485,14,True,False,17
592,218.59877754198186,221.89459107447342,True,0.022353225980057487,0.04724024170621608,0.26483238457391656,0.21156517019909288,0.3474782021923198,0.14176591330000923,0.11378828813321888,False,False,True,2.6643914335552217,0.4637190686417583,15,True,False,18
594,218.38188801266847,221.89459107447342,True,0.022348972133153847,0.047572662863725176,0.26437693467984597,0.2013880768066479,0.3473589460261994,0.14036782273712256,0.1139292334827284,False,False,True,4.147477240241287,0.7253079775854158,16,True,False,19
596,219.61229237694585,221.89459107447342,True,0.022277648264490486,0.04523608673286313,0.26393396345277625,0.20067345675908851,0.3462319096136425,0.13949185751068097,0.11393937799148264,False,False,True,4.447839962703257,0.7782191219730823,17,True,False,20
598,218.90566082100938,221.89459107447342,True,0.022271925232942323,0.045868638530373575,0.2634793374687433,0.19844866067998934,0.3457486552703712,0.1392498288769275,0.11333589831677578,False,False,True,3.3358820936905524,0.5863300085852382,18,True,False,21
600,219.07344635969895,221.89459107447342,True,0.022217734137343036,0.0456760912706765,0.2629368851582209,0.1972543839882645,0.3462358962951435,0.1394952600977073,0.11294247593420245,False,False,True,4.047169757785641,0.7112125966799576,19,True,False,22
602,220.1735797837555,221.89459107447342,True,0.02210734916411133,0.04299211271572858,0.2623338103915255,0.19650083583676148,0.3470144943230682,0.13893137100773553,0.11295680991994836,False,False,True,4.088028169481255,0.7127972775865822,20,True,False,23
604,220.52900980443178,221.89459107447342,True,0.022063619794604913,0.040344120237222385,0.2617434327534977,0.19515979378114612,0.34642157512347377,0.13929703881121464,0.11318534014835242,False,False,True,6.71429568734965,1.1693789335507618,21,True,False,24
606,220.7661556668362,221.89459107447342,True,0.021997185326772667,0.04084799046118167,0.2611692160101874,0.1978231974374798,0.34525337499817693,0.1387789570083398,0.11250371631634022,False,False,True,6.4871861080010556,1.1299791283678216,22,True,False,25
608,221.52791454009224,221.89459107447342,True,0.02200511039293829,0.03880646736860009,0.2606001235899471,0.20276424237157378,0.34620191313267235,0.13886665568154838,0.11123863601214475,False,False,True,8.321774769327979,1.4422734692298005,23,True,False,26
610,223.13157020646148,223.13157020646148,True,0.02215860110378661,0.03742704593764973,0.2600265543641789,0.2025713376819141,0.3467540734876243,0.13982043737944747,0.11022922860547194,False,False,True,10.01462630839123,1.7201788093845283,0,False,False,0
612,224.39007843800934,224.39007843800934,True,0.022248053325465804,0.036105371407410575,0.25943505041123854,0.19818439037790375,0.34901305599699894,0.13956904313305304,0.10821438366325484,False,False,True,10.044673971644697,1.724721078515932,0,False,False,0
614,225.93038274313236,225.93038274313236,True,0.02224319979219535,0.037609751337385255,0.2587895915887895,0.1980690710985708,0.3472552063061841,0.13978427134542948,0.10799461637091423,False,False,True,9.68990860130855,1.665645760836411,0,False,False,0
616,226.71537863593016,226.71537863593016,True,0.022110718395376195,0.03756822296529121,0.2581169542073021,0.20030707229697517,0.3443460172574435,0.14058640788915377,0.1077655099206678,False,False,True,11.412877136922186,1.9721873635671265,0,False,False,0
618,227.95953027761553,227.95953027761553,True,0.02213392085377275,0.03756783885681736,0.2574504253912776,0.200992440651097,0.34224029021071534,0.141374832208431,0.1083389223893247,False,False,True,13.865841050213243,2.399667860395702,0,False,False,0
620,227.66860942577375,227.95953027761553,True,0.022278327279953318,0.04095210248146147,0.256777116567606,0.20259539626893547,0.3400179240763897,0.14307379727030087,0.10921812094008876,False,False,True,14.233639428841855,2.466042358234604,0,False,False,1
622,227.88511160458745,227.95953027761553,True,0.02231090145632773,0.04176703433151401,0.25605472730295287,0.1979130389597563,0.3402793345056356,0.14590448955783536,0.10950973766841114,False,False,True,14.911191622583063,2.5744777552825546,0,False,False,2
624,227.85654624622217,227.95953027761553,True,0.022259752087420714,0.04320274114253975,0.2552786242882056,0.19538998138307342,0.3394309224058238,0.14813632925026238,0.11018837727901953,False,False,True,14.185508942720556,2.452206270982819,0,False,False,3
626,228.2974004345728,228.2974004345728,True,0.022400667595802736,0.04295086671398686,0.254469434921408,0.19511225192645004,0.3398474864779957,0.14914621440989395,0.11056943717708308,False,False,True,15.546783290227287,2.6944904013971547,0,False,False,0
628,229.01080722693067,229.01080722693067,True,0.022404968347733045,0.03914614540842612,0.25363271421058076,0.19434457056165214,0.3365699832342447,0.15060499836468982,0.11075219575404412,False,False,True,15.859672456470882,2.746242435005463,0,False,False,0
630,229.25518416212074,229.25518416212074,True,0.022396072234204485,0.03910086176908826,0.25281061528487103,0.1994394100389428,0.3332511963027101,0.1539446162037729,0.11245565799153631,False,False,True,16.821322596443657,2.8847476145781203,0,False,False,0
632,230.3348431294763,230.3348431294763,True,0.022461583544056685,0.03896898074160581,0.2520054083154907,0.20032067508067164,0.3335353887033841,0.1562864258863209,0.11349952498539573,False,False,True,17.087404453813786,2.934137060430052,0,False,False,0
634,232.70764559369357,232.70764559369357,True,0.022416000057654897,0.03900139996013234,0.25118455866588246,0.20257239944138933,0.3319642000225565,0.15716597786365402,0.11438149620246674,False,False,True,17.027593419004077,2.941796461332684,0,False,False,0
636,232.20279920570698,232.70764559369357,True,0.022522441652004743,0.03870875381251117,0.25038308754178973,0.20674522087746672,0.32920547099931846,0.15740400485265704,0.11437057371339983,False,False,True,15.15733819249728,2.480666856956548,0,False,False,1
638,232.4082039791864,232.70764559369357,True,0.022615038987530013,0.039495496072673365,0.24964332974234985,0.20803760830460796,0.3288018550842054,0.15881861956154422,0.11456455815258244,False,False,True,15.409115521593403,2.523209410168507,0,False,False,2
640,232.21407651932995,232.70764559369357,True,0.022549645381329194,0.04117806632725877,0.24896036544223393,0.21138671714339466,0.32483459212447674,0.15758677778750774,0.11441249815111476,False,False,True,15.882543531768516,2.597279700467337,0,False,False,3
642,232.5222308564841,232.70764559369357,True,0.022621676356657332,0.04061004374830407,0.24835145314564072,0.21228805013769675,0.32062423686748215,0.15901626806691407,0.11550987765178204,False,False,True,15.894555746222348,2.6108561855362407,0,False,False,4
644,233.15516409928728,233.15516409928728,True,0.022604776777896202,0.041553596597320094,0.24775954608081116,0.21200546651250787,0.32161488823799617,0.16219146233569415,0.11680509529283478,False,False,True,17.365574245324,2.8533069746957924,0,False,False,0
646,233.16874968253498,233.16874968253498,True,0.022588882795793727,0.04240159093169495,0.24714967272140914,0.2092682273851501,0.32371760015893314,0.1650158867912574,0.1185914247348491,False,False,True,17.90947258974106,2.9441558608156084,0,False,False,0
648,233.12824441412403,233.16874968253498,True,0.022519431851752515,0.042715867319040826,0.2465230485320919,0.20788508140378528,0.32278242017038994,0.1654927283577207,0.11996021902499102,False,False,True,18.617939185324513,3.080313812997167,0,False,False,1
650,232.87338677975848,233.16874968253498,True,0.022291873172960348,0.04002136489272946,0.24593145185046725,0.21249557086783982,0.32119965937195555,0.16552921431656512,0.12216379400342703,False,False,True,17.451386309950657,2.8855984216715855,0,False,False,2
652,231.83528816714013,233.16874968253498,True,0.022254335017512655,0.0391241487283777,0.24538117509542237,0.21087813869946537,0.3197954213143223,0.16735165037421718,0.12336606012346843,False,False,True,16.65535953565154,2.7460505788632554,0,False,False,3
654,231.89557115700364,233.16874968253498,True,0.021976197397129405,0.03791727430006076,0.24486961242639352,0.21796401213440628,0.32159819344265594,0.16848414250546034,0.12536269013459483,False,False,True,16.604077540936043,2.7366278710344765,0,False,False,4
656,232.48897947587636,233.16874968253498,True,0.021863662586030033,0.03699091817381689,0.24437970237599477,0.21831896429260572,0.31971040322548816,0.16727498862892393,0.12486609727558158,False,False,True,14.638216377943257,2.5055630919322835,0,False,False,5
658,232.7840742561605,233.16874968253498,True,0.02177376998071041,0.03719210490558504,0.24393110155231418,0.2266426714758078,0.31639981131172845,0.16569468881934885,0.12271346516079369,False,False,True,15.352529858035693,2.621410047906127,0,False,False,6
660,232.15486552300038,233.16874968253498,True,0.021718334455767437,0.033568393950635156,0.24350157098637687,0.23247877651204663,0.3173949612097608,0.16615875273322067,0.12209948769563599,False,False,True,15.121054833624786,2.5793569879974956,0,False,False,7
662,231.3094140402055,233.16874968253498,True,0.021798329616689847,0.0323218268452264,0.2430564155284729,0.2339382037830849,0.31876475411570737,0.16678113838036857,0.12200690165886445,False,False,True,15.059250283543522,2.5665307044979575,0,False,False,8
664,231.11398578550114,233.16874968253498,True,0.021755947365373784,0.03068121951267434,0.24261611558289992,0.2357655818988052,0.3200805552096831,0.16742332389371264,0.12186751834427315,False,False,True,15.294743926377532,2.6061199832944975,0,False,False,9
666,231.46075978255666,233.16874968253498,True,0.021571642469563,0.03215890542487614,0.24219001734422316,0.2385962018536197,0.31992053834514483,0.16739147272374896,0.12177319812277951,False,False,True,16.01088950385006,2.728079927513998,0,False,False,10
668,230.92821993109885,233.16874968253498,True,0.021491744391257978,0.0319974181901974,0.24174414954872597,0.24499928641857377,0.32287458887116777,0.16861478317942885,0.12147449798261126,False,False,True,17.263226697543963,2.9138867446064376,0,False,False,11
670,231.89269143843597,233.16874968253498,True,0.021619633646009283,0.031060552725102747,0.24122765276374092,0.24447843840138783,0.32525262967165974,0.1695908375808762,0.11988505659004053,False,False,True,17.264225484104447,2.9086679832034656,0,False,False,12
672,231.1583368618596,233.16874968253498,True,0.021635772242572987,0.030553018345704508,0.2407461036927998,0.25337703444270626,0.32602253129912756,0.17103839623224404,0.1190011537116435,False,False,True,18.34694697418293,3.1043738318376883,0,False,False,13
674,231.18644474968315,233.16874968253498,True,0.021675169542949232,0.033491043646871624,0.24030543640255927,0.2548699291940365,0.3274482449723616,0.1720438098327981,0.11803987724189131,False,False,True,18.586072804543385,3.1498290340570487,0,False,False,14
676,231.4599291980827,233.16874968253498,True,0.02160969641344208,0.032961174435654855,0.2398809888710578,0.25025758251754776,0.3297206939715479,0.17269313687251672,0.11832473693519005,False,False,True,20.262309515241686,3.4610554766660497,0,False,False,15
678,229.5564930986541,233.16874968253498,True,0.02157282931600801,0.03145434125197223,0.23943756305509142,0.2652156565855775,0.3299086220355498,0.17130363074441748,0.11919776925092773,False,False,True,17.37916399431477,2.9182464975635383,0,False,False,16
680,229.38825009722785,233.16874968253498,True,0.021665947626914005,0.03036236408192457,0.23899883437487812,0.26382803049766357,0.3324350139850544,0.17257721057782566,0.11992927701729869,False,False,True,17.000010277260888,2.8461281954942286,0,False,False,17
682,227.526003728628,233.16874968253498,True,0.021562076731222787,0.03120847929062115,0.23856132989444956,0.27446680808427676,0.3331743096780592,0.17196137131210049,0.11954843428996362,False,False,True,14.778051598073963,2.408126960202151,0,False,False,18
684,226.8721952322855,233.16874968253498,True,0.021476817447950856,0.03007970310540663,0.23813958189456286,0.2782584376694038,0.33367404631990333,0.1698457593938299,0.11886967186895167,False,False,True,16.702639799210864,2.7289495454035007,0,False,False,19
686,227.94888257049246,233.16874968253498,True,0.02147348559487404,0.029426448383472033,0.2377312324600282,0.2809790409541403,0.3320485726467583,0.16877887226348998,0.11763660043867585,False,False,True,16.238755018143106,2.637914630750887,0,False,False,20
688,228.14190604873787,233.16874968253498,True,0.021476991438410344,0.0295297144808703,0.23733441518936188,0.2779439361102489,0.33153410198507843,0.1693307549290943,0.11757031961319833,False,False,True,17.321304888218588,2.8089304223720277,0,False,False,21
690,227.7574765565521,233.16874968253498,True,0.02153247710343243,0.029650792740802796,0.23692889688232172,0.27520216563290434,0.33255444875327883,0.16899833336801212,0.11627959209780385,False,False,True,15.874992541529584,2.6000185855924807,0,False,False,22
692,225.82357362494673,233.16874968253498,True,0.02147744006425556,0.02938405075627896,0.23653254278941577,0.280581721286685,0.3356244255946888,0.16964195524981499,0.11622133290370792,False,False,True,13.833259105628327,2.233662214745498,0,False,False,23
694,224.9758645546322,233.16874968253498,True,0.021576201347892895,0.029184761578734553,0.23607462284161276,0.27764533276554026,0.3365783229628517,0.1695343145388452,0.11512281307615828,False,False,True,14.858893354625657,2.405152180685075,0,False,False,24
696,223.09762674505154,233.16874968253498,True,0.021649546741456208,0.02934655652821271,0.2355434356847766,0.2881882566605615,0.34064083200288947,0.17036448110844576,0.11589972319057078,False,False,True,12.30803422105105,1.9347637333675485,0,False,False,25
698,224.45919890564772,233.16874968253498,True,0.021695394149153596,0.029290313061533707,0.23499061949246752,0.2781081402321267,0.34439794193052387,0.1713434544300624,0.11754257512564945,False,False,True,10.625506374332033,1.709223551800779,0,False,False,26
700,224.0542164082746,233.16874968253498,True,0.021640719037451267,0.029754558884047183,0.23444110946425428,0.27585524158747077,0.344807671895555,0.17189121673833213,0.1184597591059952,False,False,True,8.793715321118096,1.41018978129447,1,False,False,27
702,225.13599939297583,233.16874968253498,True,0.021641793236550362,0.030065776950343414,0.2339488186532619,0.27717120122359273,0.34356070634318525,0.17223689198201778,0.11781773267289489,False,False,True,8.008263628659334,1.284451644731694,2,False,False,28
704,225.05384161641166,233.16874968253498,True,0.021604510259607603,0.03032112812248266,0.23350294213437656,0.28571103081301924,0.34143580410970387,0.1721011450733332,0.11692834564460304,False,False,True,8.372057462375716,1.341367556580656,3,False,False,29
706,224.45725552817356,233.16874968253498,True,0.02155593882621322,0.029291735320206746,0.2330428655133355,0.29136313114557816,0.33982203863233384,0.17193763091581488,0.11616731784329874,False,False,True,6.370120857480413,1.0199051446454483,4,False,False,30
708,225.58472482788002,233.16874968253498,True,0.021721220631888697,0.030088997407593476,0.23262038580434613,0.28595206900431863,0.3373508764398104,0.17165841267796778,0.11622124969361787,False,False,True,9.148159638550215,1.449757986714036,5,False,False,31
710,225.39014815987485,233.16874968253498,True,0.0215221983830357,0.03039242659424806,0.2322661117524613,0.3006499813397145,0.33278343137025895,0.1699917631538453,0.1166506835572279,False,False,True,8.879049713590332,1.3978113894881885,6,False,False,32
712,226.14859002924513,233.16874968253498,True,0.02155172298244463,0.03094687100487929,0.23190959151609497,0.2980159346990534,0.33141925436013336,0.16912317974535052,0.1169554825460603,False,False,True,10.122948178471566,1.591337635490326,7,False,False,33
714,226.1024299671293,233.16874968253498,True,0.021608303704310973,0.02747706099090954,0.2315596664922809,0.30120577803331106,0.3318847825304011,0.16993438877828343,0.1188846011234512,False,False,True,9.59856043220253,1.5068256869505996,8,False,False,34
716,224.6463920830034,233.16874968253498,True,0.021480185937924452,0.0282848682323208,0.23117751112603893,0.3166187290457635,0.3314211070711751,0.17049874598202527,0.11920139488994481,False,False,True,9.874940993769762,1.5494338901446192,9,False,False,35
718,224.96077301732237,233.16874968253498,True,0.021424739275915688,0.02783131012603497,0.23075997403908524,0.30720524232663204,0.33293573609742916,0.17137523411504846,0.11925579750830333,False,False,True,8.275250558763931,1.3215959180463563,10,True,False,36
720,224.47745060049277,233.16874968253498,True,0.021227809763215002,0.02667108424849665,0.2303073977408186,0.3168004705615589,0.33275382011387145,0.1720985816174986,0.1201059242454112,False,False,True,9.192477407120622,1.4683665717690892,11,True,False,37
722,224.70116033598458,233.16874968253498,True,0.0212699314731603,0.025893326591736137,0.22982574514089488,0.3210994825889476,0.33501419901179197,0.1729222558534298,0.11873721910688359,False,False,True,9.142934206229699,1.4615858067094938,12,True,False,38
724,225.87129888841525,233.16874968253498,True,0.021362317006529553,0.027398091090671945,0.22933351969839927,0.32321026203994696,0.3358579433642519,0.1744827658861366,0.1186493629987678,False,False,True,10.447300895929693,1.6723651651668143,0,False,False,39
726,224.73331331117933,233.16874968253498,True,0.021262448679150323,0.02687762822969777,0.2288196354284564,0.33120449113810807,0.33486231135156674,0.17476082546556862,0.11983531767136264,False,False,True,9.683308071080905,1.535093023162555,1,False,False,40
728,225.46253943115028,233.16874968253498,True,0.021240734571240774,0.027140438379859154,0.22830718576780754,0.34239379943499715,0.3336377506884627,0.17492421974037958,0.12070164987140804,False,False,True,9.943679515223353,1.5791845232439061,2,False,False,41
730,222.8417575427485,233.16874968253498,True,0.02126347295547891,0.027537044505284526,0.22777485036119477,0.3570264064336152,0.3314050745648834,0.17524244579451298,0.12073531094040171,False,False,True,5.600360914137187,0.8490979961235118,3,False,False,42
732,224.61631567391706,233.16874968253498,True,0.02137462968468411,0.027848620261537577,0.227245827970551,0.3610117602412235,0.33171548866308653,0.1745161131859026,0.12151615794160162,False,False,True,6.683871136888588,1.011858833327814,4,False,False,43
734,223.98636460223136,233.16874968253498,True,0.021405996962721083,0.027269123932042515,0.22678508192439528,0.3697640717279744,0.33136585520532646,0.17437752242164822,0.12040964742844992,False,False,True,6.494378320894974,0.98319500461582,5,False,False,44
736,224.5038438172367,233.16874968253498,True,0.021426831653767513,0.02722913638658205,0.22641849187651925,0.3717251035324565,0.32954926935908124,0.17351228891836618,0.11844978271085219,False,False,True,7.00551615031331,1.0491355850592348,6,False,False,45
738,221.78438300825084,233.16874968253498,True,0.021524606170092955,0.02728331476962819,0.2261009177703624,0.3807131656385294,0.32966774315215075,0.1751359499273401,0.11866866350827807,False,False,True,2.457897973336878,0.35691229219177484,7,False,False,46
740,221.64820545422597,233.16874968253498,True,0.021595675647995062,0.026886627699798014,0.22583399559820344,0.3823177061293852,0.3317705426174097,0.17525398295647912,0.1182925431899299,False,False,True,2.5293545339651757,0.3672378052195607,8,False,False,47
742,224.2893861966678,233.16874968253498,True,0.02150892897660279,0.029075003431728152,0.22558050266295324,0.38782733072855385,0.3307720833577407,0.17461644338719065,0.11835068562721907,False,False,True,4.589343712743204,0.6645600351404577,9,False,False,48
744,224.40675651613262,233.16874968253498,True,0.02161318694159755,0.02883213188507599,0.2253051551879907,0.38612645922867767,0.3307833129969927,0.17586520195282512,0.11880388653249244,False,False,True,5.258852677968786,0.7620993050147273,10,True,False,49
746,224.9356124451416,233.16874968253498,True,0.021816670885568275,0.029033892246476917,0.22505155497393198,0.391312909877253,0.3366756085927288,0.1774499402499743,0.11917553483804186,False,False,True,0.6568840406339788,0.09533324801058998,11,True,False,50
748,223.94438510036528,233.16874968253498,True,0.021771333353697426,0.028610325136890873,0.22480698746170788,0.4048668994316979,0.34077459877977767,0.1786503588588583,0.12008400449514507,False,False,True,2.043770672300026,0.2957661170951523,12,True,False,51
750,224.18267963998068,233.16874968253498,True,0.022009449186993556,0.02898785018460042,0.22452105106638065,0.3959209313054407,0.3453561141466101,0.17891627349521197,0.12020013251947978,False,False,True,1.4682886625404776,0.21241054522775663,13,True,False,52
752,223.29476346306382,233.16874968253498,True,0.02198483198363748,0.02865995145966447,0.2242104926442225,0.40484511082962393,0.34801642956833045,0.17848861172115285,0.11988140687952557,False,False,True,-0.9804579044991912,-0.14214449489115294,14,True,False,53
754,220.94145799039836,233.16874968253498,True,0.02194323516321472,0.028506307536551347,0.22387419656392135,0.4131871930693114,0.35028418594350413,0.17686360613073387,0.1183053864350927,False,False,True,-3.706876459518282,-0.5302155283907624,15,True,False,54
756,220.53849665350842,233.16874968253498,True,0.02210998610308808,0.027662349802567553,0.22355041283345417,0.41030590261613564,0.35260077565908426,0.17867215789174515,0.11940672838735203,False,False,True,-5.447691763717635,-0.7748954540064352,16,True,False,55
758,218.79948402668845,233.16874968253498,True,0.021958411146058808,0.02749153612900363,0.22328899701288535,0.4229797225504641,0.35083624323209117,0.18002089409098504,0.11972401232443868,False,False,True,-6.451892750886247,-0.9162358512974742,17,True,False,56
760,218.68077048398317,233.16874968253498,True,0.021900590368184366,0.027222955032687866,0.223057097319277,0.43210481058155736,0.35070539743949963,0.18078388094842907,0.11987927470962323,False,False,True,-9.070015847778803,-1.295269355611594,18,True,False,57
762,216.94033972921608,233.16874968253498,True,0.021727866491871993,0.028427557941962268,0.22286946674040148,0.43522908023839435,0.35062020917733505,0.18138449221169428,0.12131468719167131,False,False,True,-11.00287011109025,-1.5785553373730241,19,True,False,58
764,217.59735815717832,233.16874968253498,True,0.021578728763334866,0.02678448636480238,0.22268956932608805,0.4389114420299256,0.34852668634719314,0.18151570169609926,0.12210071295174578,False,False,True,-11.202633519805893,-1.6142227647453666,20,True,False,59
766,218.20952761257107,233.16874968253498,True,0.021547919264735864,0.028292308998523315,0.22252034798323636,0.44475539120298535,0.3465206118093596,0.182043689532235,0.12209510633810645,False,False,True,-12.392208343512205,-1.7896809498440887,21,True,False,60
768,216.1572680491014,233.16874968253498,True,0.02153400686543642,0.02744117603463579,0.22236000116145802,0.44976672568018483,0.34598005488514894,0.1826890151445118,0.12203861102757471,False,False,True,-15.280116966842106,-2.2004481593481238,22,True,False,61
770,214.72229814456878,233.16874968253498,True,0.021415889381774963,0.02673131750456782,0.22223833454833702,0.45149368778650284,0.3479741942356614,0.18459383834981252,0.12340966623666046,False,False,True,-16.02126399394311,-2.2915676798093947,23,True,False,62
772,213.42015166809546,233.16874968253498,True,0.021254077870277017,0.026100134153643418,0.2221459724946447,0.4661642152645619,0.34842719158486396,0.18524313356934322,0.12125339744691707,False,False,True,-17.363053022154038,-2.4738886455803244,24,True,False,63
774,212.33864172727633,233.16874968253498,True,0.02115623912373801,0.026085725411798592,0.22208397236403105,0.4716180431175661,0.3526120979558018,0.18561293385508987,0.12310421226935744,False,False,True,-17.64416759281602,-2.5215596289961537,25,True,False,64
776,212.4993435417921,233.16874968253498,True,0.02109988753050809,0.025768594537577072,0.2220047011977561,0.47638455472423946,0.3537845328669337,0.1866855155573123,0.12403979250929911,False,False,True,-17.928348426934566,-2.5632312155653363,26,True,False,65
778,212.76474147733086,233.16874968253498,True,0.020975280105169813,0.02587348445926586,0.22189226578981955,0.48589002891912375,0.3578176014344482,0.18670053198519682,0.1251435081389264,False,False,True,-19.07006176021365,-2.7163135196336983,27,True,False,66
780,215.4281659236097,233.16874968253498,True,0.020920541770893204,0.02604085672000009,0.22175660338313655,0.49533658826881954,0.357113977750532,0.18572682088447942,0.12635877886969668,False,False,True,-18.47691674163196,-2.6333829661019874,28,True,False,67
782,214.06877216977992,233.16874968253498,True,0.020732493757717674,0.023901246799828687,0.22162810551684373,0.5076121519459716,0.3543822293285451,0.18380333820564881,0.12677274020571333,False,False,True,-20.648587290843317,-2.9691111367003806,29,True,False,68
