episode,avg_reward,best_avg_reward,reward_above_threshold,avg_lyap,avg_barrier,avg_std,exploration_cleared,stable,checks_since_best
508,-105.9003,-105.51723,True,0.010551289329305292,8.432930357002988e-05,0.489729118347168,True,True,11
510,-105.655525,-105.51723,True,0.010542556829750537,8.99254037335595e-05,0.48975163102149966,True,True,12
512,-105.74458,-105.51723,True,0.010532943904399872,9.06043555346514e-05,0.4897739917039871,True,True,13
514,-106.00961,-105.51723,True,0.01052034911699593,9.081063730036476e-05,0.48979627192020414,True,True,14
516,-105.68426,-105.51723,True,0.010514124669134617,8.88007369553634e-05,0.48981858789920807,True,True,15
518,-105.620056,-105.51723,True,0.010504240868613124,8.861090212803901e-05,0.48984104543924334,True,True,16
520,-105.269714,-105.269714,True,0.0104935628362,8.930414618362193e-05,0.4898637428879738,True,True,0
522,-105.42028,-105.269714,True,0.01048713750205934,8.758193029052563e-05,0.489886611700058,True,True,1
524,-105.46506,-105.269714,True,0.010477937990799546,8.539646709095904e-05,0.4899095594882965,True,True,2
526,-105.5593,-105.269714,True,0.010471145715564489,8.526761253051518e-05,0.48993251025676726,True,True,3
528,-105.53258,-105.269714,True,0.010467366967350244,8.299030046146071e-05,0.48995532989501955,True,True,4
530,-105.66038,-105.269714,True,0.010463022021576762,8.076560384324693e-05,0.4899782776832581,True,True,5
532,-105.982185,-105.269714,True,0.0104603239800781,7.2366850980643e-05,0.49000156223773955,True,True,6
534,-106.08272,-105.269714,True,0.010459070233628154,5.223278032531198e-05,0.49002558290958403,True,True,7
536,-106.19429,-105.269714,True,0.010457736067473888,3.862440982516091e-05,0.4900502175092697,True,True,8
538,-106.069534,-105.269714,True,0.010457775183022022,3.605214671438261e-05,0.49007517844438553,True,True,9
540,-105.80741,-105.269714,True,0.010457279020920396,3.569770796616467e-05,0.4901004955172539,True,True,10
542,-105.934715,-105.269714,True,0.010456379549577833,3.576026574023672e-05,0.4901265099644661,True,True,11
544,-106.484024,-105.269714,True,0.01045591444708407,2.9281649034373913e-05,0.49015344083309176,True,True,12
546,-106.486435,-105.269714,True,0.010455494187772274,2.446440411745243e-05,0.49018115401268003,True,True,13
548,-106.575096,-105.269714,True,0.010452103288844227,1.8150336831013193e-05,0.49020938724279406,True,True,14
550,-106.67849,-105.269714,True,0.010453380364924669,1.0771790397257063e-05,0.4902381420135498,True,True,15
552,-106.721565,-105.269714,True,0.010453672800213098,9.303808468530406e-06,0.49026746600866317,True,True,16
554,-106.82062,-105.269714,True,0.010453655244782567,8.657189704308621e-06,0.49029732644557955,True,True,17
556,-106.88019,-105.269714,True,0.010452941944822668,8.657189704308621e-06,0.49032769799232484,True,True,18
558,-106.97592,-105.269714,True,0.01044991142116487,8.651217007127343e-06,0.49035863280296327,True,True,19
560,-106.91814,-105.269714,True,0.010447023110464216,7.412985740984368e-06,0.4903901517391205,True,True,20
562,-106.969894,-105.269714,True,0.010444128047674894,6.607450603723919e-06,0.490422223508358,True,True,21
564,-106.80156,-105.269714,True,0.010442838119342924,6.741762257433948e-06,0.4904547929763794,True,True,22
566,-107.0866,-105.269714,True,0.010441131517291069,6.812174518699976e-06,0.4904877066612244,True,True,23
568,-107.05327,-105.269714,True,0.010439692065119743,6.437214682364356e-06,0.49052107483148577,True,True,24
570,-107.48381,-105.269714,True,0.01043883990496397,1.2865128149996963e-05,0.4905546486377716,True,True,25
572,-107.554726,-105.269714,True,0.010437823506072164,1.3907849483985046e-05,0.4905883282423019,True,True,26
574,-107.57893,-105.269714,True,0.010437116213142871,1.4832231158834475e-05,0.4906217649579048,True,True,27
576,-107.57969,-105.269714,True,0.010433577001094818,1.640707798742369e-05,0.4906549990177155,True,True,28
578,-107.58541,-105.269714,True,0.010431865742430092,1.9155692302774697e-05,0.49068809747695924,True,True,29
580,-107.58665,-105.269714,True,0.010429810732603073,2.2391428728951723e-05,0.4907210856676102,True,True,30
582,-107.563835,-105.269714,True,0.010426837764680386,2.4153370077328873e-05,0.49075364619493483,True,True,31
584,-107.63987,-105.269714,True,0.010423507867380976,3.1751300457472095e-05,0.4907855480909348,True,True,32
586,-107.83771,-105.269714,True,0.0104202292393893,3.0049688803046593e-05,0.4908168390393257,True,True,33
588,-107.93222,-105.269714,True,0.010420944774523377,3.01044389289018e-05,0.49084780365228653,True,True,34
590,-107.942604,-105.269714,True,0.010416909493505955,3.3708488854244936e-05,0.4908785060048103,True,True,35
592,-107.976875,-105.269714,True,0.010412475047633051,3.395398705379194e-05,0.49090888649225234,True,True,36
594,-107.57707,-105.269714,True,0.010410156939178706,3.6006552295475555e-05,0.4909389063715935,True,True,37
596,-107.76279,-105.269714,True,0.01041002213023603,4.242882471316989e-05,0.4909685477614403,True,True,38
598,-107.82883,-105.269714,True,0.010411896836012602,4.394292220695206e-05,0.4909977078437805,True,True,39
600,-107.79272,-105.269714,True,0.010411423817276954,4.75277382065542e-05,0.49102616459131243,True,True,40
602,-107.88925,-105.269714,True,0.010415267618373036,6.424458047149528e-05,0.4910540893673897,True,True,41
604,-108.01316,-105.269714,True,0.010420393478125334,9.416515133580106e-05,0.4910814896225929,True,True,42
606,-107.9118,-105.269714,True,0.010423251939937473,0.00012402368058701542,0.49110852777957914,True,True,43
608,-107.916855,-105.269714,True,0.010430014692246914,0.0001265001162437329,0.4911351829767227,True,True,44
610,-108.08413,-105.269714,True,0.010434179520234465,0.00012929101351346616,0.491161473095417,True,True,45
612,-108.0828,-105.269714,True,0.010443520359694957,0.00017428996263788577,0.4911872833967209,True,True,46
614,-108.144714,-105.269714,True,0.010452228458598256,0.0003673055443186968,0.49121260792016985,True,True,47
616,-108.087326,-105.269714,True,0.010464964481070638,0.0005206379305718656,0.49123737812042234,True,True,48
618,-108.1085,-105.269714,True,0.010472833784297109,0.0005972813876041983,0.49126160740852354,True,True,49
620,-107.81362,-105.269714,True,0.010481103602796794,0.0006033542936393132,0.49128526747226714,True,True,50
622,-107.6506,-105.269714,True,0.010492518031969666,0.0006097522265235966,0.4913083419203758,True,True,51
624,-107.63214,-105.269714,True,0.010507602198049425,0.0006184107412309459,0.4913309052586555,True,True,52
626,-107.89349,-105.269714,True,0.010515930270776153,0.0006269779086551352,0.4913530215620995,True,True,53
628,-108.69723,-105.269714,True,0.010519690392538906,0.0006342488705968208,0.49137448370456693,True,True,54
630,-108.66025,-105.269714,True,0.010527387401089073,0.0006399247967465271,0.49139524102210996,True,True,55
632,-108.45833,-105.269714,True,0.010533994436264038,0.0006455144553910941,0.4914153203368187,True,True,56
634,-108.899826,-105.269714,True,0.010539731848984957,0.0006464435829911964,0.49143469631671904,True,True,57
636,-108.66496,-105.269714,True,0.010540603008121253,0.0006435556968426681,0.49145342260599134,True,True,58
638,-108.61685,-105.269714,True,0.01054210662841797,0.0006437741156332776,0.491471603512764,True,True,59
640,-108.61059,-105.269714,True,0.010544132674112916,0.0006421529180443031,0.49148938804864883,True,True,60
642,-108.55862,-105.269714,True,0.010539793409407139,0.0006261855775846926,0.4915066137909889,True,True,61
644,-108.555756,-105.269714,True,0.010533207841217519,0.0005972390549686679,0.4915234163403511,True,True,62
646,-108.445496,-105.269714,True,0.010528480214998127,0.0005681685768649913,0.4915397837758064,True,True,63
648,-108.45267,-105.269714,True,0.01051903604529798,0.0005672258179401979,0.4915557071566582,True,True,64
650,-108.70657,-105.269714,True,0.01051085484214127,0.0005622107248200337,0.4915712893009186,True,True,65
652,-108.68314,-105.269714,True,0.010497126448899507,0.0005167504244582233,0.4915866434574127,True,True,66
654,-108.94123,-105.269714,True,0.010484550520777703,0.00032419970380033193,0.4916021257638931,True,True,67
656,-108.94046,-105.269714,True,0.010469052707776427,0.0001711995448658854,0.4916177958250046,True,True,68
658,-108.90863,-105.269714,True,0.010458853794261813,9.200444737871294e-05,0.49163376092910765,True,True,69
660,-108.80358,-105.269714,True,0.010448735766112804,8.426687190876692e-05,0.49164998084306716,True,True,70
662,-108.85581,-105.269714,True,0.010436148243024945,7.68989349126059e-05,0.4916664257645607,True,True,71
664,-108.829834,-105.269714,True,0.01041906736791134,6.192780438141199e-05,0.49168305844068527,True,True,72
666,-108.62963,-105.269714,True,0.0104088528547436,5.895209487789543e-05,0.4916998416185379,True,True,73
668,-108.81847,-105.269714,True,0.010401282738894225,5.426383831945714e-05,0.4917167127132416,True,True,74
670,-108.685684,-105.269714,True,0.010393534135073424,4.865297887590714e-05,0.49173364192247393,True,True,75
672,-108.75294,-105.269714,True,0.010385918663814664,4.477973761822796e-05,0.49175072759389876,True,True,76
674,-108.77968,-105.269714,True,0.010379563132300974,4.2993182432837784e-05,0.49176796674728396,True,True,77
676,-108.84205,-105.269714,True,0.01037585367448628,3.9575149401116505e-05,0.49178525656461713,True,True,78
678,-108.01744,-105.269714,True,0.01037169387564063,4.1299914244063984e-05,0.49180247634649277,True,True,79
680,-108.43577,-105.269714,True,0.01036807163618505,4.2260389034254334e-05,0.4918196052312851,True,True,80
682,-108.45669,-105.269714,True,0.010365228354930877,4.257175772863775e-05,0.4918366566300392,True,True,81
684,-107.995186,-105.269714,True,0.010364667139947414,4.436747843783451e-05,0.49185355603694914,True,True,82
686,-107.98007,-105.269714,True,0.010363130923360586,4.403616834451896e-05,0.4918702930212021,True,True,83
688,-108.11728,-105.269714,True,0.010364388255402446,4.546771154991802e-05,0.49188688695430755,True,True,84
690,-108.41883,-105.269714,True,0.010365051217377186,4.1831799069314e-05,0.49190331548452376,True,True,85
692,-108.575935,-105.269714,True,0.010367208067327738,4.130534750856896e-05,0.4919195160269737,True,True,86
694,-108.46746,-105.269714,True,0.010366191528737545,4.007008877806584e-05,0.49193525314331055,True,True,87
696,-108.39794,-105.269714,True,0.010364580433815718,3.8767768717207216e-05,0.4919505089521408,True,True,88
698,-108.3809,-105.269714,True,0.010362872295081616,4.239338398974724e-05,0.491965252161026,True,True,89
700,-108.1124,-105.269714,True,0.010360170900821686,4.2086071914582135e-05,0.4919796079397202,True,True,90
702,-108.07664,-105.269714,True,0.010360195487737655,3.997940704891789e-05,0.4919936552643776,True,True,91
704,-107.65412,-105.269714,True,0.010360767878592015,3.9045020000116895e-05,0.4920074000954628,True,True,92
706,-107.61946,-105.269714,True,0.01035885289311409,3.3697632986218196e-05,0.4920210540294647,True,True,93
708,-107.69004,-105.269714,True,0.010358857503160835,3.1223286984527474e-05,0.49203480780124664,True,True,94
710,-107.52876,-105.269714,True,0.010357428388670088,2.9262247605288393e-05,0.49204871505498887,True,True,95
712,-107.646935,-105.269714,True,0.010357104381546378,2.8990286497787566e-05,0.4920626670122147,True,True,96
714,-107.73923,-105.269714,True,0.01035720957443118,2.7380082607919574e-05,0.4920767515897751,True,True,97
716,-107.78199,-105.269714,True,0.010355668142437935,2.8245901066270563e-05,0.4920911222696304,True,True,98
718,-107.50576,-105.269714,True,0.010357156349346041,2.4732370965807605e-05,0.4921057909727097,True,True,99
720,-107.48819,-105.269714,True,0.010359493736177682,2.1654610699783915e-05,0.49212068766355516,True,True,100
722,-107.345215,-105.269714,True,0.010362373432144523,2.0537014697197266e-05,0.49213576018810273,True,True,101
724,-107.307236,-105.269714,True,0.010362416133284568,1.76329340860093e-05,0.49215095937252046,True,True,102
726,-106.92387,-105.269714,True,0.010362061206251383,1.755083295336135e-05,0.49216660261154177,True,True,103
728,-107.15346,-105.269714,True,0.010361942183226346,1.4091724969489405e-05,0.49218264818191526,True,True,104
730,-106.58246,-105.269714,True,0.01036237613297999,1.3827251095221982e-05,0.4921990156173706,True,True,105
732,-106.47452,-105.269714,True,0.0103618117980659,2.010178197622281e-05,0.49221577048301696,True,True,106
734,-106.35954,-105.269714,True,0.010363765573129059,3.154631909580985e-05,0.4922330379486084,True,True,107
736,-106.35046,-105.269714,True,0.010367678990587593,4.041420625924275e-05,0.4922507077455521,True,True,108
738,-106.13878,-105.269714,True,0.010368403978645802,4.852227621938709e-05,0.4922691613435745,True,True,109
740,-105.68861,-105.269714,True,0.010371550312265753,6.407712927227748e-05,0.49228857904672624,True,True,110
742,-105.466644,-105.269714,True,0.010371820023283362,9.485841112564231e-05,0.49230880886316297,True,True,111
744,-105.52716,-105.269714,True,0.010372305335476995,0.00010323096462343529,0.49233012050390246,True,True,112
746,-105.7967,-105.269714,True,0.01037261071614921,0.00011566167972887342,0.49235223829746244,True,True,113
748,-105.62102,-105.269714,True,0.010373695753514767,0.00012560305999613773,0.4923749968409538,True,True,114
750,-105.80074,-105.269714,True,0.010374430846422911,0.00012958792626704962,0.49239835441112517,True,True,115
752,-106.245155,-105.269714,True,0.010375963291153312,0.0001367315795050672,0.49242242276668546,True,True,116
754,-106.096115,-105.269714,True,0.010377045394852758,0.00017364008385811758,0.49244715869426725,True,True,117
756,-106.03152,-105.269714,True,0.010379140777513386,0.0002177050595946639,0.49247244745492935,True,True,118
758,-105.88232,-105.269714,True,0.010377409867942333,0.00025743465198502236,0.49249821454286574,True,True,119
760,-106.337654,-105.269714,True,0.010374851105734707,0.00026704594097282097,0.4925245076417923,True,True,120
762,-105.99328,-105.269714,True,0.010374282766133548,0.000277612715262876,0.49255128651857377,True,True,121
764,-105.825745,-105.269714,True,0.010376489674672484,0.00028559183597280934,0.4925785347819328,True,True,122
766,-105.58842,-105.269714,True,0.010380276758223773,0.0002890642506827135,0.4926058664917946,True,True,123
768,-105.59013,-105.269714,True,0.010380953410640359,0.0002910345805958059,0.49263324588537216,True,True,124
770,-105.44374,-105.269714,True,0.010382863087579608,0.0002930090842710342,0.49266064912080765,True,True,125
772,-105.37859,-105.269714,True,0.010382850281894207,0.00028824413693655514,0.4926879793405533,True,True,126
774,-105.33977,-105.269714,True,0.010383333126083017,0.00027865752308571247,0.4927150562405586,True,True,127
776,-105.20706,-105.20706,True,0.010381742892786861,0.0002720937791309552,0.49274200648069383,True,True,0
778,-104.87192,-104.87192,True,0.010382307088002562,0.00026128643685296993,0.4927684456110001,True,True,0
780,-104.84377,-104.84377,True,0.010380289424210787,0.00024593019725216436,0.49279412925243377,True,True,0
782,-104.729256,-104.729256,True,0.010381130082532764,0.00021681666285076063,0.4928193911910057,True,True,0
784,-104.95327,-104.729256,True,0.010381859773769975,0.00020987695179428557,0.49284391552209855,True,True,1
786,-104.81129,-104.729256,True,0.010383313614875078,0.00019940844767916133,0.492867773771286,True,True,2
788,-104.50074,-104.50074,True,0.010382185783237219,0.00019346498311278992,0.492890927195549,True,True,0
790,-104.58817,-104.50074,True,0.010381070012226701,0.00018841153250832577,0.4929134339094162,True,True,1
792,-104.60506,-104.50074,True,0.010376409674063326,0.00017989962007050053,0.49293521195650103,True,True,2
794,-105.29612,-104.50074,True,0.010372858587652444,0.00014354648301377891,0.49295622706413267,True,True,3
796,-104.98553,-104.50074,True,0.010368804261088372,9.927153187163639e-05,0.4929764151573181,True,True,4
798,-105.05228,-104.50074,True,0.0103654227219522,5.9477514344052904e-05,0.49299618899822234,True,True,5
800,-104.741516,-104.50074,True,0.010363219119608403,5.079438252550972e-05,0.49301561415195466,True,True,6
802,-104.13826,-104.13826,True,0.010360918706282973,4.069607927021934e-05,0.49303472191095354,True,True,0
804,-104.30909,-104.13826,True,0.010355784371495248,3.336839296252947e-05,0.49305357933044436,True,True,1
806,-104.286865,-104.13826,True,0.01035153828561306,3.111660449803821e-05,0.4930722087621689,True,True,2
808,-104.25249,-104.13826,True,0.010347372945398092,3.082356221284499e-05,0.4930906370282173,True,True,3
810,-103.83224,-103.83224,True,0.01034071403555572,2.9053237187781634e-05,0.4931089848279953,True,True,0
812,-103.82732,-103.82732,True,0.0103383784648031,2.7875089119788755e-05,0.49312724471092223,True,True,0
814,-103.74348,-103.74348,True,0.010335073387250305,2.7520471132902457e-05,0.49314545691013334,True,True,0
816,-103.84086,-103.74348,True,0.010332621727138757,2.4611573837773904e-05,0.4931639477610588,True,True,1
818,-104.05231,-103.74348,True,0.01032992429099977,2.4135408250458567e-05,0.49318264424800873,True,True,2
820,-104.21648,-103.74348,True,0.010328326001763343,2.3278734454379445e-05,0.4932016432285309,True,True,3
822,-104.47246,-103.74348,True,0.010324436007067561,2.5624277270708262e-05,0.49322067499160765,True,True,4
824,-104.52922,-103.74348,True,0.010318830935284495,2.5196633316681982e-05,0.4932397842407227,True,True,5
826,-104.65182,-103.74348,True,0.010314504010602831,2.2553606606834363e-05,0.49325910955667496,True,True,6
828,-104.87567,-103.74348,True,0.010311172343790531,1.8769915016036975e-05,0.4932787507772446,True,True,7
830,-104.94688,-103.74348,True,0.010306823253631591,1.8800626151005417e-05,0.4932987317442894,True,True,8
832,-105.073204,-103.74348,True,0.010304317669942975,2.0207514683079354e-05,0.49331910014152525,True,True,9
834,-105.312775,-103.74348,True,0.010300884256139398,1.9906658428681113e-05,0.4933399558067322,True,True,10
836,-105.48588,-103.74348,True,0.010299415281042456,1.9134462138481468e-05,0.4933612883090973,True,True,11
838,-105.69229,-103.74348,True,0.010296283196657896,2.1273400670906993e-05,0.49338270872831347,True,True,12
840,-105.73922,-103.74348,True,0.010293649882078171,2.4101017152133865e-05,0.4934041202068329,True,True,13
842,-105.86343,-103.74348,True,0.010288739623501898,2.9811576723659527e-05,0.4934255316853523,True,True,14
844,-105.16776,-103.74348,True,0.010285463463515044,3.774168612835638e-05,0.4934468626976013,True,True,15
846,-105.33632,-103.74348,True,0.010282175289466977,5.250994977359369e-05,0.4934680998325348,True,True,16
