episode,minibatches,minibatches_possible,first_mb_kl,policy_loss,value_loss,mean_V,std_V,std_barrier,lyap_violation_rate,lyap_in_ball_rate,lyap_mean_dV,lyap_worst_slack,lyap_v_rmse,grad_norm_control,grad_norm_aux,lr_scale,certifiable_frac,cert_violation,cert_mean_dV,cert_mean_V,cert_worst_slack,cert_in_ball_rate,cert_certifiable_frac,cert_alpha_q05,cert_alpha_q25,cert_alpha_q50,cert_alpha_used,cert_alpha_next,cert_alpha_nonpos_frac,cert_nstep,cert_n_samples,v_critic_violation,v_critic_mean,v_critic_min,v_agreement,v_critic_alpha_q05,v_critic_alpha_q25,v_critic_alpha_q50,v_critic_alpha_nonpos_frac,v_critic_violation_direct,v_critic_nonpos_direct,v_bellman_delta_mean,v_bellman_delta_std,v_bellman_delta_q95,softplus_beta,lyap_penalty,dynamics_loss,barrier_loss,approx_kl,clip_fraction,mean_std,mean_raw_log_std,mean_abs_action,alpha,lag_lambda,lag_j_c,lag_violation,lag_frozen,attn_entropy,critic_ev,critic_rmse_norm,critic_rmse_abs,returns_std,returns_mean,xv_true_corr,xv_true_rank,xv_true_flat_frac,ood_v_min,ood_v_mean,ood_nonneg_frac,ood_monotone_frac,ood_slope_corr,ood_range
1109,24,24,0.0,0.0004472029783452551,282.25924746195477,,,,,,,,,46.09056695302328,0.0,0.7345277686643032,,0.17228427405158678,-0.1979406370470921,0.3799496355156104,0.3057029644648234,0.17479418963193893,0.934502050280571,-0.014831654300602773,0.001672631750504176,0.010302803168694178,7.04890015042837e-05,6.696455142906954e-05,0.1710939072072506,150.0,137.33333333333334,,,,,,,,,,,,,,,,,,0.004657224264519755,0.05150054581463337,0.11347353799889486,0.04220422559107343,0.048539045422027506,0.010000000000000004,5.0,20.6219187446889,19.3719187446889,0.0,nan,0.3817998170852661,0.7970429062843323,17.27842903137207,21.67816734313965,17.334148406982422,0.4696524739265442,0.3713413178920746,0.1298828125,-30.30233383178711,-15.576937675476074,0.14492188394069672,0.5347222089767456,0.015681192278862,3.043527603149414
1113,28,28,0.0,-0.006525250168384186,202.37959017072404,,,,,,,,,68.74452877044678,0.0,0.7318972602243362,,0.25247522656406673,-0.15851487033069134,0.3189517908862659,0.2575980839984758,0.0507719452892031,0.8806547692843846,-0.0164976260691349,0.00035049766302108765,0.007636120276791709,6.696455142906958e-05,6.361632385761605e-05,0.24900285261017935,150.0,148.42857142857142,,,,,,,,,,,,,,,,,,0.007948577703375901,0.10563616175204515,0.11345690196113926,0.04212054357464824,0.044689800324184556,0.010000000000000004,5.0,23.482618871428386,22.232618871428386,0.0,nan,0.6632001996040344,0.5851250886917114,13.083633422851562,22.36040496826172,17.32404327392578,0.42879319190979004,0.3048371374607086,0.0009765625,-32.5587043762207,-17.544031143188477,0.13242188096046448,0.4934895932674408,-0.010608852840960026,4.635047912597656
1122,28,28,0.0,-0.003663098905235529,169.89858627319336,,,,,,,,,122.61602319989886,0.0,0.7292023478524104,,0.19723503850400448,-0.14919838309288025,0.3897687005145209,0.36596666808639255,0.05947730370930263,0.8573288747242519,-0.005695098362463925,0.001118850495134081,0.007505547787461962,6.361632385761608e-05,6.043550766473525e-05,0.19723503850400448,150.0,77.42857142857143,,,,,,,,,,,,,,,,,,0.00336060586934244,0.03966703877917358,0.11344276208962713,0.04204931841897113,0.04605689604899713,0.010000000000000004,5.0,25.374165899523263,24.124165899523263,0.0,nan,0.6581463813781738,0.5972077250480652,13.922191619873047,23.312143325805664,5.4992265701293945,0.5275051593780518,0.43876683712005615,0.0,-30.649513244628906,-10.998211860656738,0.2828125059604645,0.6462673544883728,0.04781153425574303,6.6046953201293945
1126,28,28,0.0,-0.0002643606026789972,284.1829528808594,,,,,,,,,52.78262513024466,0.0,0.7265471836642198,,0.08644352992996573,-0.23866005135434015,0.36150671754564556,0.1976983860866832,0.250921973160335,0.9141150712966919,-0.00459704402861202,0.005688936050449099,0.015130553926740373,6.043550766473528e-05,5.741373228149848e-05,0.08413391247657794,150.0,109.14285714285714,,,,,,,,,,,,,,,,,,0.0014690325208773305,0.01040049163358552,0.11342889762350492,0.041979341501636167,0.05169115787638085,0.010000000000000004,5.0,27.191956528549884,25.941956528549884,0.0,nan,0.5378538370132446,0.6842584013938904,17.21347999572754,25.156402587890625,17.57448959350586,0.5174606442451477,0.5587610006332397,0.2099609375,-31.26654052734375,-15.633679389953613,0.22031250596046448,0.6558159589767456,0.05463675409555435,4.5692548751831055
1133,24,24,0.0,-0.003068795621705552,267.7935911814372,,,,,,,,,113.51489543914795,0.0,0.7241560560794507,,0.2288771898796161,-0.14433465773860613,0.3506007393201192,0.2285763006657362,0.09811258316040039,0.8790110920866331,-0.016214191137502592,-0.0002932821710904439,0.006142751624186833,5.741373228149848e-05,5.4543045667423554e-05,0.2288771898796161,150.0,74.0,,,,,,,,,,,,,,,,,,0.0017863831283951488,0.016878155370553333,0.11341467934350173,0.04190752422437072,0.05045914929360151,0.010000000000000004,5.0,25.04834984555696,23.79834984555696,0.0,nan,0.6031194925308228,0.6323966383934021,16.224267959594727,25.655208587646484,2.3238067626953125,0.45499539375305176,0.39946258068084717,0.0712890625,-33.247413635253906,-4.843288421630859,0.4375,0.7269965410232544,0.09965469688177109,7.05142068862915
1142,24,24,0.0,0.0006398212863132358,183.55470085144043,,,,,,,,,92.51728248596191,0.0,0.7216168032913832,,0.10327516791100304,-0.1892213523387909,0.40553176403045654,0.09529595511655013,0.05949478348096212,0.83463021616141,-0.006475229842180852,0.001124106968442599,0.006132928033669789,5.4543045667423554e-05,5.1815893384052376e-05,0.10121493553742766,150.0,85.33333333333333,,,,,,,,,,,,,,,,,,0.0027326322597218677,0.021752604361002643,0.11341795573631923,0.041924033469210066,0.04829961325352391,0.010000000000000004,5.0,22.722016688481247,21.472016688481247,0.0,nan,0.7381131649017334,0.512606680393219,13.395800590515137,26.132707595825195,0.5174651145935059,0.2871670722961426,0.17004993557929993,0.0,-34.59239196777344,-4.546093940734863,0.388671875,0.6723090410232544,0.12053906917572021,8.065973281860352
1147,32,32,0.0,-0.0011868087167385966,249.24217128753662,,,,,,,,,77.690345287323,0.0,0.7186244127415383,,0.3397389310412109,-0.0970304575166665,0.3362753060646355,0.2369783204048872,0.093017578125,0.9140625,-0.007603245740938291,-0.0012757917866110802,0.0038146385923027992,5.1815893384052416e-05,4.9225098714849755e-05,0.33038219856098294,150.0,127.5,,,,,,,,,,,,,,,,,,0.002937032619229285,0.021484375,0.11341867968440056,0.0419276807224378,0.05374159035272896,0.010000000000000004,5.0,23.240030174361628,21.990030174361628,0.0,nan,0.6061726808547974,0.6277730464935303,14.717375755310059,23.443784713745117,11.517390251159668,0.5653974413871765,0.559131383895874,0.0576171875,-35.753597259521484,-12.114237785339355,0.3226562440395355,0.5438368320465088,-0.003576451912522316,3.564739227294922
1150,24,24,0.0,0.0003256945637986064,335.4256019592285,,,,,,,,,92.79766297340393,0.0,0.7161000913745887,,0.1798009928315878,-0.19159805091718832,0.4036689264078935,0.3803943296273549,0.13441251715024313,0.9373786201079687,-0.017522399895824492,0.0017481079945961635,0.008719683935244879,4.922509871484976e-05,4.6763843779107266e-05,0.17767523850003877,150.0,155.5,,,,,,,,,,,,,,,,,,0.003974402888464586,0.04302116433003297,0.1134256621201833,0.04196287256975969,0.051664807523290314,0.010000000000000004,5.0,25.31601093830261,24.06601093830261,0.0,nan,0.4871390461921692,0.7164611220359802,17.733606338500977,24.751665115356445,19.848051071166992,0.5343969464302063,0.5374451875686646,0.080078125,-34.66886520385742,-18.182218551635742,0.18789063394069672,0.5238715410232544,0.009490338154137135,2.7496466636657715
1155,28,28,0.0,-0.0008876125294981259,322.8511755807059,,,,,,,,,86.85394123622349,0.0,0.7131850387770637,,0.18923439697495528,-0.1770264282822609,0.37625995916979654,0.18610005932194845,0.11016203888825007,0.8927518555096218,-0.004542256264747786,0.00033703925354140144,0.00521744681256158,4.676384377910729e-05,4.44256515901519e-05,0.18470085944448197,150.0,128.0,,,,,,,,,,,,,,,,,,0.004438855697766745,0.04935720629457917,0.11345967730241162,0.04213451500982046,0.05694137420505285,0.010000000000000004,5.0,24.00868292334042,22.75868292334042,0.0,nan,0.6966477632522583,0.5544891953468323,13.260690689086914,23.91514778137207,9.494979858398438,0.3493051528930664,0.35577431321144104,0.0888671875,-32.16355895996094,-8.6571626663208,0.3238281309604645,0.4809027910232544,0.016033966094255447,4.100513458251953
1163,24,24,0.0,-1.4754245057702065e-05,309.94454701741535,,,,,,,,,141.82481455802917,0.0,0.7107016626348117,,0.47542108222842216,-0.0044781340984627604,0.34159063920378685,0.6902206341425577,0.0,0.8698451320330302,-0.01974431339961787,-0.0053785207370917005,0.0008026423553625742,4.44256515901519e-05,4.2204369010644304e-05,0.47371837000052136,150.0,98.66666666666667,,,,,,,,,,,,,,,,,,0.0012414976808940992,0.007880906535622975,0.11347258277237415,0.04219950037077069,0.049847560469061136,0.010000000000000004,5.0,25.916544441705817,24.666544441705817,0.0,nan,0.46702468395233154,0.8298338651657104,17.672595977783203,21.296546936035156,-1.6648907661437988,0.42766356468200684,0.30281737446784973,0.0,-35.23354721069336,-5.627681255340576,0.35429689288139343,0.7126736044883728,0.06480839103460312,4.182762145996094
1165,24,24,0.0,-0.0001563517532000939,235.43246142069498,,,,,,,,,89.96857404708862,0.0,0.7082937711241466,,0.18172409323354563,-0.20659446033338705,0.4193157876531283,0.30223676562309265,0.19648437450329462,0.9299153660734495,-0.00283540683449246,0.002152822290857633,0.011713637659947077,4.2204369010644304e-05,4.0094150560112086e-05,0.1779374610632658,150.0,143.16666666666666,,,,,,,,,,,,,,,,,,0.001922208709553767,0.016406250031044085,0.11346519800523917,0.04216219872857133,0.058000626508146524,0.010000000000000004,5.0,20.26510892170106,19.01510892170106,0.0,nan,0.4709632992744446,0.7481261491775513,15.437280654907227,20.63459587097168,18.475006103515625,0.3203698396682739,0.3528311252593994,0.0791015625,-30.636974334716797,-13.794900894165039,0.13671875,0.8324652910232544,0.04885629191994667,2.6791558265686035
1179,32,32,0.0,-0.0065418166341260076,200.84320521354675,,,,,,,,,100.96867251396179,0.0,0.7052263068757737,,0.08951992128277197,-0.21619042428210378,0.39833769854158163,0.10375082265818492,0.07968749850988388,0.7701171897351742,-0.0009013831859192578,0.005180048756301403,0.01318594254553318,4.0094150560112106e-05,3.808944303210648e-05,0.08766792441019788,150.0,58.0,,,,,,,,,,,,,,,,,,0.0041375243508809945,0.05224609380820766,0.11343575129285455,0.04201350803487003,0.05333088315092027,0.010000000000000004,5.0,25.34165518484619,24.09165518484619,0.0,nan,0.8475297689437866,0.41423824429512024,11.248215675354004,27.153976440429688,-5.53444766998291,0.36459702253341675,0.20060142874717712,0.0,-39.62351608276367,-1.1891615390777588,0.606249988079071,0.756944477558136,0.1502522975206375,6.700893402099609
1187,24,24,0.0,0.0008857380016706884,275.19750531514484,,,,,,,,,88.71690686543782,0.0,0.7026879970351133,,0.1942470744252205,-0.23442323009173074,0.48797377447287243,0.34902022654811543,0.16461198280255,0.8410025586684545,-0.002810930944785165,0.0018493135770161946,0.014470823109149933,3.8089443032106485e-05,3.6184970880501155e-05,0.19147803634405136,150.0,64.83333333333333,,,,,,,,,,,,,,,,,,0.003777781234627279,0.04016843643815567,0.11342887735615174,0.041978716695060335,0.05658155198519429,0.010000000000000004,5.0,22.016335779265944,20.766335779265944,0.0,nan,0.7168854475021362,0.5348323583602905,15.835558891296387,29.60845375061035,1.7539165019989014,0.670760452747345,0.4839003086090088,0.1328125,-45.33511734008789,-4.035624027252197,0.5230469107627869,0.7708333134651184,0.08118707686662674,7.699146747589111
1190,24,24,0.0,0.0010418124244703602,268.38744227091473,,,,,,,,,68.51960714658101,0.0,0.7001367724816739,,0.06599344212251405,-0.19607045563558737,0.3169512463112672,0.23494620186587176,0.28414712846279144,0.912413202226162,-0.005724668417921445,0.004430967693527539,0.014815710484981537,3.618497088050117e-05,3.43757223364761e-05,0.06469848030246794,150.0,132.0,,,,,,,,,,,,,,,,,,0.003972991767417018,0.04741753536897401,0.11342136655002832,0.041940818230311074,0.05931954892973105,0.010000000000000004,5.0,22.686569641934316,21.436569641934316,0.0,nan,0.3090122938156128,0.8364521265029907,18.473264694213867,22.085262298583984,24.911577224731445,0.7536796927452087,0.6936145424842834,0.1611328125,-46.268211364746094,-23.72617530822754,0.20234374701976776,0.476128488779068,-0.031469665467739105,6.854247093200684
1202,24,24,0.0,0.0048837529417748255,154.9096711476644,,,,,,,,,105.49433692296346,0.0,0.6977072231445242,,1.0,0.30246851220726967,0.4174766590197881,0.3934977278113365,9.934107462565104e-09,0.763191431760788,-0.004476712706188361,-0.0039000026881694794,-0.0036179696520169577,3.437572233647612e-05,3.265693621965229e-05,1.0,150.0,18.333333333333332,,,,,,,,,,,,,,,,,,0.0017157742125467241,0.015483810100704432,0.11343272216618061,0.041998111022015415,0.0449370799275736,0.010000000000000004,5.0,21.942359409627954,20.692359409627954,0.0,nan,0.11472660303115845,1.194974660873413,14.401992797851562,12.052132606506348,-14.224275588989258,-0.15166424214839935,-0.17524239420890808,0.0,-34.58536911010742,0.6504672765731812,0.5121093988418579,0.8871527910232544,0.22762633860111237,11.248144149780273
1211,24,24,0.0,4.074598352114359e-05,265.6270834604899,,,,,,,,,69.6407397588094,0.0,0.6952450423996841,,0.5187351641555628,-0.022144599361733224,0.3329667349656423,0.5777046382427216,0.0,0.8119692628582319,-0.00983662724805375,-0.007910200705130896,0.0002067709962526957,3.26569362196523e-05,3.102408940866968e-05,0.5151472166180611,150.0,96.33333333333333,,,,,,,,,,,,,,,,,,0.0016802755477935232,0.013834635533081988,0.11343982784698407,0.04203401940564314,0.048585967626422644,0.010000000000000004,5.0,23.62088367246196,22.37088367246196,0.0,nan,0.5089460611343384,0.7459919452667236,17.148746490478516,22.987844467163086,-3.425902843475342,0.5821549296379089,0.43445074558258057,0.0,-35.975669860839844,-4.802145481109619,0.4574218690395355,0.9127604365348816,0.15886835753917694,9.049894332885742
1220,24,24,0.0,-6.602153492470582e-05,188.29486910502115,,,,,,,,,60.0541562239329,0.0,0.6927553203759852,,0.058439977622280516,-0.21339579112827778,0.3284249467154344,0.11872154024119179,0.14398653556903204,0.858897348244985,0.0001646388545850641,0.00835158241291841,0.01688847814997037,3.102408940866967e-05,2.947288493823619e-05,0.058439977622280516,150.0,65.33333333333333,,,,,,,,,,,,,,,,,,0.0025101623074685144,0.02713845910814901,0.11343480149904887,0.04200878459960222,0.045992814314862095,0.010000000000000004,5.0,20.806918076726763,19.556918076726763,0.0,nan,0.7047790884971619,0.5435112118721008,14.329977035522461,26.36556053161621,-3.5241854190826416,0.6125122308731079,0.48146307468414307,0.091796875,-30.229822158813477,2.2575981616973877,0.544921875,0.8415798544883728,0.1163225993514061,6.969993591308594
1224,28,28,0.0,-0.0016603149872805392,300.7261161804199,,,,,,,,,26.396447726658412,0.0,0.6900611234002628,,0.08102276927924582,-0.2051724371101175,0.34741302898951937,0.20526665821671486,0.2076579247202192,0.898878180554935,-0.015007717511902488,0.0036543735436030795,0.012847900390625,2.947288493823619e-05,3.783277805403763e-05,0.07516561362094112,150.0,110.28571428571429,,,,,,,,,,,,,,,,,,0.002851068250363044,0.031356292976332564,0.11341905806745801,0.04192955658904144,0.051027484238147736,0.010000000000000004,5.0,21.331327320756767,20.081327320756767,0.0,nan,0.5687565803527832,0.6685317754745483,18.075796127319336,27.03805160522461,10.103912353515625,0.5355884432792664,0.5305230617523193,0.1064453125,-28.242198944091797,-8.666067123413086,0.298828125,0.8650173544883728,0.032414305955171585,3.1406052112579346
1233,24,24,0.0,4.175887443125248e-05,238.39698346455893,,,,,,,,,52.486976544062294,0.0,0.687609146539836,,0.10969088071336348,-0.21179782785475254,0.40497837215662,0.35229209065437317,0.08123241613308589,0.7831825440128645,-0.014859431151762692,0.0020139006276925406,0.00951270634929339,3.783277805403764e-05,4.311710046119346e-05,0.10969088071336348,150.0,69.83333333333333,,,,,,,,,,,,,,,,,,0.004050394497123004,0.047176200430840254,0.113443105481565,0.04205098810295264,0.0464387652464211,0.010000000000000004,5.0,22.36906797195563,21.11906797195563,0.0,nan,0.6575565338134766,0.5888358950614929,15.2041654586792,25.82071876525879,-5.12342643737793,0.5711727142333984,0.48360830545425415,0.0087890625,-31.549177169799805,2.720771551132202,0.52734375,0.734375,0.14643394947052002,8.264646530151367
1250,24,24,0.0,-0.00039493680621186894,58.37938769658407,,,,,,,,,107.72392813364665,0.0,0.6851198470692097,,,,,,0.0,0.6386585235595703,,,,4.311710046119346e-05,4.311710046119346e-05,,150.0,0.0,,,,,,,,,,,,,,,,,,0.0013301146173034795,0.008870860134872297,0.11345267885675032,0.042099284629027046,0.03897099817792574,0.010000000000000004,5.0,22.698264336762144,21.448264336762144,0.0,nan,-0.27718615531921387,1.2831158638000488,9.524300575256348,7.42279052734375,-24.69727897644043,-0.39909473061561584,-0.5136693716049194,0.0,-32.46714401245117,17.01545524597168,0.896484375,0.8328993320465088,0.24609364569187164,10.031281471252441
1264,24,24,0.0,-0.0033038085093721747,45.06061418851217,,,,,,,,,70.32919573783875,0.0,0.6825628622351091,,,,,,0.0,0.828809437652429,,,,4.311710046119346e-05,4.311710046119346e-05,,150.0,0.0,,,,,,,,,,,,,,,,,,0.0026899062656108677,0.029150808074822027,0.11347968721141417,0.042235534793386854,0.04044070576007167,0.010000000000000004,5.0,21.681432730812748,20.431432730812748,0.0,nan,-0.08551633358001709,1.073815107345581,6.978396415710449,6.49869441986084,-23.584280014038086,-0.17651595175266266,-0.4082726538181305,0.0,-18.482316970825195,19.123950958251953,0.919921875,0.8025173544883728,0.16902336478233337,6.90761137008667
1269,28,28,0.0,-0.0018753696765218461,258.5417126246861,,,,,,,,,65.62700237546649,0.0,0.6796186476667393,,0.11657395200537783,-0.1619695153619562,0.4112336901681764,0.23528726984347617,0.11428219079971313,0.9183886327913829,-0.003958589784555703,0.0008043551019259862,0.002835579216480255,4.311710046119346e-05,4.096124543813379e-05,0.11106938536145858,150.0,128.42857142857142,,,,,,,,,,,,,,,,,,0.002086720848248141,0.014903075294569135,0.11348750149565083,0.04227503868085997,0.040816793750439374,0.010000000000000004,5.0,21.90484796226159,20.65484796226159,0.0,nan,0.414150595664978,0.8366141319274902,17.446033477783203,20.85314178466797,1.7921340465545654,0.5908136963844299,0.6131226420402527,0.0400390625,-28.148088455200195,6.396461486816406,0.6507812738418579,0.9513888955116272,0.16715669631958008,6.427896499633789
1279,24,24,0.0,-0.0016753482535326232,266.41696230570477,,,,,,,,,83.32204357783,0.0,0.6770834369233024,,0.16696994254986444,-0.25379524504144985,0.46842196211218834,0.292744563271602,0.1701678807536761,0.8365075290203094,-0.0029126941905512163,0.004242816939949989,0.017850961536169052,4.096124543813377e-05,3.89131831662271e-05,0.16696994254986444,150.0,61.833333333333336,,,,,,,,,,,,,,,,,,0.0018233825600570224,0.014492365783856561,0.11350797396153212,0.042378334794193506,0.03335086861625314,0.010000000000000004,5.0,24.800611346697647,23.550611346697647,0.0,nan,0.6745919585227966,0.5713285803794861,15.304503440856934,26.787567138671875,-6.028664588928223,0.6390553116798401,0.3867914080619812,0.1064453125,-27.163673400878906,4.455779552459717,0.602734386920929,0.7925347089767456,0.10324869304895401,6.192160129547119
1284,28,28,0.0,-0.0027643459449921337,231.59404482160295,,,,,,,,,70.73811871664864,0.0,0.6740863684571962,,0.1398800957415785,-0.19459217573915208,0.3514380721109254,0.22445804146783693,0.19255913368293218,0.9479376375675201,-0.0020763184293173254,0.004174525716475078,0.00961892945425851,3.89131831662271e-05,3.696752400791574e-05,0.13880510681441852,150.0,124.71428571428571,,,,,,,,,,,,,,,,,,0.001944707232593958,0.015468274841883354,0.11353319697082043,0.042505543013768535,0.03651664818504027,0.010000000000000004,5.0,22.123806361931504,20.873806361931504,0.0,nan,0.5581099987030029,0.6999719142913818,16.880821228027344,24.116426467895508,11.716262817382812,0.777841329574585,0.6776219606399536,0.1240234375,-34.628482818603516,-8.186635971069336,0.3628906309604645,0.8454861044883728,0.08242849260568619,5.064157485961914
1292,24,24,0.0,-0.0007060960633680224,202.89629554748535,,,,,,,,,117.27796443303426,0.0,0.6716007122806681,,0.054403979408865176,-0.26867465612788993,0.40601827080051106,0.16182309264938036,0.16408328215281168,0.8285786484678587,0.00019196189744737543,0.007168378680944443,0.02025855208436648,3.6967524007915754e-05,3.5119147807519954e-05,0.054403979408865176,150.0,59.0,,,,,,,,,,,,,,,,,,0.001634476912537745,0.009689439223924031,0.1135512205461661,0.04259638674557209,0.03853446478024125,0.010000000000000004,5.0,24.38697543666107,23.13697543666107,0.0,nan,0.7477442026138306,0.5029011964797974,13.841265678405762,27.5228328704834,0.8465198278427124,0.55109703540802,0.42395392060279846,0.0966796875,-36.1064453125,-1.3478546142578125,0.6078125238418579,0.6692708134651184,0.10273458063602448,6.581448554992676
1307,24,24,0.0,0.00037459183173875016,64.63090896606445,,,,,,,,,126.41649770736694,0.0,0.6690546606533423,,,,,,0.0,0.6458895405133566,,,,3.5119147807519933e-05,3.5119147807519954e-05,,150.0,0.0,,,,,,,,,,,,,,,,,,0.0010017183230957016,0.005401018386085828,0.1135890359679858,0.042786957075198494,0.03389794612303376,0.010000000000000004,5.0,24.73652368016565,23.48652368016565,0.0,nan,-0.06080043315887451,1.2953684329986572,9.623801231384277,7.4293928146362305,-22.139591217041016,-0.3613331913948059,-0.4269561469554901,0.0,-30.412094116210938,15.169354438781738,0.9066406488418579,0.8537326455116272,0.24907097220420837,8.183830261230469
1316,24,24,0.0,-0.00011191907105967402,249.48212750752768,,,,,,,,,109.01311874389648,0.0,0.6665465812567016,,0.10368346484998862,-0.2228842545300722,0.398442130535841,0.17817877233028412,0.08526693284511566,0.8125065068403879,-0.0009750888809018458,0.003424903998772303,0.014273888121048609,3.5119147807519933e-05,3.336319041714395e-05,0.10368346484998862,150.0,74.33333333333333,,,,,,,,,,,,,,,,,,0.0016959197164396755,0.011777343694120646,0.11359511626263459,0.04281758268674215,0.039580287567029394,0.010000000000000004,5.0,26.119665142246717,24.869665142246717,0.0,nan,0.5737900733947754,0.6528624296188354,15.72567367553711,24.087270736694336,-4.245911598205566,0.4120962619781494,0.27607855200767517,0.0595703125,-37.9962272644043,2.2606945037841797,0.6421875357627869,0.846788227558136,0.16555337607860565,9.406400680541992
1321,28,28,0.0,0.00010009499133697577,208.2635830470494,,,,,,,,,117.19782611301967,0.0,0.6636069868767349,,0.17189496170197213,-0.14272500654416426,0.37087932974100113,0.08635545415537697,0.13212200360638754,0.9398941993713379,-0.0013094977725164167,0.0005245666418756757,0.0039323195815086365,3.336319041714397e-05,3.169503089628675e-05,0.16691023563700064,150.0,138.57142857142858,,,,,,,,,,,,,,,,,,0.0031922554896612254,0.03389503304580493,0.11359469086996146,0.042815464681812694,0.0456440770732505,0.010000000000000004,5.0,21.094669248686653,19.844669248686653,0.0,nan,0.6682485938072205,0.6097233891487122,15.165592193603516,24.872905731201172,9.801471710205078,0.42643454670906067,0.4041883647441864,0.1123046875,-36.10776138305664,-5.581778526306152,0.44062501192092896,0.8185763955116272,0.10408616065979004,6.8005690574646
1330,24,24,0.0,-0.000604928358370671,226.64234352111816,,,,,,,,,95.29200236002605,0.0,0.6611023098242761,,0.21215822516630092,-0.2331348986675342,0.48364126185576123,0.31772782156864804,0.16977977255980173,0.8336357176303864,-0.0030044590142400316,0.0010907029112180073,0.01755676915248235,3.1695030896286744e-05,3.0110279351472413e-05,0.20416146361579499,150.0,63.0,,,,,,,,,,,,,,,,,,0.0012830142465342458,0.007486152928322554,0.11360426619648933,0.04286365257576108,0.04425530694425106,0.010000000000000004,5.0,20.688259669223946,19.438259669223946,0.0,nan,0.7659353017807007,0.484109103679657,14.898031234741211,30.774118423461914,-2.0215096473693848,0.5993743538856506,0.3787684440612793,0.1455078125,-38.01255416870117,3.9707794189453125,0.690625011920929,0.686631977558136,0.15452909469604492,7.7133073806762695
1340,28,28,0.0,0.003804310890180724,231.96951184953963,,,,,,,,,304.73408576420377,0.0,0.6583867163022517,,0.06718684526692544,-0.2428410207586629,0.44966710252421244,0.2316688082615396,0.0886697279555457,0.7911830374172756,-0.0004688500790247677,0.00330034749848502,0.01042483001947403,3.01102793514724e-05,2.860476538389879e-05,0.06273513280653528,150.0,57.0,,,,,,,,,,,,,,,,,,0.0025366549338546713,0.024162946568269814,0.1135897838643619,0.042790631630590985,0.046580981596239975,0.010000000000000004,5.0,21.480240187926068,20.230240187926068,0.0,nan,0.6962742805480957,0.5544232130050659,14.858149528503418,26.799291610717773,-3.6871464252471924,0.6475734710693359,0.4360743761062622,0.0283203125,-37.303192138671875,1.6590864658355713,0.630859375,0.8198784589767456,0.14432930946350098,8.4892578125
1349,24,24,0.0,0.0022435497182110944,342.8648204803467,,,,,,,,,216.91345898310342,0.0,0.6558809979943132,,0.10836879489943385,-0.21907567791640759,0.4757323923210303,0.13003558498652032,0.08607713133096695,0.8448182692130407,-0.0008053036878360823,0.001906868691245715,0.00711283211906751,2.86047653838988e-05,2.717452711470385e-05,0.10836879489943385,150.0,74.33333333333333,,,,,,,,,,,,,,,,,,0.002229529944694756,0.022508030602087576,0.11359637292722861,0.042823785139868654,0.041860081565876804,0.010000000000000004,5.0,23.152581022659803,21.902581022659803,0.0,nan,0.6576118469238281,0.5852057337760925,15.786955833435059,26.976760864257812,-1.3895162343978882,0.44137874245643616,0.29907748103141785,0.0458984375,-35.536949157714844,-0.08353147655725479,0.549609363079071,0.8854166865348816,0.14010386168956757,9.358526229858398
1357,32,32,0.0,0.0013711489737033844,191.74767398834229,,,,,,,,,65.70491814613342,0.0,0.6524315634571517,,0.18839124054647982,-0.15179595723748207,0.2891540820710361,0.28659958066418767,0.0,0.8774606622755527,-0.011052207250031643,0.001528806984424591,0.005720298737287521,2.7174527114703836e-05,2.5815800758968654e-05,0.1874540091957897,150.0,135.25,,,,,,,,,,,,,,,,,,0.0025378641566931037,0.021063967040390708,0.11360334465280175,0.042858832282945514,0.04561210481915623,0.010000000000000004,5.0,22.822773474180856,21.572773474180856,0.0,nan,0.7274373173713684,0.5278704166412354,13.775228500366211,26.09585189819336,3.8005425930023193,0.6174794435501099,0.5246172547340393,0.0,-36.500362396240234,-1.913585901260376,0.54296875,0.897569477558136,0.16573551297187805,9.185026168823242
1369,32,32,0.0,0.004111575428396463,139.92148804664612,,,,,,,,,71.99804884195328,0.0,0.6493704697745195,,0.036313571967184544,-0.20866591623052955,0.3584226705133915,0.03326615772675723,0.1291503868997097,0.7832845076918602,0.0016971502677733952,0.0063398247584700584,0.013255812227725983,2.581580075896867e-05,3.431237484617919e-05,0.036313571967184544,150.0,52.625,,,,,,,,,,,,,,,,,,0.0017446596270929149,0.011149088619276881,0.1136008973699063,0.042846550699323416,0.038733562803827226,0.010000000000000004,5.0,24.06992433708938,22.81992433708938,0.0,nan,0.756056010723114,0.4951167106628418,12.374809265136719,24.99372100830078,-7.344144821166992,0.6036602258682251,0.4366742968559265,0.0947265625,-37.25922393798828,7.309185981750488,0.701171875,0.9105902910232544,0.1658392995595932,6.876364231109619
