episode,minibatches,minibatches_possible,first_mb_kl,policy_loss,value_loss,mean_V,std_V,std_barrier,lyap_violation_rate,lyap_in_ball_rate,lyap_mean_dV,lyap_worst_slack,lyap_v_rmse,grad_norm_control,grad_norm_aux,lr_scale,certifiable_frac,cert_violation,cert_mean_dV,cert_mean_V,cert_worst_slack,cert_in_ball_rate,cert_certifiable_frac,cert_alpha_q05,cert_alpha_q25,cert_alpha_q50,cert_alpha_used,cert_alpha_next,cert_alpha_nonpos_frac,v_critic_violation,v_critic_mean,v_critic_min,v_agreement,v_critic_alpha_q05,v_critic_alpha_q25,v_critic_alpha_q50,v_critic_alpha_nonpos_frac,softplus_beta,lyap_penalty,dynamics_loss,barrier_loss,approx_kl,clip_fraction,mean_std,mean_raw_log_std,mean_abs_action,alpha
344,48,48,0.0,-0.009773528960067779,0.0014657370847999118,,,,,,,,,2.6088208531339965,0.0,0.3333105316368935,,0.2753025044997533,-0.0007281526717027494,0.19297388351211944,0.0025753250301931985,0.281005859375,0.96240234375,-0.02050716832551795,-0.00043013647382394993,0.0059701422675667954,0.00012779281874799307,0.00012140317781059343,0.2672636875261863,0.4818085456887881,0.711512103676796,0.3776049943019946,0.528872849419713,-0.05422228388488293,-0.01806330030861621,0.0015722243931577395,0.48037248849868774,0.2006796163902916,,,,0.01790511294530006,0.13818359375,0.2202521183838447,0.10566272291665275,0.1235135478588442,0.010000000000000005
348,48,48,0.0,-0.006805727995621662,0.001378434327004167,,,,,,,,,2.5312338024377823,0.0,0.3287858810106066,,0.24933780962601304,-0.0008018363817730764,0.23047025253375372,0.002748675270898578,0.2930501302083333,0.9619140625,-0.03255688882442579,0.00015060243739147458,0.006443070713430643,0.00012140317781059345,0.00011533301892006375,0.24421783862635493,0.4809319023042917,0.7299609109759331,0.3403240678211053,0.4720660826812188,-0.05906938478195419,-0.017939890327397734,0.0009531844028363897,0.4794734821965297,0.19898006444098112,,,,0.013894137362512993,0.11710611979166667,0.21970427564034858,0.10453202823797862,0.13225492167597017,0.010000000000000005
352,48,48,0.0,-0.009812620119191706,0.0022141227649020343,,,,,,,,,2.733829182883104,0.0,0.324578229939112,,0.16871470709641775,-0.0009432903098058887,0.2253187137345473,0.002715479764447082,0.3675130208333333,0.962890625,-0.004006830050684584,0.002120334935170831,0.007336634841825192,0.00011533301892006383,0.00010956636797406055,0.16471030097454786,0.4668541693439086,0.6612303244570891,0.3210436049848795,0.5180822486678759,-0.07543805000993113,-0.0212254785389329,0.002856255314024262,0.46577114177246887,0.19660318728400458,,,,0.015025021153026804,0.11637369791666667,0.21877830071995655,0.1026370261485378,0.12619847292080522,0.010000000000000005
356,48,48,0.0,-0.012946498929522932,0.0017948574265271116,,,,,,,,,2.5507232124606767,0.0,0.32069173086602065,,0.293476319561402,-0.0008375732856317578,0.2496031733850638,0.0032169079349841923,0.233154296875,0.963134765625,-0.03835112193094877,-0.0013924815843135245,0.006316215731203556,0.00010956636797406051,0.00010408804957535751,0.29130070594449836,0.4753934306403001,0.7167746834456921,0.33095987886190414,0.5284531358629465,-0.056403855637957655,-0.017033379874192178,0.0015000389327421242,0.4737389124929905,0.1951164927173769,,,,0.016883073811186478,0.14827473958333334,0.21792018817116818,0.1008756800244252,0.11968132418890794,0.010000000000000005
360,48,48,0.0,-0.0010605291657460232,0.0020120238380817077,,,,,,,,,2.3722590655088425,0.0,0.3171302192966965,,0.2775418988118569,-0.0007058738301566336,0.2252633897587657,0.0027888032297293344,0.18204752604166666,0.964111328125,-0.013682580358969668,-0.0006130793474312668,0.004503176503931172,0.00010408804957535754,9.888364709658963e-05,0.2754611788938443,0.4858825945605834,0.6908362234632174,0.3461114714543025,0.4456937250991662,-0.06523042486514896,-0.02003954057969774,0.0013196426528641798,0.48443899117410183,0.19374668364242564,,,,0.0163405015070263,0.1748046875,0.21775889055182537,0.10053236285845439,0.10783209620664518,0.010000000000000005
364,48,48,0.0,-0.010568052918339768,0.001617126084359673,,,,,,,,,2.168003817399343,0.0,0.3138972100130703,,0.16180711813891926,-0.0009187770544182664,0.19764663372188807,0.0026540946758662662,0.409912109375,0.963134765625,-0.007847216606023721,0.002600881842226954,0.007933893629039327,9.888364709658965e-05,9.393946474176014e-05,0.1561988143560787,0.4705017215261857,0.6127853877842426,0.3390299528837204,0.4439964797347784,-0.05298066472945114,-0.017823436064645648,0.0023738327543962137,0.46885095598797005,0.1915160770258581,,,,0.011755682935472578,0.12613932291666666,0.21741613621513048,0.09981212470059593,0.10301113035529852,0.010000000000000005
368,48,48,0.0,-0.011463933701937398,0.0015290186541581836,,,,,,,,,2.488714322447777,0.0,0.310995893604979,,0.2437453685949246,-0.0008536488700580472,0.20533762530734143,0.002613925639404139,0.2853190104166667,0.96337890625,-0.019669291034612495,0.0002989329046651316,0.006255068874452263,9.393946474176017e-05,8.924249150467212e-05,0.23986909134934345,0.4620362377415101,0.666672445833683,0.328243775293231,0.47429592659076053,-0.06608650996349752,-0.020009448810014874,0.002833545157007696,0.46039342569808167,0.18930960963157956,,,,0.016044403399670653,0.14412434895833334,0.2165153774743279,0.09794450116654237,0.11414620901147525,0.010000000000000005
372,48,48,0.0,-0.010361715801991522,0.0015904551667820972,,,,,,,,,2.636557554205259,0.0,0.3084291333214382,,0.28880136211713153,-0.0006891513051717387,0.2183711634327968,0.0028184799351341403,0.24064127604166666,0.962646484375,-0.01422270770611552,-0.0009877908664748247,0.005031090103633081,8.924249150467215e-05,8.478036692943852e-05,0.2845860406135519,0.46954840421676636,0.7065753725667795,0.3202103345344464,0.478018457069993,-0.0648959258881708,-0.018107656554396574,0.001908410259034099,0.4674446980158488,0.18757810287437113,,,,0.013919798366259784,0.15096028645833334,0.21571923016260067,0.0962706794962287,0.11726659738148253,0.010000000000000005
376,48,48,0.0,-0.00876029470236972,0.001999526738169758,,,,,,,,,2.3006078203519187,0.0,0.3061994622449587,,0.1819830252788961,-0.000947152035223553,0.19800380213807026,0.002256783307529986,0.396484375,0.963134765625,-0.024759947142835397,0.001976773514494804,0.007643167142911504,8.478036692943857e-05,8.054134858296658e-05,0.17916160558039942,0.4652435313910246,0.611334769676129,0.30180581596990425,0.4180893637239933,-0.08283327954510848,-0.020675396216878045,0.0033192140710222398,0.46300283012290794,0.18633090048206588,,,,0.010910819730876634,0.12996419270833334,0.2150559757525722,0.09487495307500164,0.11894176124284665,0.010000000000000005
380,48,48,0.0,-0.009110805811360478,0.0014582379408238921,,,,,,,,,2.4718284234404564,0.0,0.30430908079170205,,0.20429708094646534,-0.000864464474337486,0.24438624425480762,0.0029332647730673975,0.3483072916666667,0.963134765625,-0.0045603387140242075,0.0011190178911419935,0.007216839624258379,8.054134858296666e-05,7.651428115381825e-05,0.2011642570917805,0.4696140556285779,0.6273137852549553,0.30488995524744195,0.630307157834371,-0.08199835351357858,-0.021289276094951976,0.0021807170363293458,0.46884340047836304,0.18399162798961774,,,,0.011877546984275492,0.10978190104166667,0.21447648542622724,0.09366647386923432,0.11304655640075605,0.010000000000000005
384,48,48,0.0,-0.019625000985494506,0.001723382275182909,,,,,,,,,2.6301798398296037,0.0,0.30275985453993254,,0.211078858623902,-0.000864847634754066,0.2248540868361791,0.002651842323151262,0.3556315104166667,0.9638671875,-0.0073199024045607075,0.0013416434985629166,0.00723689441413929,7.651428115381828e-05,7.268856709612733e-05,0.2087867526958386,0.4764089894791444,0.6244321304063002,0.2898522075265646,0.4607830649862687,-0.07360013488990565,-0.023017097963020205,0.0019272697585014005,0.4749272931367159,0.18143003890931278,,,,0.015423455958322544,0.15673828125,0.21405586693435907,0.09280289942398667,0.12571643370514116,0.010000000000000005
388,48,48,0.0,-0.005915296807264288,0.002026520177120498,,,,,,,,,2.889221971233686,0.0,0.30155331238892197,,0.24168364563956857,-0.0007956306138415433,0.19554344564676285,0.002740581830342611,0.3280436197916667,0.962890625,-0.01660290243065295,0.0003313591433690514,0.006747832997158791,7.26885670961274e-05,6.905413874132097e-05,0.24017775912458697,0.4605477377772331,0.5704545894016823,0.2970440157999595,0.4686767663806677,-0.09673842632522185,-0.027357939844174933,0.004027362209247561,0.45952388768394786,0.17845124520848463,,,,0.01687597615333895,0.17643229166666666,0.21358572598546743,0.09182843643551071,0.12136698079605897,0.010000000000000005
392,48,48,0.0,-0.0061960402720918255,0.001680075821544354,,,,,,,,,2.699446566402912,0.0,0.3006906450501051,,0.1500153715411822,-0.0010114926105112925,0.20285944640636444,0.0023201582225738093,0.404052734375,0.962890625,-0.012787978419510182,0.00284595086001597,0.007983254947854826,6.905413874132089e-05,6.560143180425492e-05,0.14710431545972824,0.4862860447416703,0.552385900169611,0.2681002238144477,0.2587043819949031,-0.08365516527555883,-0.028699501883238554,0.0013409549584745644,0.48447519913315773,0.1750596509567025,,,,0.015363752905007763,0.12320963541666667,0.2129470215489467,0.09048651282986005,0.11656743939965963,0.010000000000000005
396,48,48,0.0,-0.00200001053356876,0.001725275520584546,,,,,,,,,2.4041204626361528,0.0,0.30017270387199363,,0.28276778695484,-0.0007671131904013843,0.23600625867644945,0.0030332615569932386,0.21565755208333334,0.962646484375,-0.020111773987688746,-0.0011580727365677983,0.005791502912567618,6.56014318042549e-05,6.232136021404218e-05,0.2806112098818024,0.4735349503656228,0.6435465030372143,0.27343867470820743,0.5446870171775421,-0.06972519944732387,-0.020611813602348168,0.0019184363325924398,0.4728938614328702,0.1725526795274579,,,,0.022621860794364086,0.12752278645833334,0.21248000922302404,0.08950921039407451,0.11057652020826936,0.010000000000000005
400,48,48,0.0,-0.00742181675741449,0.0015658575672811519,,,,,,,,,2.764600992202759,0.0,0.30000000000000027,,0.20804513059556484,-0.0008204628744958123,0.20411619854470095,0.002703856601632045,0.3580729166666667,0.961669921875,-0.0075837223218210665,0.0014749178462807322,0.007361313997535035,6.232136021404222e-05,5.920529220334006e-05,0.2060407775764664,0.4640075409164031,0.6006046235561371,0.27252160385251045,0.542160039767623,-0.07734590644637744,-0.024512768373824656,0.002954302437198445,0.4633131430794795,0.1705551993941784,,,,0.01895616264846467,0.13509114583333334,0.21204921510070562,0.08860851374144356,0.11553972990562518,0.010000000000000005
