episode,avg_reward,best_avg_reward,reward_above_threshold,avg_lyap,avg_barrier,avg_std,avg_abs_action,exploration_cleared,stable,checks_since_best
816,27.08549120046397,27.2463768604671,True,0.010708911903202533,0.0,0.5150378614664077,1.0,False,False,59
818,27.027668696911764,27.2463768604671,True,0.010702188685536384,0.0,0.5151340574026108,1.0,False,False,60
820,27.041705985884846,27.2463768604671,True,0.010696266451850534,0.0,0.5152264147996902,1.0,False,False,61
822,27.027061811995157,27.2463768604671,True,0.010691995592787861,0.0,0.5153150230646133,1.0,False,False,62
824,27.006541957189707,27.2463768604671,True,0.010686848824843765,0.0,0.515400817990303,1.0,False,False,63
826,26.912282467229176,27.2463768604671,True,0.010684619890525937,0.0,0.5154842466115952,1.0,False,False,64
828,26.880871003857223,27.2463768604671,True,0.010685669491067529,0.0,0.5155665189027786,1.0,False,False,65
830,26.885891600862013,27.2463768604671,True,0.010686565842479467,0.0,0.5156477332115174,1.0,False,False,66
832,26.88139396476781,27.2463768604671,True,0.010683014476671814,0.0,0.5157278299331665,1.0,False,False,67
834,26.878162790949233,27.2463768604671,True,0.010682665603235364,0.0,0.5158071398735047,1.0,False,False,68
836,26.850975215152612,27.2463768604671,True,0.01068264301866293,0.0,0.5158863306045532,1.0,False,False,69
838,26.90480238119832,27.2463768604671,True,0.01067952262237668,0.0,0.515965211391449,1.0,False,False,70
840,26.88977549529975,27.2463768604671,True,0.010680792480707168,0.0,0.5160433530807496,1.0,False,False,71
842,26.865568836245338,27.2463768604671,True,0.01067475536838174,0.0,0.5161214232444763,1.0,False,False,72
844,26.83456834693475,27.2463768604671,True,0.010680137621238827,0.0,0.5161983996629715,1.0,False,False,73
846,26.8669364969203,27.2463768604671,True,0.010682710958644748,1.7528600437799469e-06,0.5162747740745545,1.0,False,False,74
848,26.847179493975545,27.2463768604671,True,0.01068124920129776,2.8009158995701e-06,0.5163507491350174,1.0,False,False,75
850,26.793808079048848,27.2463768604671,True,0.010678954981267452,4.415608054841869e-06,0.516426932811737,1.0,False,False,76
852,26.743971909469792,27.2463768604671,True,0.010677563585340976,8.04380360932555e-06,0.5165035396814346,1.0,False,False,77
854,26.694863790612217,27.2463768604671,True,0.010679969331249595,1.7874472177936696e-05,0.5165809154510498,1.0,False,False,78
856,26.77309105469526,27.2463768604671,True,0.010677349846810102,2.890552823373582e-05,0.5166602611541748,1.0,False,False,79
858,26.797886507669535,27.2463768604671,True,0.010672909999266266,3.493903604976367e-05,0.5167408943176269,1.0,False,False,80
860,26.855278270405837,27.2463768604671,True,0.010675958916544914,3.7757722202513834e-05,0.5168227404356003,1.0,False,False,81
862,26.84265484096128,27.2463768604671,True,0.010675750533118844,3.7757722202513834e-05,0.5169055849313736,1.0,False,False,82
864,26.82826485017245,27.2463768604671,True,0.010672369366511702,3.980161109211622e-05,0.5169886708259582,1.0,False,False,83
866,26.843447564655367,27.2463768604671,True,0.010675500379875302,4.06373977966723e-05,0.5170721977949142,1.0,False,False,84
868,26.83084094827634,27.2463768604671,True,0.010675248829647899,4.06373977966723e-05,0.5171555072069168,1.0,False,False,85
870,26.743462882626122,27.2463768604671,True,0.010670574987307191,4.06373977966723e-05,0.5172386318445206,1.0,False,False,86
872,26.687662988453916,27.2463768604671,True,0.01066943989135325,4.06373977966723e-05,0.5173219054937362,1.0,False,False,87
874,26.679527401775267,27.2463768604671,True,0.010666746972128749,4.06373977966723e-05,0.5174054265022278,1.0,False,False,88
876,26.75063590017304,27.2463768604671,True,0.010662856977432966,4.06373977966723e-05,0.517489629983902,1.0,False,False,89
878,26.66608022097289,27.2463768604671,True,0.010665373597294091,4.06373977966723e-05,0.5175746619701386,1.0,False,False,90
880,26.66236325358014,27.2463768604671,True,0.010664187511429191,4.06373977966723e-05,0.5176603317260742,1.0,False,False,91
882,26.660960893738405,27.2463768604671,True,0.010666730022057891,4.06373977966723e-05,0.5177460193634034,1.0,False,False,92
884,26.693687358970525,27.2463768604671,True,0.010664020618423819,4.06373977966723e-05,0.5178321897983551,1.0,False,False,93
886,26.678197710323794,27.2463768604671,True,0.010658213822171091,3.8884537752892355e-05,0.5179182887077332,1.0,False,False,94
888,26.677012292430184,27.2463768604671,True,0.010657843388617038,3.78364818971022e-05,0.5180042564868927,1.0,False,False,95
890,26.70383731459263,27.2463768604671,True,0.01065909038297832,3.6221789741830435e-05,0.5180894792079925,1.0,False,False,96
892,26.707604147756083,27.2463768604671,True,0.01066079642623663,3.259359418734675e-05,0.5181739181280136,1.0,False,False,97
894,26.71266367210455,27.2463768604671,True,0.01065738582983613,2.2762925618735606e-05,0.5182573705911636,1.0,False,False,98
896,26.767021796258895,27.2463768604671,True,0.010656614834442735,1.1731869562936481e-05,0.5183391749858857,1.0,False,False,99
898,26.77531412500654,27.2463768604671,True,0.010656669642776251,5.698361746908631e-06,0.5184197127819061,1.0,False,False,100
900,26.806032445351477,27.2463768604671,True,0.010653817281126975,2.8796755941584705e-06,0.5184991270303726,1.0,False,False,101
902,26.848488130739298,27.2463768604671,True,0.010650630481541157,2.8796755941584705e-06,0.5185784786939621,1.0,False,False,102
904,26.895967842443188,27.2463768604671,True,0.010652892012149095,8.357867045560851e-07,0.5186583161354065,1.0,False,False,103
906,26.78083084064534,27.2463768604671,True,0.010650097858160734,0.0,0.518738254904747,1.0,False,False,104
908,26.773222693700912,27.2463768604671,True,0.01064844923093915,0.0,0.5188182264566421,1.0,False,False,105
910,26.806237567912266,27.2463768604671,True,0.010648755310103297,0.0,0.5188981682062149,1.0,False,False,106
912,26.78629298986411,27.2463768604671,True,0.010649574222043157,0.0,0.5189776420593262,1.0,False,False,107
914,26.789101089910414,27.2463768604671,True,0.010649394430220126,0.0,0.5190567523241043,1.0,False,False,108
916,26.703715460657175,27.2463768604671,True,0.010644858377054334,0.0,0.5191344529390335,1.0,False,False,109
918,26.713620009034315,27.2463768604671,True,0.010640410566702485,0.0,0.5192109167575836,1.0,False,False,110
920,26.760190667380456,27.2463768604671,True,0.01063911230303347,0.0,0.5192862063646316,1.0,False,False,111
922,26.833551571401895,27.2463768604671,True,0.010636301571503281,0.0,0.5193603903055191,1.0,False,False,112
924,26.842185230201448,27.2463768604671,True,0.010635185847058892,0.0,0.5194337517023087,1.0,False,False,113
926,26.85884953006786,27.2463768604671,True,0.010636509722098708,0.0,0.5195069730281829,1.0,False,False,114
928,26.964140417186126,27.2463768604671,True,0.010636856034398078,0.0,0.5195806711912155,1.0,False,False,115
930,26.951758782674364,27.2463768604671,True,0.010632993187755346,0.0,0.519654905796051,1.0,False,False,116
932,26.93336619604578,27.2463768604671,True,0.010630058776587247,0.0,0.5197303086519242,1.0,False,False,117
934,26.938656292782365,27.2463768604671,True,0.010631413105875254,0.0,0.5198075234889984,1.0,False,False,118
936,26.90879009353093,27.2463768604671,True,0.010629185894504189,0.0,0.5198861956596375,1.0,False,False,119
938,26.89113652312863,27.2463768604671,True,0.010627666907384991,0.0,0.5199661970138549,1.0,False,False,120
940,26.9381418028273,27.2463768604671,True,0.01062489920295775,0.0,0.5200478315353394,1.0,False,False,121
942,26.954268811152733,27.2463768604671,True,0.010626613162457943,0.0,0.5201312303543091,1.0,False,False,122
944,26.90415939701189,27.2463768604671,True,0.010624027019366622,0.0,0.520216566324234,1.0,False,False,123
946,26.70531648486354,27.2463768604671,True,0.010623563686385751,0.0,0.5203037738800049,1.0,False,False,124
948,26.723721578109316,27.2463768604671,True,0.01062456713989377,0.0,0.520392632484436,1.0,False,False,125
950,26.6967709261475,27.2463768604671,True,0.01062632044777274,0.0,0.5204829573631287,1.0,False,False,126
952,26.701529213358853,27.2463768604671,True,0.010627168603241444,0.0,0.5205751389265061,1.0,False,False,127
954,26.672927253130165,27.2463768604671,True,0.01062684846110642,0.0,0.520669823884964,1.0,False,False,128
956,26.710299397036835,27.2463768604671,True,0.010629628412425518,0.0,0.5207671284675598,1.0,False,False,129
958,26.675800608990652,27.2463768604671,True,0.010629103612154722,0.0,0.5208664506673812,1.0,False,False,130
960,26.64616695228069,27.2463768604671,True,0.010629482753574847,0.0,0.5209677428007126,1.0,False,False,131
962,26.657374640458535,27.2463768604671,True,0.01063230335712433,0.0,0.5210717409849167,1.0,False,False,132
964,26.621368952343918,27.2463768604671,True,0.010630454123020171,0.0,0.52117879986763,1.0,False,False,133
966,26.584425783822745,27.2463768604671,True,0.010629331320524215,0.0,0.5212891817092895,1.0,False,False,134
968,26.602682343515067,27.2463768604671,True,0.010629283590242266,0.0,0.5214025616645813,1.0,False,False,135
970,26.61515272785674,27.2463768604671,True,0.010631651664152742,0.0,0.5215186893939971,1.0,False,False,136
972,26.58805015356063,27.2463768604671,True,0.01062851520255208,0.0,0.5216366648674011,1.0,False,False,137
974,26.607699831153486,27.2463768604671,True,0.010624927375465632,0.0,0.5217559337615967,1.0,False,False,138
976,26.572233056457275,27.2463768604671,True,0.010626027127727866,0.0,0.5218773305416107,1.0,False,False,139
978,26.475461996236948,27.2463768604671,True,0.010625709407031536,0.0,0.5220005661249161,1.0,False,False,140
980,26.465113381575875,27.2463768604671,True,0.010625895950943232,0.0,0.5221257239580155,1.0,False,False,141
982,26.450641633328683,27.2463768604671,True,0.010621935315430164,0.0,0.5222517937421799,1.0,False,False,142
984,26.367320927291594,27.2463768604671,True,0.010620142659172415,0.0,0.5223781317472458,1.0,False,False,143
986,26.4086445152999,27.2463768604671,True,0.010615433380007745,0.0,0.522504809498787,1.0,False,False,144
988,26.302681925282908,27.2463768604671,True,0.010612398711964488,0.0,0.5226312130689621,1.0,False,False,145
990,26.307993000829278,27.2463768604671,True,0.010607838025316596,0.0,0.5227575600147247,1.0,False,False,146
992,26.329731599589017,27.2463768604671,True,0.010601473366841674,0.0,0.5228834569454193,1.0,False,False,147
994,26.415981447223704,27.2463768604671,True,0.01059981663711369,0.0,0.5230081886053085,1.0,False,False,148
996,26.60763045813141,27.2463768604671,True,0.010597464488819241,0.0,0.5231322675943375,1.0,False,False,149
998,26.582351041812053,27.2463768604671,True,0.010598900588229298,0.0,0.523256179690361,1.0,False,False,150
1000,26.60858984216109,27.2463768604671,True,0.010594488587230444,0.0,0.5233810544013977,1.0,False,False,151
