episode,minibatches,policy_loss,value_loss,lyap_penalty,dynamics_loss,barrier_loss,approx_kl,clip_fraction,mean_std,mean_raw_log_std,mean_abs_action,alpha
296,1,0.5866215229034424,0.046494245529174805,0.014862551353871822,1.5875356197357178,0.0,1.9326720237731934,0.97265625,0.4877203106880188,0.025594960898160934,1.0,0.052037577530092693
298,1,0.5646106600761414,0.04815784469246864,0.01419520378112793,1.5833556652069092,0.0,1.8282909393310547,0.9296875,0.48780494928359985,0.02573377825319767,1.0,0.051008615708570605
300,1,0.29588639736175537,0.04354440048336983,0.014250574633479118,1.5820896625518799,0.0,1.8986905813217163,0.953125,0.4878849983215332,0.025865208357572556,1.0,0.05
302,1,0.4203336238861084,0.0391230434179306,0.014689277857542038,1.576603889465332,0.0,1.8471752405166626,0.94921875,0.487978458404541,0.026018504053354263,1.0,0.05
304,1,0.43878501653671265,0.046656787395477295,0.015108734369277954,1.5729361772537231,0.0,1.923416018486023,0.953125,0.48807668685913086,0.026179587468504906,1.0,0.05
306,1,0.531476616859436,0.04876533895730972,0.013843309134244919,1.5673236846923828,0.0,2.132870674133301,0.97265625,0.48818305134773254,0.026354137808084488,1.0,0.05
308,1,4.417279243469238,0.04604508727788925,0.013910632580518723,1.5573914051055908,0.0,2.1319828033447266,0.95703125,0.4883272349834442,0.026590563356876373,1.0,0.05
310,1,0.47653377056121826,0.043280795216560364,0.013692254200577736,1.547329306602478,0.0,2.058230400085449,0.9609375,0.4884535074234009,0.026797480881214142,1.0,0.05
312,1,0.6136241555213928,0.04907409846782684,0.01419961079955101,1.5380959510803223,0.0,2.3009305000305176,0.9453125,0.48857581615448,0.02699793130159378,1.0,0.05
314,1,0.3073101341724396,0.04356562718749046,0.013928456231951714,1.5278658866882324,0.0,2.2613906860351562,0.9375,0.4886894226074219,0.02718406915664673,1.0,0.05
316,1,0.5121055245399475,0.04655207693576813,0.013745199888944626,1.5195280313491821,0.0,2.157754421234131,0.96484375,0.4888043999671936,0.02737237699329853,1.0,0.05
318,1,0.4895702600479126,0.0529349260032177,0.013575286604464054,1.5113070011138916,0.0,2.3057472705841064,0.98046875,0.48892995715141296,0.027577996253967285,1.0,0.05
320,1,1.3389031887054443,0.04872671887278557,0.013817252591252327,1.503391981124878,0.0,2.028170585632324,0.953125,0.4890495538711548,0.02777383103966713,1.0,0.05
322,1,2.455919027328491,0.06328559666872025,0.01423431932926178,1.494423270225525,0.0,2.1538949012756348,0.96484375,0.4891577959060669,0.027951069176197052,1.0,0.05
324,1,0.28797924518585205,0.5729179978370667,0.01342695765197277,1.4890213012695312,0.0,2.3583860397338867,0.9765625,0.4892544150352478,0.028109248727560043,1.0,0.05
326,1,0.22415271401405334,0.1607823669910431,0.013937000185251236,1.4844868183135986,0.0,2.1564342975616455,0.95703125,0.4893553853034973,0.028274383395910263,1.0,0.05
328,1,0.6951285600662231,0.03877529501914978,0.013323536142706871,1.4756532907485962,0.0,2.4759304523468018,0.98046875,0.4894610643386841,0.028447238728404045,1.0,0.05
330,1,0.5552296042442322,0.04693109542131424,0.01328255608677864,1.4688141345977783,0.0,2.463873863220215,0.94921875,0.4895591139793396,0.028607673943042755,1.0,0.05
332,1,0.750934898853302,0.04321272671222687,0.01291203685104847,1.459444522857666,0.0,2.4578895568847656,0.9453125,0.4896543025970459,0.028763357549905777,1.0,0.05
334,1,0.8429163694381714,0.04214069992303848,0.013357401825487614,1.4530565738677979,0.0,2.3890504837036133,0.9609375,0.48974597454071045,0.02891322411596775,1.0,0.05
336,1,0.4233630299568176,0.04566217213869095,0.01312747411429882,1.446106195449829,0.0,2.379136085510254,0.95703125,0.48983055353164673,0.029051460325717926,1.0,0.05
338,1,0.6175057888031006,0.04406828060746193,0.012712327763438225,1.4369134902954102,0.0,2.592007637023926,0.9609375,0.48999398946762085,0.029318591579794884,1.0,0.05
340,1,1.1216919422149658,0.07109721750020981,0.012845287099480629,1.4295850992202759,0.0,2.46120548248291,0.97265625,0.49014604091644287,0.0295670535415411,1.0,0.05
342,1,0.49384963512420654,0.04269628971815109,0.01311667263507843,1.4248406887054443,0.0,2.611851453781128,0.96875,0.4902849793434143,0.029794039204716682,1.0,0.05
344,1,0.24280650913715363,0.06809069216251373,0.012608431279659271,1.4179744720458984,0.0,2.5130958557128906,0.95703125,0.49041950702667236,0.030013665556907654,1.0,0.05
346,1,1.3715341091156006,0.12496548891067505,0.012580609880387783,1.4091415405273438,0.0,2.6328859329223633,0.95703125,0.49055206775665283,0.03023015707731247,1.0,0.05
348,1,0.33644944429397583,0.04046065732836723,0.012301089242100716,1.4022146463394165,0.0,2.533742904663086,0.9375,0.4906715154647827,0.030425097793340683,1.0,0.05
350,1,0.43429332971572876,0.06211581826210022,0.01262378878891468,1.3956665992736816,0.0,2.4350297451019287,0.95703125,0.4907850921154022,0.030610401183366776,1.0,0.05
352,1,0.5141507387161255,0.04179932922124863,0.012868424877524376,1.3894156217575073,0.0,2.80228328704834,0.96484375,0.4908910393714905,0.030783165246248245,1.0,0.05
354,1,0.3581767678260803,0.036987923085689545,0.01257121842354536,1.3819270133972168,0.0,3.132368326187134,0.95703125,0.4909975528717041,0.030956923961639404,1.0,0.05
356,1,0.4603390097618103,0.046613410115242004,0.012695036828517914,1.3727912902832031,0.0,2.8528456687927246,0.953125,0.49110347032546997,0.031129643321037292,1.0,0.05
358,1,1.1224167346954346,0.04029717296361923,0.012534085661172867,1.3599889278411865,0.0,2.5747079849243164,0.9609375,0.49123403429985046,0.0313425250351429,1.0,0.05
360,1,0.23398631811141968,0.04078231751918793,0.01236141286790371,1.3496756553649902,0.0,2.6697020530700684,0.96484375,0.4913535714149475,0.03153739869594574,1.0,0.05
362,1,0.7251552939414978,0.05421658977866173,0.012204159051179886,1.3389976024627686,0.0,2.77013897895813,0.9609375,0.49146103858947754,0.031712427735328674,1.0,0.05
364,1,0.905283510684967,0.051991499960422516,0.012338190339505672,1.3301056623458862,0.0,2.7295868396759033,0.9453125,0.4915604591369629,0.03187442943453789,1.0,0.05
366,1,0.5213606953620911,0.0968184620141983,0.012426454573869705,1.3221986293792725,0.0,2.4112396240234375,0.9453125,0.4916536808013916,0.03202623128890991,1.0,0.05
368,1,0.7251262664794922,0.05674808472394943,0.012399604544043541,1.3156929016113281,0.0,2.586282253265381,0.96484375,0.49174943566322327,0.03218216449022293,1.0,0.05
370,1,0.5461466312408447,0.06053918972611427,0.012281717732548714,1.307032585144043,0.0,2.642988920211792,0.94140625,0.4918389916419983,0.03232797235250473,1.0,0.05
372,1,0.9114660024642944,0.04277025908231735,0.012358376756310463,1.3010421991348267,0.0,2.8491697311401367,0.97265625,0.4919254779815674,0.032468829303979874,1.0,0.05
374,1,0.3557437062263489,0.05374372377991676,0.012145680375397205,1.295500636100769,0.0,2.750229597091675,0.9453125,0.4920082688331604,0.0326036736369133,1.0,0.05
376,1,0.922039806842804,0.041379839181900024,0.01220632717013359,1.2911510467529297,0.0,2.453866481781006,0.94140625,0.4920895993709564,0.03273605555295944,1.0,0.05
378,1,0.6018062829971313,0.03990265354514122,0.012340553104877472,1.288054347038269,0.0,2.671654224395752,0.96484375,0.49216288328170776,0.03285527229309082,1.0,0.05
380,1,0.2923108637332916,0.04036194831132889,0.012062574736773968,1.2870805263519287,0.0,2.8351221084594727,0.96875,0.49223464727401733,0.032971955835819244,1.0,0.05
382,1,0.8415065407752991,0.04856772720813751,0.012251908890902996,1.2849316596984863,0.0,2.7601819038391113,0.97265625,0.4923059940338135,0.03308809921145439,1.0,0.05
384,1,0.5602464079856873,0.04624620079994202,0.012458575889468193,1.2824140787124634,0.0,2.773270606994629,0.9765625,0.4923817813396454,0.033211372792720795,1.0,0.05
386,1,0.6075184345245361,0.05003540217876434,0.012103559449315071,1.2805863618850708,0.0,2.5576486587524414,0.96484375,0.4924561381340027,0.03333231806755066,1.0,0.05
388,1,0.5146193504333496,0.0443924218416214,0.01208440214395523,1.2791277170181274,0.0,2.616360664367676,0.96484375,0.49253159761428833,0.03345504403114319,1.0,0.05
390,1,0.32686281204223633,0.04750640317797661,0.012241056188941002,1.274169683456421,0.0,2.5920214653015137,0.953125,0.492611825466156,0.03358543664216995,1.0,0.05
392,1,0.44460979104042053,0.0444941446185112,0.011942030861973763,1.268372893333435,0.0,2.891847848892212,0.97265625,0.4926856756210327,0.033705491572618484,1.0,0.05
394,1,0.507971465587616,0.2675078809261322,0.012198330834507942,1.2614821195602417,0.0,2.6243784427642822,0.96875,0.4927808344364166,0.03386017680168152,1.0,0.05
396,1,0.51338791847229,0.03737032786011696,0.012204032391309738,1.255066990852356,0.0,2.8330626487731934,0.95703125,0.4928745925426483,0.034012533724308014,1.0,0.05
398,1,0.35162243247032166,0.1816628873348236,0.012115169316530228,1.2486366033554077,0.0,2.8001785278320312,0.95703125,0.4929722845554352,0.03417123854160309,1.0,0.05
400,1,0.41312986612319946,0.0457477942109108,0.012043475173413754,1.241201639175415,0.0,2.6036674976348877,0.96484375,0.49306538701057434,0.03432255983352661,1.0,0.05
402,1,0.4358587861061096,0.04377656430006027,0.011959167197346687,1.235076665878296,0.0,2.907094717025757,0.953125,0.49316322803497314,0.03448145091533661,1.0,0.05
404,1,0.5296810865402222,0.04040677100419998,0.012037912383675575,1.2309598922729492,0.0,2.3777308464050293,0.953125,0.49325644969940186,0.034632764756679535,1.0,0.05
406,1,1.041736125946045,0.03940252587199211,0.012042365968227386,1.2257835865020752,0.0,2.6572060585021973,0.95703125,0.493367075920105,0.034812428057193756,1.0,0.05
408,1,0.34766697883605957,0.05155913531780243,0.011972100473940372,1.2184579372406006,0.0,2.843308687210083,0.94921875,0.4934685230255127,0.034977078437805176,1.0,0.05
410,1,0.268862247467041,0.0468766912817955,0.01197813544422388,1.208878993988037,0.0,2.7866744995117188,0.96875,0.49356651306152344,0.03513611853122711,1.0,0.05
412,1,0.4512544870376587,0.03897653520107269,0.011754844337701797,1.1963684558868408,0.0,2.683126449584961,0.97265625,0.49367135763168335,0.03530615568161011,1.0,0.05
414,1,0.31743788719177246,0.0449904128909111,0.012079205363988876,1.1849124431610107,0.0,2.6385695934295654,0.953125,0.4937715530395508,0.03546888008713722,1.0,0.05
416,1,0.8464332222938538,0.0500124916434288,0.01196463592350483,1.1750973463058472,0.0,2.465461015701294,0.97265625,0.49386894702911377,0.03562673553824425,1.0,0.05
418,1,0.3901127576828003,0.04608175531029701,0.011940463446080685,1.1650750637054443,0.0,2.5316531658172607,0.94140625,0.49396228790283203,0.03577812761068344,1.0,0.05
420,1,0.4665932059288025,0.0434044674038887,0.011814193800091743,1.156358242034912,0.0,2.5344419479370117,0.95703125,0.4940604865550995,0.035937339067459106,1.0,0.05
422,1,0.7631793022155762,0.0434904471039772,0.011893031187355518,1.1491228342056274,0.0,2.8807778358459473,0.96484375,0.4941546320915222,0.036089882254600525,1.0,0.05
424,1,0.6947399377822876,0.04128268361091614,0.011810864321887493,1.1403716802597046,0.0,2.5909392833709717,0.97265625,0.49424391984939575,0.03623467683792114,1.0,0.05
426,1,0.4912749230861664,0.042467616498470306,0.011800997890532017,1.1335769891738892,0.0,2.677276849746704,0.9609375,0.49433115124702454,0.0363759882748127,1.0,0.05
428,1,0.4071512222290039,0.039239101111888885,0.011838891543447971,1.1274065971374512,0.0,2.7846808433532715,0.9765625,0.49441835284233093,0.03651730716228485,1.0,0.05
430,1,0.24482421576976776,0.04469127207994461,0.011680498719215393,1.1197677850723267,0.0,2.801736354827881,0.94921875,0.49453920125961304,0.03671316057443619,1.0,0.05
432,1,0.3241937756538391,0.04457351565361023,0.011644026264548302,1.1087052822113037,0.0,2.40867018699646,0.984375,0.49465787410736084,0.03690531477332115,1.0,0.05
434,1,0.5785261392593384,0.041666608303785324,0.011682943440973759,1.1001582145690918,0.0,2.374582290649414,0.94921875,0.4947793483734131,0.03710200637578964,1.0,0.05
436,1,0.542932391166687,0.06812325119972229,0.011605524457991123,1.0928994417190552,0.0,2.4742839336395264,0.94921875,0.49489039182662964,0.03728177025914192,1.0,0.05
438,1,0.32584691047668457,0.20494219660758972,0.01172926090657711,1.0864415168762207,0.0,2.5272936820983887,0.96484375,0.49500012397766113,0.037459395825862885,1.0,0.05
440,1,0.3846786320209503,0.046542152762413025,0.011762780137360096,1.0738418102264404,0.0,2.66867995262146,0.94921875,0.4951152205467224,0.03764566779136658,1.0,0.05
442,1,0.3299046754837036,0.04372002184391022,0.011691306717693806,1.0648431777954102,0.0,2.6884894371032715,0.9765625,0.4952273368835449,0.03782704100012779,1.0,0.05
444,1,0.6392307877540588,0.052627235651016235,0.011582070961594582,1.0538113117218018,0.0,2.809412956237793,0.97265625,0.4953407645225525,0.03801049664616585,1.0,0.05
446,1,0.46860235929489136,0.03792500123381615,0.011525779962539673,1.0418932437896729,0.0,2.8231663703918457,0.97265625,0.4954492449760437,0.03818586468696594,1.0,0.05
448,1,0.5115785598754883,0.039650872349739075,0.011595470830798149,1.0286750793457031,0.0,2.448294162750244,0.9609375,0.49556246399879456,0.03836893290281296,1.0,0.05
450,1,1.2745015621185303,0.04735434055328369,0.01152370311319828,1.0148406028747559,0.0,2.5912604331970215,0.984375,0.4956761598587036,0.03855269029736519,1.0,0.05
452,1,0.2469577193260193,0.3605661392211914,0.01156757865101099,1.002417802810669,0.0,2.6944844722747803,0.9609375,0.4957793354988098,0.03871947526931763,1.0,0.05
454,1,0.3181290328502655,0.03865223377943039,0.011706763878464699,0.9913996458053589,0.0,2.5906877517700195,0.95703125,0.4958805441856384,0.03888298198580742,1.0,0.05
456,1,0.24793460965156555,0.6828700304031372,0.011433021165430546,0.9820049405097961,0.0,3.061634063720703,0.98828125,0.4959823787212372,0.039047494530677795,1.0,0.05
458,1,0.6749514937400818,0.042387500405311584,0.011617233976721764,0.9744311571121216,0.0,2.7706117630004883,0.97265625,0.4960802495479584,0.0392056405544281,1.0,0.05
460,1,0.43446528911590576,0.05181608349084854,0.011414301581680775,0.967242956161499,0.0,2.714956283569336,0.97265625,0.49617287516593933,0.03935520350933075,1.0,0.05
462,1,0.35645073652267456,0.079583540558815,0.011498751118779182,0.9603318572044373,0.0,2.539191246032715,0.953125,0.496275395154953,0.03952077031135559,1.0,0.05
464,1,0.5520482063293457,0.04355937987565994,0.01141802966594696,0.9517127275466919,0.0,2.55370831489563,0.96484375,0.4963923692703247,0.039709605276584625,1.0,0.05
466,1,0.6727901101112366,0.053276993334293365,0.01152913086116314,0.9425144195556641,0.0,2.4834706783294678,0.94921875,0.4965037703514099,0.039889462292194366,1.0,0.05
468,1,0.36609578132629395,0.046127744019031525,0.01148073561489582,0.9327844381332397,0.0,2.6352901458740234,0.95703125,0.49662619829177856,0.04008692502975464,1.0,0.05
470,1,0.5165572166442871,0.03835304081439972,0.01129649393260479,0.9206161499023438,0.0,2.42413330078125,0.9453125,0.4967615604400635,0.04030526429414749,1.0,0.05
472,1,0.3555988669395447,0.04407135397195816,0.011418754234910011,0.9099695086479187,0.0,2.6576547622680664,0.9765625,0.49689891934394836,0.040526747703552246,1.0,0.05
474,1,0.5379319190979004,0.21404457092285156,0.01139524020254612,0.8999989032745361,0.0,2.4270987510681152,0.96484375,0.497036337852478,0.04074836149811745,1.0,0.05
476,1,0.44007447361946106,0.05865200236439705,0.011495603248476982,0.8917163610458374,0.0,2.4487593173980713,0.94921875,0.4971625506877899,0.040951743721961975,1.0,0.05
478,1,0.2623940408229828,0.051616061478853226,0.011426500976085663,0.8844869136810303,0.0,2.80599308013916,0.97265625,0.497287392616272,0.041152916848659515,1.0,0.05
480,1,1.2538357973098755,0.04159995913505554,0.011575212702155113,0.8785444498062134,0.0,2.73384952545166,0.94921875,0.49741071462631226,0.04135163873434067,1.0,0.05
482,1,0.11116305738687515,0.6231573820114136,0.01154324784874916,0.8723695874214172,0.0,2.7792837619781494,0.95703125,0.49752166867256165,0.041530292481184006,1.0,0.05
484,1,0.5115933418273926,0.04611511528491974,0.01132483035326004,0.8684011101722717,0.0,2.5498976707458496,0.9609375,0.49762657284736633,0.04169926792383194,1.0,0.05
486,1,0.625670850276947,0.04117022454738617,0.01131178718060255,0.8636846542358398,0.0,2.6035799980163574,0.96875,0.49773842096328735,0.0418793149292469,1.0,0.05
488,1,0.43328648805618286,0.04530530422925949,0.011280877515673637,0.8594350814819336,0.0,2.365283966064453,0.9453125,0.4978492856025696,0.0420578271150589,1.0,0.05
490,1,0.16941753029823303,0.10800793766975403,0.01134405005723238,0.8572301864624023,0.0,2.490171432495117,0.94921875,0.4979628920555115,0.04224061593413353,1.0,0.05
492,1,0.4014626443386078,0.04827802628278732,0.01143936812877655,0.8529025316238403,0.0,2.148064136505127,0.94921875,0.4980868101119995,0.04244004935026169,1.0,0.05
494,1,0.47362110018730164,0.04889470338821411,0.011271905153989792,0.8473337292671204,0.0,2.584796190261841,0.953125,0.4982038736343384,0.04262835904955864,1.0,0.05
496,1,0.4722267985343933,0.0512976199388504,0.011374499648809433,0.8384099006652832,0.0,2.382864475250244,0.9765625,0.4983210563659668,0.04281676560640335,1.0,0.05
498,1,0.3432902693748474,0.05346312373876572,0.011284382082521915,0.8305743932723999,0.0,2.826836585998535,0.95703125,0.4984325170516968,0.04299601539969444,1.0,0.05
500,1,0.45624470710754395,0.044374458491802216,0.011357073672115803,0.8235598802566528,0.0,2.4639267921447754,0.93359375,0.4985464811325073,0.04317914694547653,1.0,0.05
502,1,0.457470178604126,0.03979731351137161,0.01133142039179802,0.8184094429016113,0.0,2.507115364074707,0.96875,0.4986620545387268,0.04336492717266083,1.0,0.05
504,1,0.3105338215827942,0.46555665135383606,0.01140070240944624,0.8143049478530884,0.0,2.1320137977600098,0.9609375,0.49876952171325684,0.04353753477334976,1.0,0.05
506,1,0.4762387275695801,0.04279974475502968,0.011370979249477386,0.8139461278915405,0.0,2.242978572845459,0.94921875,0.49887439608573914,0.043706074357032776,1.0,0.05
508,1,0.31034883856773376,0.04443258047103882,0.011271926574409008,0.8197286128997803,0.0,2.49263858795166,0.9453125,0.4989725351333618,0.04386373609304428,1.0,0.05
510,1,0.5039046406745911,0.047665320336818695,0.011326150968670845,0.8211634159088135,0.0,2.3021774291992188,0.9765625,0.4990709125995636,0.04402171075344086,1.0,0.05
512,1,0.32733047008514404,0.04456616938114166,0.0111986193805933,0.8193991780281067,0.0,2.32110595703125,0.95703125,0.4991718530654907,0.04418376088142395,1.0,0.05
514,1,0.3866958022117615,0.04304125905036926,0.011312227696180344,0.8230222463607788,0.0,2.311455249786377,0.95703125,0.49926841259002686,0.04433874785900116,1.0,0.05
516,1,0.6084164381027222,0.04198337718844414,0.011304974555969238,0.8202065229415894,6.7057262640446424e-06,2.308471202850342,0.9140625,0.4993555545806885,0.044478654861450195,1.0,0.05
518,1,0.451046884059906,0.046190500259399414,0.011202501133084297,0.8095247745513916,0.0,1.9533154964447021,0.9375,0.4994407296180725,0.04461522400379181,1.0,0.05
520,1,0.6142310500144958,0.09917314350605011,0.011211353354156017,0.7917015552520752,0.0,2.3632521629333496,0.953125,0.49953693151474,0.04476964846253395,1.0,0.05
522,1,0.25578901171684265,0.047216638922691345,0.011211685836315155,0.7739284038543701,0.0,2.2772769927978516,0.94140625,0.49962684512138367,0.04491385072469711,1.0,0.05
524,1,0.4888196587562561,0.043852053582668304,0.01120012253522873,0.757013201713562,0.0,2.5934152603149414,0.94140625,0.4997164011001587,0.04505746811628342,1.0,0.05
526,1,0.30372530221939087,0.0416877418756485,0.01113581657409668,0.7455711364746094,0.0,2.3892719745635986,0.95703125,0.4998135566711426,0.04521327093243599,1.0,0.05
528,1,0.43947160243988037,0.04285738989710808,0.011135967448353767,0.736473798751831,0.0,2.62141752243042,0.97265625,0.499904066324234,0.045358434319496155,1.0,0.05
530,1,0.4415386915206909,0.042327914386987686,0.011123176664113998,0.7287323474884033,0.0,2.4996414184570312,0.95703125,0.5000200271606445,0.04554424434900284,1.0,0.05
532,1,0.26395803689956665,0.05480962246656418,0.01116920355707407,0.7208459377288818,0.0,2.5741043090820312,0.9609375,0.5001315474510193,0.045722946524620056,1.0,0.05
534,1,0.5792163014411926,0.04124528542160988,0.011044735088944435,0.7131640911102295,0.0,2.4902124404907227,0.98828125,0.5002391338348389,0.04589543491601944,1.0,0.05
536,1,0.3159483075141907,0.052234139293432236,0.011052210815250874,0.7068244218826294,0.0,2.5006256103515625,0.94140625,0.5003319978713989,0.04604417830705643,1.0,0.05
538,1,0.5022953748703003,0.03867407515645027,0.011071126908063889,0.7003252506256104,0.0,2.459609031677246,0.95703125,0.5004383325576782,0.04621453955769539,1.0,0.05
540,1,0.2987673282623291,0.07584851235151291,0.01107153668999672,0.6944811940193176,0.0,2.4365429878234863,0.94140625,0.5005438923835754,0.04638344794511795,1.0,0.05
542,1,0.35888341069221497,0.04543599858880043,0.0110921086743474,0.6889805793762207,0.0,2.6006829738616943,0.9609375,0.5006466507911682,0.046548016369342804,1.0,0.05
544,1,0.4115048944950104,0.046616990119218826,0.011217499151825905,0.6834839582443237,0.0,2.5625739097595215,0.96484375,0.5007590055465698,0.04672783240675926,1.0,0.05
546,1,0.5205700397491455,0.04518784582614899,0.011055991053581238,0.6784430742263794,0.0,2.6832454204559326,0.95703125,0.5008646845817566,0.046896930783987045,1.0,0.05
548,1,1.0301949977874756,0.04627511650323868,0.011063610203564167,0.6739659309387207,0.0,2.656641721725464,0.98046875,0.5009623169898987,0.04705316200852394,1.0,0.05
550,1,0.575115978717804,0.04770217463374138,0.011026781052350998,0.669694185256958,0.0,2.3555822372436523,0.96484375,0.5010551810264587,0.047201693058013916,1.0,0.05
552,1,1.0468792915344238,0.047861721366643906,0.011132480576634407,0.6662779450416565,0.0,2.4785399436950684,0.96484375,0.5011495351791382,0.047352567315101624,1.0,0.05
554,1,0.2732968330383301,0.04179629310965538,0.011156623251736164,0.6644651293754578,0.0,2.5255417823791504,0.96484375,0.5012396574020386,0.04749676585197449,1.0,0.05
556,1,0.4479149580001831,0.03853512927889824,0.011165887117385864,0.6615362763404846,0.0,2.6186342239379883,0.95703125,0.5013494491577148,0.04767235368490219,1.0,0.05
558,1,0.41848841309547424,0.04562849551439285,0.011047483421862125,0.6613222360610962,0.0,2.7400660514831543,0.98046875,0.501471757888794,0.04786774516105652,1.0,0.05
560,1,0.5236678719520569,0.038137346506118774,0.011117516085505486,0.6614559888839722,0.0,2.5533552169799805,0.9609375,0.5015970468521118,0.04806797206401825,1.0,0.05
562,1,0.4439083933830261,0.046007655560970306,0.01107176672667265,0.6595278382301331,0.0,2.7428250312805176,0.96875,0.5017193555831909,0.04826340824365616,1.0,0.05
564,1,0.4271494150161743,0.03819187358021736,0.011056019924581051,0.6602413058280945,0.0,2.7223458290100098,0.96875,0.5018362998962402,0.04845025762915611,1.0,0.05
566,1,0.3465658724308014,0.04907332360744476,0.010962031781673431,0.66087806224823,0.0,2.8082027435302734,0.98046875,0.5019552707672119,0.048640280961990356,1.0,0.05
568,1,0.44923555850982666,0.04507909342646599,0.011078130453824997,0.6634168028831482,0.0,2.673677682876587,0.95703125,0.502071738243103,0.048826318234205246,1.0,0.05
570,1,0.31596070528030396,0.046804964542388916,0.011215675622224808,0.6641454100608826,0.0,2.6186327934265137,0.96484375,0.5021847486495972,0.04900664836168289,1.0,0.05
572,1,0.37639835476875305,0.04715618118643761,0.01103389635682106,0.6668899059295654,0.0,2.624922275543213,0.97265625,0.502297580242157,0.04918675869703293,1.0,0.05
574,1,0.793437123298645,0.04141806811094284,0.011088849976658821,0.6662372350692749,0.0,2.7010498046875,0.9765625,0.5024065971374512,0.049360841512680054,1.0,0.05
576,1,0.4090732932090759,0.051009856164455414,0.011033025570213795,0.6670547127723694,0.0,2.77847957611084,0.9609375,0.5025070309638977,0.04952109232544899,1.0,0.05
578,1,0.48607635498046875,0.04617000371217728,0.01106900256127119,0.6700316667556763,0.0,2.728215217590332,0.98046875,0.5026105642318726,0.04968623071908951,1.0,0.05
580,1,0.6545220613479614,0.04009197652339935,0.011091148480772972,0.6746950149536133,0.0,2.8502371311187744,0.94921875,0.5027137994766235,0.049850985407829285,1.0,0.05
582,1,0.5140863656997681,0.04006858170032501,0.011042468249797821,0.6766486763954163,0.0,2.619155168533325,0.94921875,0.5028214454650879,0.05002260208129883,1.0,0.05
584,1,0.515041172504425,0.0427776500582695,0.011104986071586609,0.6738053560256958,0.0,2.5637331008911133,0.95703125,0.5029318928718567,0.05019867420196533,1.0,0.05
586,1,0.7047783732414246,0.04350453242659569,0.011210154742002487,0.6747468709945679,0.0,2.629876136779785,0.95703125,0.5030322074890137,0.05035868659615517,1.0,0.05
588,1,0.8748511075973511,0.046188585460186005,0.010948455892503262,0.6697466373443604,0.0,2.7457685470581055,0.97265625,0.5031401515007019,0.05053071305155754,1.0,0.05
590,1,0.49840474128723145,0.04432494193315506,0.011100975796580315,0.661292314529419,0.0,2.6508231163024902,0.97265625,0.5032682418823242,0.05073487386107445,1.0,0.05
592,1,0.8013357520103455,0.04918377101421356,0.011082859709858894,0.6524339318275452,0.0,2.8475115299224854,0.97265625,0.5033882856369019,0.05092610418796539,1.0,0.05
594,1,0.5090291500091553,0.04031491279602051,0.011014317162334919,0.6430072784423828,0.0,2.973355293273926,0.95703125,0.5035021901130676,0.05110757052898407,1.0,0.05
596,1,0.5338680148124695,0.04328420013189316,0.011127512902021408,0.6320830583572388,0.0,2.51670503616333,0.94921875,0.5036096572875977,0.05127863213419914,1.0,0.05
598,1,0.33542731404304504,0.05460694059729576,0.011195315048098564,0.6252387762069702,0.0,2.657413959503174,0.96875,0.5037105679512024,0.05143936350941658,1.0,0.05
600,1,0.4305676817893982,0.04083038866519928,0.011062009260058403,0.6180071830749512,0.0,2.8732476234436035,0.96484375,0.503832995891571,0.051634348928928375,1.0,0.05
602,1,0.39220255613327026,0.04134318232536316,0.011013304814696312,0.6092221140861511,0.0,2.6931872367858887,0.9765625,0.503951907157898,0.05182361602783203,1.0,0.05
604,1,0.8729352951049805,0.040031615644693375,0.010963188484311104,0.6033077836036682,0.0,2.730930805206299,0.9765625,0.5040741562843323,0.0520181842148304,1.0,0.05
606,1,0.376260370016098,0.039984166622161865,0.011143540032207966,0.5959248542785645,0.0,2.763049602508545,0.97265625,0.5041898488998413,0.05220232903957367,1.0,0.05
608,1,0.7594698667526245,0.04355238750576973,0.011024069041013718,0.5890544652938843,0.0,2.5152437686920166,0.9609375,0.5043070316314697,0.052388571202754974,1.0,0.05
610,1,0.9218103885650635,0.048737119883298874,0.011083871126174927,0.5825573205947876,0.0,2.968005418777466,0.9765625,0.5044143199920654,0.05255910009145737,1.0,0.05
612,1,0.2381962537765503,0.062170542776584625,0.011031794361770153,0.5768322944641113,0.0,2.9558115005493164,0.98828125,0.5045100450515747,0.052711524069309235,1.0,0.05
614,1,0.4942180812358856,0.04790451377630234,0.010976898483932018,0.5699926614761353,0.0,2.81915020942688,0.96875,0.5046358108520508,0.05291135609149933,1.0,0.05
616,1,0.45395946502685547,0.04746900871396065,0.011077974922955036,0.5638160705566406,0.0,2.4844372272491455,0.9765625,0.504754364490509,0.05309993028640747,1.0,0.05
618,1,0.7783822417259216,0.05447975546121597,0.011033732444047928,0.5566248893737793,0.0,2.596282720565796,0.953125,0.5048751831054688,0.05329187959432602,1.0,0.05
620,1,0.8070189952850342,0.04974067583680153,0.0110618956387043,0.5512063503265381,0.0,2.7547450065612793,0.96875,0.5049898624420166,0.05347411334514618,1.0,0.05
622,1,0.7131575345993042,0.049925487488508224,0.010880595073103905,0.545138955116272,0.0,2.825352907180786,0.96875,0.5051044225692749,0.05365613102912903,1.0,0.05
624,1,0.8112245798110962,0.03996974602341652,0.01096139196306467,0.5408158302307129,0.0,2.612980365753174,0.95703125,0.5052183866500854,0.05383710563182831,1.0,0.05
