episode,minibatches,minibatches_possible,first_mb_kl,policy_loss,value_loss,mean_V,std_V,std_barrier,lyap_violation_rate,lyap_in_ball_rate,lyap_mean_dV,lyap_worst_slack,lyap_v_rmse,grad_norm_control,grad_norm_aux,lr_scale,certifiable_frac,cert_violation,cert_mean_dV,cert_mean_V,cert_worst_slack,cert_in_ball_rate,cert_certifiable_frac,cert_alpha_q05,cert_alpha_q25,cert_alpha_q50,cert_alpha_used,cert_alpha_next,cert_alpha_nonpos_frac,cert_nstep,cert_n_samples,v_critic_violation,v_critic_mean,v_critic_min,v_agreement,v_critic_alpha_q05,v_critic_alpha_q25,v_critic_alpha_q50,v_critic_alpha_nonpos_frac,v_critic_violation_direct,v_critic_nonpos_direct,v_bellman_delta_mean,v_bellman_delta_std,v_bellman_delta_q95,softplus_beta,lyap_penalty,dynamics_loss,barrier_loss,approx_kl,clip_fraction,mean_std,mean_raw_log_std,mean_abs_action,alpha,lag_lambda,lag_j_c,lag_violation,attn_entropy,critic_ev,critic_rmse_norm,critic_rmse_abs,returns_std,returns_mean,xv_true_corr,xv_true_rank,xv_true_flat_frac,ood_v_min,ood_v_mean,ood_nonneg_frac,ood_monotone_frac,ood_slope_corr,ood_range
489,24,24,0.0,0.0012617155055825908,233.92014122009277,,,,,,,,,68.69649569193523,0.0,0.9422462488458399,,0.1459496170282364,-0.2335327553252379,0.41878775258858997,0.3431752820809682,0.1602126508951187,0.8436500877141953,-0.001573691011193053,0.005517606933911641,0.01550920307636261,0.0005081146620128102,0.0004827089289121698,0.1293268771842122,150.0,69.16666666666667,,,,,,,,,,,,,,,,,,0.004320397558331024,0.04492670918504397,0.11277035344392061,0.03864568301166097,0.032175134013717376,0.05801071662137016,50.0,21.364150749277325,20.114150749277325,nan,0.6093735694885254,0.6251363754272461,14.556617736816406,23.285507202148438,-3.196469306945801,0.4154929518699646,0.28366580605506897,0.0537109375,-26.109968185424805,3.7384872436523438,0.708984375,0.8940972089767456,0.04663236066699028,1.3895323276519775
498,36,36,0.0,0.005653318198811676,299.1557159423828,,,,,,,,,69.58039135403104,0.0,0.9402722247994892,,0.2888219700091415,-0.19567346821228662,0.36030590699778664,0.273686155780322,0.10225694543785518,0.8855512109067705,-0.007334636556657238,-0.0003197669155067868,0.008142032557063632,0.0004827089289121698,0.00045857348246656127,0.27397794897357625,150.0,104.44444444444444,,,,,,,,,,,,,,,,,,0.0026104181185170696,0.024600694369938638,0.11278401294516192,0.038715121957163014,0.031020229630586173,0.05519806687599859,50.0,21.269887981440426,20.019887981440426,nan,0.5941853523254395,0.6447288990020752,16.72357749938965,25.93893051147461,1.8434594869613647,0.687857985496521,0.6008980870246887,0.0673828125,-30.34109115600586,0.6526678204536438,0.600781261920929,0.8940972089767456,0.03423820063471794,1.5538861751556396
502,28,28,0.0,-0.003890742946948324,317.7734691074916,,,,,,,,,83.87164878845215,0.0,0.9387321923962519,,0.28873508317129953,-0.14423690071063383,0.353304134947913,0.38184420445135664,0.0818546542099544,0.9219844916037151,-0.012663220720631736,4.236506564276559e-05,0.0036819555929728915,0.0004585734824665614,0.0004356448083432332,0.23414756091577665,150.0,139.57142857142858,,,,,,,,,,,,,,,,,,0.004333263236081361,0.0505375513540847,0.11280923230307442,0.03884314186871052,0.023469855742795125,0.05312618643164368,50.0,24.6291267136682,23.3791267136682,nan,0.3068479299545288,0.854929506778717,18.911088943481445,22.12005615234375,3.7418932914733887,0.5706772804260254,0.5222421884536743,0.041015625,-30.005643844604492,-0.3019896447658539,0.6324219107627869,0.9392361044883728,0.04661834239959717,1.3556641340255737
511,24,24,0.0,-0.00011040400325631101,333.0975449879964,,,,,,,,,80.2677755355835,0.0,0.9372704564151061,,0.4128236845135689,-0.12649301905184984,0.3280215449631214,0.39145468672116596,0.0151532714565595,0.8062626893321673,-0.021572046757986147,-0.012876121327280998,0.0030098805824915567,0.00043564480834323323,0.0004138625679260715,0.3470249262948831,150.0,86.5,,,,,,,,,,,,,,,,,,0.001840158220147714,0.015533964440692216,0.11282697568337123,0.038933050663520895,0.027209453051909804,0.05125213178213913,50.0,25.360068883055103,24.110068883055103,nan,0.6007304787635803,0.6377388834953308,14.957656860351562,23.45420265197754,-5.481254577636719,0.41783231496810913,0.30142709612846375,0.0,-27.186594009399414,3.470205783843994,0.706250011920929,0.8797743320465088,0.052578266710042953,1.5907591581344604
514,24,24,0.0,0.0011889858675810199,364.04792912801105,,,,,,,,,54.790765364964805,0.0,0.9357932023840027,,0.21694046507279077,-0.11623058437059323,0.2810567406316598,0.46382218847672146,0.09686175733804703,0.8998002757628759,-0.013140974643950662,0.0017021739234526951,0.008338184406359991,0.00041386256792607165,0.0003931694395297679,0.2083482425659895,150.0,156.83333333333334,,,,,,,,,,,,,,,,,,0.0016657334029635724,0.011371160042472184,0.11284752562642097,0.039037179201841354,0.024728469472999375,0.049444185413036947,50.0,17.21868947527331,15.968689475273312,nan,0.20734965801239014,0.8958373665809631,18.384462356567383,20.522098541259766,8.45293140411377,0.7832170128822327,0.7470196485519409,0.0693359375,-25.0181941986084,-6.582669734954834,0.34492188692092896,0.9739583134651184,0.052936851978302,1.823087453842163
524,24,24,0.0,-0.000971038379551222,235.70019086201987,,,,,,,,,68.81554635365804,0.0,0.9343024894885051,,0.05619594966992736,-0.25337181364496547,0.36085670068860054,0.05150391208007932,0.20525896300872168,0.8088956301410993,0.0008102937546633863,0.007872222612301508,0.02486292024453481,0.0003931694395297679,0.0003735109675532795,0.031361212177822985,150.0,54.0,,,,,,,,,,,,,,,,,,0.0031985605382942595,0.03362185077276081,0.11287171890338261,0.039159784093499184,0.036797553300857544,0.04770227531826831,50.0,21.673826437539887,20.423826437539887,nan,0.6604320406913757,0.5865221619606018,14.798717498779297,25.23130226135254,-2.421727180480957,0.7973419427871704,0.6837984323501587,0.1806640625,-20.773052215576172,0.537176787853241,0.6031250357627869,0.8980034589767456,0.036296531558036804,1.3541640043258667
527,24,24,0.0,0.0008058531675487757,246.06869888305664,,,,,,,,,48.90847706794739,0.0,0.9327774624093085,,0.2504392483582099,-0.11139955619970958,0.4284028646846612,0.4084378431240718,0.1878589689731598,0.945202499628067,-0.004582084987002115,0.0003158145894606908,0.002626450111468633,0.0003735109675532794,0.0003548354191756155,0.23225084009269872,150.0,145.66666666666666,,,,,,,,,,,,,,,,,,0.0009700953911912317,0.006365025998093188,0.1128971806416909,0.039288874405125775,0.036327708357324205,0.04600102297946449,50.0,21.130802325125572,19.880802325125572,nan,0.4272567629814148,0.8005459904670715,15.187394142150879,18.971294403076172,9.8306884765625,0.6549819111824036,0.6856533885002136,0.1513671875,-20.475677490234375,-4.477802276611328,0.40742188692092896,0.975694477558136,0.03660716861486435,1.3775097131729126
529,24,24,0.0,-0.0030764268400768438,368.9116274515788,,,,,,,,,42.70493264993032,0.0,0.9313307228704595,,0.2282626914481322,-0.15639599164326987,0.2491817499200503,0.3697876234849294,0.15862629810969034,0.9446614608168602,-0.01654820256711294,0.0020455227543910346,0.01209019993742307,0.00035483541917561556,0.0003370936482168347,0.22612558243175349,150.0,148.33333333333334,,,,,,,,,,,,,,,,,,0.004636912645461659,0.05377604175979892,0.11293840998162825,0.0394977747152249,0.03418970154598355,0.04445828186057011,50.0,18.566591392507377,17.316591392507377,nan,0.2523517608642578,0.8852241635322571,19.386333465576172,21.899913787841797,14.810211181640625,0.5962768793106079,0.681806206703186,0.08984375,-24.721071243286133,-11.220730781555176,0.24765625596046448,0.9826388955116272,0.03363881632685661,1.141634225845337
535,32,32,0.0,0.0021541911992244422,258.2174983024597,,,,,,,,,46.681853622198105,0.0,0.9294631885307529,,0.06788725004298612,-0.20377810345962644,0.31882258504629135,0.12217220169259235,0.18056796863675117,0.886061642318964,-0.0034412828920267202,0.006021028384566307,0.014797251671552658,0.00033709364821683454,0.00032023896580599294,0.059170800319407135,150.0,101.875,,,,,,,,,,,,,,,,,,0.0023395256630465155,0.017863821412902325,0.11298426520079374,0.0397298822645098,0.02654299436835572,0.04256306769594654,50.0,19.98478642512143,18.73478642512143,nan,0.5512005090713501,0.676866888999939,15.426292419433594,22.790733337402344,5.682450771331787,0.4980376064777374,0.4950296878814697,0.0576171875,-25.65459442138672,-3.4109973907470703,0.4765625,0.9557291865348816,0.060040708631277084,2.0123558044433594
542,32,32,0.0,-0.0025932667776942253,302.15624380111694,,,,,,,,,162.95955193042755,0.0,0.9274896960843899,,0.3452411172911525,-0.11511445022188127,0.25937790563330054,0.32558692060410976,0.0299072265625,0.8680419921875,-0.016607378027401865,-0.006483216769993305,0.00518640223890543,0.00032023896580599294,0.0003042270175156933,0.3391210101544857,150.0,132.875,,,,,,,,,,,,,,,,,,0.0027974144413747126,0.0296630859375,0.11301921843551099,0.03990670514758676,0.022864490165375173,0.04067053032024675,50.0,21.058979061878752,19.808979061878752,nan,0.46023261547088623,0.7360479831695557,17.139589309692383,23.285966873168945,1.5246403217315674,0.5750985145568848,0.543204665184021,0.0,-28.821348190307617,-3.0282204151153564,0.5621094107627869,0.9396701455116272,0.06027191877365112,1.8741564750671387
550,36,36,0.0,-0.013118933963899812,363.02147505018445,,,,,,,,,42.21058575312296,0.0,0.9253026169496545,,0.1434276561356253,-0.22471931783689392,0.36609942134883666,0.294136474115981,0.1776483870214886,0.8786093923780653,-0.01628843109938316,0.004557756086190541,0.018214106559753418,0.0003042270175156932,0.0002890156666399086,0.13854994914597935,150.0,84.22222222222223,,,,,,,,,,,,,,,,,,0.004760016793928419,0.04905947008066707,0.11305657877690262,0.040095743930174246,0.02297625628610452,0.038695869438373144,50.0,19.589344573254976,18.339344573254976,nan,0.45019370317459106,0.7428114414215088,17.104536056518555,23.02675437927246,2.3351516723632812,0.5407201051712036,0.5442553758621216,0.0732421875,-28.90283966064453,-1.6244007349014282,0.5230469107627869,0.9535590410232544,0.04034252464771271,2.1078481674194336
557,32,32,0.0,0.0007277729164343327,303.78163385391235,,,,,,,,,43.9377623796463,0.0,0.9233584637859131,,0.17502384772524238,-0.15798141667619348,0.32280495669692755,0.24710674490779638,0.07824015989899635,0.9138644263148308,-0.012521851873316336,0.0013642394915223122,0.00660029798746109,0.0002890156666399085,0.0002745648833079131,0.16862972243689,150.0,122.375,,,,,,,,,,,,,,,,,,0.0039539352023894025,0.04280522186309099,0.11309363669715822,0.0402828655205667,0.024626958067528903,0.03704103622333339,50.0,16.079913925886235,14.829913925886235,nan,0.5519508123397827,0.6745997071266174,15.858692169189453,23.50830078125,8.60947036743164,0.4016960561275482,0.44761964678764343,0.0595703125,-28.631486892700195,-10.664880752563477,0.3218750059604645,0.952256977558136,0.04738372936844826,2.0014190673828125
566,32,32,0.0,0.0005685006617568433,289.2889289855957,,,,,,,,,32.42628771066666,0.0,0.9212166285591722,,0.1916034477762878,-0.18023460870608687,0.2593491058796644,0.20002840086817741,0.14196833595633507,0.8524136170744896,-0.013239731575595215,0.005286379251629114,0.009678129106760025,0.00027456488330791323,0.00026083663914251747,0.19045848259702325,150.0,108.75,,,,,,,,,,,,,,,,,,0.003192988349837833,0.0282584335654974,0.11311968811787665,0.04041445627808571,0.02435578650329262,0.035319488323745415,50.0,20.964632937431926,19.714632937431926,nan,0.6150944232940674,0.6208285093307495,16.339990615844727,26.319652557373047,9.724681854248047,0.7786471247673035,0.6785241365432739,0.1044921875,-32.235904693603516,-12.04520034790039,0.34257814288139343,0.9292534589767456,0.049137912690639496,1.9671919345855713
575,24,24,0.0,0.001535320809731881,522.639264424642,,,,,,,,,193.38338422775269,0.0,0.9195822642636847,,0.32690509657065075,-0.18967167660593987,0.5074639692902565,0.3165414904554685,0.076993927359581,0.7911275600393614,-0.011402349147829227,-0.00019346550107002258,0.0042287446558475494,0.00026083663914251736,0.00024779480718539157,0.2849628012627363,150.0,76.66666666666667,,,,,,,,,,,,,,,,,,0.0020895269808534067,0.010872670449316502,0.11314220943798621,0.04052844550460577,0.028755418645838898,0.03407276731243217,50.0,19.262360876640983,18.012360876640983,nan,0.5295735597610474,0.7019774317741394,17.268409729003906,24.59966468811035,-4.943769454956055,-0.01750197447836399,-0.09571420401334763,0.0498046875,-26.412269592285156,0.16914549469947815,0.5511718988418579,0.9049479365348816,0.07119914889335632,3.4128966331481934
582,32,32,0.0,-0.0005570333014475182,243.4192352294922,,,,,,,,,55.27165734767914,0.0,0.9173822694104564,,0.33691628742963076,-0.10266947210766375,0.3033979954198003,0.610208572819829,0.009435662999749184,0.8367802668362856,-0.01961419830331579,-0.004488452337682247,0.004334697499871254,0.00024779480718539146,0.00023540506682612197,0.33137987926602364,150.0,133.5,,,,,,,,,,,,,,,,,,0.0021218856877567305,0.016523202997632325,0.11315383901819587,0.04058718355372548,0.03533406194765121,0.03247994060108349,50.0,22.18569228969832,20.93569228969832,nan,0.18279242515563965,0.9241018295288086,16.100399017333984,17.422754287719727,-5.617639541625977,0.4033174514770508,0.44758886098861694,0.0,-11.223896980285645,9.565625190734863,0.926953136920929,0.9670138955116272,0.09333924204111099,1.4489140510559082
592,28,28,0.0,-0.0012165527192077466,182.34856523786272,,,,,,,,,60.42710355349949,0.0,0.9156521772855452,,0.0027571098346795353,-0.23600040535841668,0.3655727803707123,-0.0027761741761683618,0.1652426677090781,0.8303609149796622,0.0015072955814373148,0.005355768970080784,0.02036774584225246,0.00023540506682612203,0.0002570043973000669,0.0,150.0,48.57142857142857,,,,,,,,,,,,,,,,,,0.002227696477867929,0.02060207544959017,0.11315638146230153,0.04059992544353008,0.03642681147903204,0.0312919118937195,50.0,20.482957757434015,19.232957757434015,nan,0.5413613319396973,0.6814307570457458,14.884775161743164,21.843416213989258,-5.457932472229004,0.7041090726852417,0.552489697933197,0.1005859375,-21.938020706176758,3.170376777648926,0.704296886920929,0.9479166865348816,0.09276290237903595,2.3537824153900146
596,28,28,0.0,-0.0022477482312491964,194.94439479282923,,,,,,,,,50.233729703085764,0.0,0.9137761873208207,,0.15068426142845834,-0.16574684849807195,0.3239911986248834,0.31088150744991644,0.159721417086465,0.9078643172979355,-0.0064735972222739035,0.004001711096082415,0.006764952625547137,0.0002570043973000669,0.00024415417743506356,0.147613703672375,150.0,130.71428571428572,,,,,,,,,,,,,,,,,,0.005498764271448765,0.06238223279693297,0.11315303561942917,0.0405831423455051,0.03011261505473937,0.030063896490460484,50.0,17.53247940953059,16.28247940953059,nan,0.5325560569763184,0.7225188612937927,14.734292984008789,20.39295196533203,11.27388858795166,0.7242367267608643,0.6894742846488953,0.1357421875,-25.453144073486328,-6.521727085113525,0.36796876788139343,0.9778645634651184,0.0768665000796318,2.521564483642578
604,24,24,0.0,-0.00018965883646160364,241.64433415730795,,,,,,,,,78.30928659439087,0.0,0.912151367064386,,0.05645904239887992,-0.22171878007551035,0.38658467804392177,0.10062552782862137,0.13561749706665674,0.8385102599859238,0.00017650701405121558,0.0034016271432240805,0.018790585299332935,0.00024415417743506367,0.00026658944055698224,0.05411621307333311,150.0,63.666666666666664,,,,,,,,,,,,,,,,,,0.003109409701816427,0.026438573685785133,0.11316405671338241,0.040639090817421675,0.03256250428967178,0.029048070099142082,50.0,15.389522237656227,14.139522237656227,nan,0.541090726852417,0.6882481575012207,15.74990463256836,22.884048461914062,-3.7448861598968506,0.5359786748886108,0.5270363092422485,0.0693359375,-26.437936782836914,-0.06100006029009819,0.583984375,0.9735243320465088,0.11801621317863464,4.948448657989502
607,28,28,0.0,-0.004712800416330408,294.48063223702565,,,,,,,,,46.98972562381199,0.0,0.9103571360436009,,0.1806406014199768,-0.1525682264140674,0.3085236889975412,0.24910591116973332,0.18606542689459665,0.962172025016376,-0.005905493813250879,0.001596956912960325,0.012362789894853319,0.0002665894405569824,0.00024382243264782453,0.1533111331186124,150.0,127.14285714285714,,,,,,,,,,,,,,,,,,0.004029478186566848,0.05144984009010451,0.11318272245781762,0.040733259836477895,0.026868993749043772,0.02797496470873551,50.0,14.176213894942174,12.926213894942174,nan,0.5010168552398682,0.7440845966339111,16.72061538696289,22.471389770507812,10.324507713317871,0.5230354070663452,0.5267982482910156,0.1015625,-24.740619659423828,-5.9522881507873535,0.37773439288139343,0.9921875,0.044153399765491486,1.6146960258483887
615,24,24,0.0,0.0009166503781064724,250.13754653930664,,,,,,,,,53.58128571510315,0.0,0.9086972289901566,,0.33281503058969975,-0.09053812238077323,0.3092675370474656,0.3610144319633643,0.0,0.8700257539749146,-0.019705972090984385,-0.004055635382731755,0.004550417264302571,0.00024382243264782442,0.0002316313110154333,0.3256461191922426,150.0,97.0,,,,,,,,,,,,,,,,,,0.002835534377178798,0.02197448497948547,0.11319916198650996,0.04081557675575217,0.030266049318015575,0.027025239246582955,50.0,18.04532515666677,16.79532515666677,nan,0.6747210621833801,0.5932943224906921,13.913463592529297,23.45119857788086,-1.244374394416809,0.5171889662742615,0.5173290371894836,0.0,-29.46106719970703,-2.732654333114624,0.512890636920929,0.96875,0.08545418828725815,3.609372615814209
624,36,36,0.0,-0.003324632610504826,272.61053636338977,,,,,,,,,35.40002825525072,0.0,0.9062317121054522,,0.10739518432981437,-0.18016730745633444,0.32811973575088715,0.2843226359174069,0.08953724635971917,0.8599880072805617,-0.013765460077492107,0.0035389413436253867,0.010167097051938375,0.00023163131101543334,0.00022004974546466162,0.09795476423783435,150.0,103.22222222222223,,,,,,,,,,,,,,,,,,0.004698311589891091,0.051695169053143926,0.11324718532462914,0.04105819585836596,0.030540419638984732,0.025686305651511726,50.0,17.74196747440767,16.49196747440767,nan,0.5184518098831177,0.6985906958580017,16.26419448852539,23.281435012817383,5.525609016418457,0.43536823987960815,0.4231037199497223,0.0078125,-29.860193252563477,-5.533389568328857,0.4261718690395355,0.95703125,0.06628701835870743,3.977511405944824
628,28,28,0.0,0.0008797226806304284,263.8571210588728,,,,,,,,,44.84948566981724,0.0,0.9042964712600688,,0.10216059416000332,-0.17719120053308351,0.345015178833689,0.16397596749344043,0.185637395296778,0.9438173068421227,-0.00042605398552301006,0.0026642632271562305,0.01099309857402529,0.00022004974546466154,0.00020904725819142852,0.08405046125075646,150.0,123.28571428571429,,,,,,,,,,,,,,,,,,0.0038840631251722308,0.043182805579687865,0.11326288431882858,0.041138232818671634,0.026736019511840174,0.024691725505445728,50.0,21.56620454273399,20.31620454273399,nan,0.6283949613571167,0.6368058919906616,16.36614418029785,25.70036506652832,8.488821029663086,0.4531864821910858,0.5262590050697327,0.1279296875,-28.456104278564453,-2.2500736713409424,0.46875,0.9665798544883728,0.06539545953273773,1.6215167045593262
633,28,28,0.0,0.00021331431344151497,297.82639857700894,,,,,,,,,30.32984229496547,0.0,0.9023399174474706,,0.2654710310910429,-0.19753325411251613,0.3160203972033092,0.33461945078202654,0.19566489117486136,0.9083105943032673,-0.01163888503132122,-0.00016045357499803816,0.012581935950687953,0.00020904725819142865,0.00019859489528185708,0.25766280027372496,150.0,117.71428571428571,,,,,,,,,,,,,,,,,,0.0032493540493305773,0.02575541497208178,0.11329699201243264,0.04131115334374564,0.03366983209603599,0.023733406746904082,50.0,15.776580478552543,14.526580478552543,nan,0.4702659249305725,0.7408056259155273,17.770431518554688,23.98798179626465,12.77385425567627,0.7111485004425049,0.7012124061584473,0.072265625,-31.23657989501953,-10.105502128601074,0.34296876192092896,0.9631076455116272,0.06312038004398346,2.5822386741638184
637,28,28,0.0,-0.0019463256134518556,304.8028460911342,,,,,,,,,35.939455951963154,0.0,0.9004462332435327,,0.1537871922233275,-0.15333122041608607,0.3007376247218677,0.31201149629695074,0.2045036745922906,0.9212020742041724,-0.012027604788142656,0.0027019817914281574,0.008594539548669542,0.00019859489528185716,0.0001886651505177642,0.15079033454614027,150.0,124.14285714285714,,,,,,,,,,,,,,,,,,0.005008282582691338,0.0638294383617384,0.11330893103565488,0.04137181104826076,0.03685409030211823,0.02284851739864646,50.0,17.470550375960435,16.220550375960435,nan,0.48779040575027466,0.7264288663864136,16.168331146240234,22.257280349731445,15.341005325317383,0.5675476789474487,0.5318798422813416,0.1533203125,-33.53300857543945,-14.069073677062988,0.24570313096046448,0.9813368320465088,0.07893091440200806,3.3298606872558594
645,24,24,0.0,-0.002294761245138943,295.47095616658527,,,,,,,,,61.77606439590454,0.0,0.8987022225062947,,0.11560233387475212,-0.2127212037642797,0.4466744450231393,0.34393214775870246,0.13344604025284448,0.8747952381769816,-0.0009194766316795722,0.0014196870227654774,0.012174336860577265,0.0001886651505177642,0.000179231892991876,0.1059213918633759,150.0,69.0,,,,,,,,,,,,,,,,,,0.005655806611078636,0.06822986667975783,0.1133194575086236,0.04142511015137037,0.02931443601846695,0.022068647620742007,50.0,18.263014596341687,17.013014596341687,nan,0.6379894018173218,0.6135773658752441,16.225643157958984,26.4443302154541,1.0850529670715332,0.4870724380016327,0.39632198214530945,0.1025390625,-34.88657760620117,-3.6336238384246826,0.6312500238418579,0.9552951455116272,0.11951034516096115,3.356487274169922
652,32,32,0.0,-0.0018485260952729732,218.89113998413086,,,,,,,,,44.054687559604645,0.0,0.8964063586332456,,0.2744038342498243,-0.10418499517254531,0.3377710534259677,0.4185960618779063,0.09649958834052086,0.8903548382222652,-0.006421951940865256,-0.0009848661720752716,0.00462143961340189,0.00017923189299187597,0.00017027029834228217,0.27048809034749866,150.0,119.5,,,,,,,,,,,,,,,,,,0.002508313295948028,0.019137022725772113,0.11331876297481358,0.0414213779149577,0.031226965656969696,0.021090377928577337,50.0,20.18766540250513,18.93766540250513,nan,0.5118721723556519,0.6986925005912781,15.857210159301758,22.69554901123047,4.358791351318359,0.7755693793296814,0.6970167756080627,0.0283203125,-33.37795639038086,-5.010806560516357,0.5355468988418579,0.9535590410232544,0.06561867892742157,3.009448528289795
662,24,24,0.0,0.0004172907016860942,167.53589375813803,,,,,,,,,51.41718085606893,0.0,0.8945873979068072,,0.3486526260773341,-0.12401489292581876,0.2965819624563058,0.2287179447400073,0.0,0.806966150800387,-0.0034405169329450778,-0.0010534611841042836,0.00218424325188001,0.00017027029834228212,0.00016175678342516807,0.3326965297261874,150.0,93.66666666666667,,,,,,,,,,,,,,,,,,0.0021194316735394145,0.02108909992966801,0.11331665143370628,0.04141055063034097,0.028751889631773036,0.02035218825306701,50.0,19.49598752775256,18.24598752775256,nan,0.735152006149292,0.5437659621238708,13.014721870422363,23.934417724609375,-2.1428871154785156,0.7855830788612366,0.6780942678451538,0.0,-32.190834045410156,-2.1287143230438232,0.5609375238418579,0.9574652910232544,0.10364421457052231,3.4928135871887207
670,32,32,0.0,-0.004023407971544657,155.6575469970703,,,,,,,,,51.78391909599304,0.0,0.8921227094663181,,0.2575422399677336,-0.12361506000161171,0.36264715157449245,0.34676211327314377,0.09988496452569962,0.8610082920640707,-0.004786335426615551,0.00010636495426297188,0.0038902955129742622,0.0001617567834251681,0.00015366894425390966,0.25130109302699566,150.0,118.625,,,,,,,,,,,,,,,,,,0.004419503847202577,0.04651038843439892,0.11331980233080685,0.0414263301063329,0.029947639035526663,0.019400768346763894,50.0,20.120910426598375,18.870910426598375,nan,0.7428344488143921,0.5111486911773682,12.2938232421875,24.051362991333008,3.6211369037628174,0.6624656915664673,0.6577709317207336,0.0537109375,-31.12813377380371,-1.9833157062530518,0.557421863079071,0.9635416865348816,0.08861320465803146,3.793616771697998
684,32,32,0.0,0.0034078624448738992,218.23182439804077,,,,,,,,,42.05502927303314,0.0,0.8896953709096929,,0.018914924206910655,-0.19095863215625286,0.29685559356585145,0.08395790408576431,0.06859808601438999,0.7506917342543602,0.00260883767850828,0.005835061427205801,0.01695712748914957,0.00015366894425390955,0.00017800767463345567,0.018914924206910655,150.0,53.125,,,,,,,,,,,,,,,,,,0.0024760934484220343,0.022585720536881126,0.11337044136598706,0.04168216383550316,0.028772941150236875,0.018515304730626462,50.0,19.90552246024992,18.65552246024992,nan,0.6551581025123596,0.6073931455612183,14.402226448059082,23.711538314819336,-8.220235824584961,0.8068175315856934,0.5772865414619446,0.05078125,-32.13988494873047,3.8342950344085693,0.684374988079071,0.9088541865348816,0.0879257321357727,4.082849502563477
693,24,24,0.0,-0.002049749091384001,353.0404593149821,,,,,,,,,92.5549967288971,0.0,0.8878442945245414,,0.030787139665335417,-0.2816597856581211,0.3977567044397195,0.08004412893205881,0.12183384597301483,0.8406944051384926,0.0015777853689845263,0.01015283539891243,0.023854027191797893,0.00017800767463345575,0.00016910729090178288,0.028127133186596136,150.0,61.0,,,,,,,,,,,,,,,,,,0.002337398150605926,0.022586846568932135,0.11342990957200527,0.041982332399735846,0.03316147477986912,0.017872325686027198,50.0,18.284385762351857,17.034385762351857,nan,0.5728746056556702,0.6570382714271545,17.680126190185547,26.908823013305664,-2.7176785469055176,0.7744858860969543,0.6062990427017212,0.083984375,-34.017086029052734,0.9400178790092468,0.600390613079071,0.8984375,0.12259279936552048,6.86177396774292
705,32,32,0.0,-0.001838084077462554,363.44884967803955,,,,,,,,,160.56287729740143,0.0,0.8855066841558675,,0.516317461617291,-0.09918075254245196,0.4269368005916476,0.29366175131872296,0.0,0.805692233145237,-0.01414441887754947,-0.0021291468292474747,0.0003401953727006912,0.00016910729090178288,0.00016065192635669374,0.5119025725871325,150.0,77.625,,,,,,,,,,,,,,,,,,0.003968576244005817,0.043447641539387405,0.1134518866892904,0.042093195021152496,0.03418877226067707,0.017097884808326358,50.0,23.07105240255377,21.82105240255377,nan,0.686269998550415,0.5603130459785461,13.716561317443848,24.480175018310547,-7.880001544952393,0.438632607460022,0.2011563926935196,0.0,-31.108373641967773,6.820822238922119,0.720703125,0.9236111044883728,0.10113367438316345,3.7104525566101074
710,28,28,0.0,0.002426888211630285,241.81715284075057,,,,,,,,,64.8273514338902,0.0,0.8832509435755468,,0.10612972426627364,-0.20436117691653116,0.4076480343937874,0.24132987697209632,0.18268968803542002,0.9145073890686035,-0.00257418114675342,0.0021565183997154236,0.0073817457471575055,0.0001606519263566937,0.00015261933003885903,0.10381879444633212,150.0,124.0,,,,,,,,,,,,,,,,,,0.005684074043529108,0.07402211880045277,0.1134517283311912,0.04209232423454523,0.04099809271948678,0.01638802994973594,50.0,25.147492973556687,23.897492973556687,nan,0.588215708732605,0.7360312938690186,16.218767166137695,22.035430908203125,1.51040780544281,0.5467453002929688,0.6515337228775024,0.0947265625,-28.56850814819336,7.058929443359375,0.776171863079071,0.9657118320465088,0.07672905176877975,2.138439655303955
716,32,32,0.0,-0.0017688392254058272,316.1928358078003,,,,,,,,,97.13211005926132,0.0,0.8807110686786207,,0.3600761704146862,-0.12403736519627273,0.3330119280144572,0.3278220547363162,0.011204522103071213,0.9264600053429604,-0.01799193286569789,-0.0014760727062821388,0.003667810931801796,0.00015261933003885903,0.00014498836353691607,0.35814151633530855,150.0,134.0,,,,,,,,,,,,,,,,,,0.003679370914142055,0.04072902521875221,0.11344481375999749,0.042057673912495375,0.03829241299536079,0.015630069363635705,50.0,22.24693381646922,20.99693381646922,nan,0.594994306564331,0.6370023488998413,16.593032836914062,26.048622131347656,3.12591290473938,0.63033527135849,0.5688776969909668,0.0,-32.4593620300293,-3.634214401245117,0.559765636920929,0.9309895634651184,0.06771184504032135,2.961294651031494
723,32,32,0.0,-0.0008859322115313262,225.70453119277954,,,,,,,,,54.52834749221802,0.0,0.8782434462797138,,0.34367798548191786,-0.12828164594247937,0.3452204931527376,0.33893788885325193,0.0,0.8622700683772564,-0.012205009901663288,-0.001763148233294487,0.005852768197655678,0.00014498836353691618,0.00013773894536007027,0.33948605973273516,150.0,139.25,,,,,,,,,,,,,,,,,,0.0024859072100298363,0.02613762226246763,0.11342234443873167,0.04194427467882633,0.0342449446907267,0.014932966490205644,50.0,20.217322136555435,18.967322136555435,nan,0.6885944604873657,0.5591585040092468,13.339643478393555,23.856639862060547,5.862786293029785,0.5766034126281738,0.5344129800796509,0.0,-34.02220916748047,-6.299826145172119,0.45429688692092896,0.9448784589767456,0.08671700954437256,4.317742347717285
