episode,minibatches,minibatches_possible,first_mb_kl,policy_loss,value_loss,mean_V,lyap_penalty,dynamics_loss,barrier_loss,approx_kl,clip_fraction,mean_std,mean_raw_log_std,mean_abs_action,alpha
222,18,24,1.0244548320770264e-08,0.007259027799591422,13.560071203443739,0.5586001442538368,0.021658813166949484,0.16007761450277436,0.0,0.02017439501489409,0.18797743072112402,0.8595973021454282,0.5216428207026588,0.45927731196085614,0.10895265134811181
224,24,24,1.0244548320770264e-08,-0.01408221417417129,11.70311532417933,0.5332465594013532,0.020953689934685826,0.1701510101556778,2.229896957336071e-05,0.015743751854946215,0.13994140674670538,0.8610005925099055,0.5233376249670982,0.418569461752971,0.10679828283382063
226,24,24,9.778887033462524e-09,-0.012057568489884337,16.943097631136578,0.5147933786114057,0.020462295738980174,0.12005444709211588,2.472646883688867e-06,0.014890021295286715,0.14150390634313226,0.8626253207524618,0.5252999241153399,0.41640150795380276,0.10468651359213038
228,24,24,6.51925802230835e-09,-0.017741226193417486,14.172320087750753,0.530603438615799,0.020888359285891056,0.10502467521776755,0.0,0.015324885258451104,0.16009114605064192,0.8641242782274882,0.527110330760479,0.4422528197367986,0.10261650128895844
230,24,24,1.0011717677116394e-08,-0.010227367204303542,16.996179004510243,0.5148869057496389,0.020362801927452285,0.10515150365730126,0.0,0.01806140158441849,0.14508630552639565,0.8655274460713068,0.5288050969441732,0.4400755700965722,0.10058742024606299
232,24,24,1.0710209608078003e-08,-0.0032334994757547975,19.701794068018597,0.5103544990221659,0.020473204785957932,0.11240460257977247,0.0,0.017118255675692733,0.12457682316501935,0.8669375156362852,0.5305081854263941,0.42628269270062447,0.09859846111170006
234,24,24,7.2177499532699585e-09,-0.003672331901422391,33.982637882232666,0.5204949950178465,0.020430852736656863,0.10662021674215794,0.0,0.014866496067649374,0.1323263325418035,0.8682594299316406,0.5321048175295194,0.40741434693336487,0.0966488305377922
236,24,24,6.752088665962219e-09,-0.011767151377474269,10.067415018876394,0.5106667056679726,0.02034430849986772,0.10185568189869325,0.0,0.014234133918459216,0.11357421878104408,0.8693842266996702,0.5334634830554327,0.37283789118131,0.09473775086348106
238,12,24,1.1874362826347351e-08,-0.006615952976668875,18.07825557390849,0.5283735344807307,0.020552923437207937,0.12155801181991895,5.326917986773575e-05,0.01848203309540016,0.13525619792441526,0.8701920807361603,0.5344393849372864,0.3869277586539586,0.09286445980493742
240,18,24,1.0011717677116394e-08,0.003198235192232662,16.408420615726047,0.5266059537728628,0.020544804943104584,0.12327615378631486,0.0,0.02149324110683261,0.19613715261220932,0.8707704808976915,0.5351380341582828,0.4076495236820645,0.09102821015130401
242,24,24,8.614733815193176e-09,-0.006402487478529413,21.437437136967976,0.5177932903170586,0.02063422673381865,0.13578577184428772,9.887683503014462e-05,0.018253979224634048,0.18629781808704138,0.8713746294379234,0.5358678176999092,0.4055786269406478,0.08922826946665131
244,24,24,6.28642737865448e-09,-0.01098646258469671,12.752613306045532,0.5127869620919228,0.02024583852229019,0.10269827116280794,0.0,0.012630462239030749,0.12431640674670537,0.8722315529982249,0.5369029144446055,0.46908973157405853,0.0874639197978264
246,24,24,7.683411240577698e-09,-0.009715668895902732,21.40137630701065,0.5341839318474134,0.02090130707559486,0.14774793634812036,1.770542894519167e-06,0.02334738423814997,0.21783854129413763,0.873479055861632,0.5384098812937737,0.43173329532146454,0.08573445738807856
248,12,24,1.0244548320770264e-08,0.004225872301807006,21.28193251291911,0.5517924328645071,0.02139515383169055,0.19790210823218027,0.0,0.01970964119148751,0.17753906299670538,0.8743334213892618,0.5394420127073923,0.4429807911316554,0.0840391923963477
250,12,24,9.080395102500916e-09,0.009954911346236864,15.517543315887451,0.5450932631889979,0.02120929801215728,0.15077561450501284,3.813862592020693e-05,0.025438647270978738,0.20885416741172472,0.8748719741900762,0.5400926917791367,0.47528881827990216,0.08237744862210328
252,18,24,6.28642737865448e-09,-0.005064024848656522,16.350064595540363,0.5221597684754266,0.020800715933243435,0.13581778854131699,0.0,0.021808471776441567,0.18185764054457346,0.8755364020665487,0.5408954819043478,0.46238966120613945,0.08074856323562417
254,18,24,1.0710209608078003e-08,0.008217609396928715,14.016774548424614,0.5090282360712687,0.02028771572642856,0.12459068041708735,0.0,0.02805341723271542,0.2270833332505491,0.8763333823945787,0.5418584512339698,0.41095105972554946,0.07915188651361163
256,24,24,6.984919309616089e-09,-0.010428326941716174,26.540410955746967,0.528161401549975,0.02064442611299455,0.12920161429792643,0.0,0.01906924203891928,0.15745609703784189,0.8773184840877851,0.5430486972133318,0.42104041079680127,0.07758678158003057
258,24,24,8.381903171539307e-09,-0.011454364517703652,20.880260189374287,0.5712606261173884,0.021514832119767863,0.12925528331349292,1.6599465955854004e-05,0.014828420768026263,0.13310756844778857,0.8785499557852745,0.5445366973678271,0.4254281222820282,0.07605262415207464
260,24,24,7.450580596923828e-09,-0.005775446576687197,10.768219828605652,0.5582852860291799,0.021345502076049645,0.11686742057402928,0.0,0.016568316641496494,0.13024541859825453,0.8798681398232778,0.5461295545101166,0.44482045869032544,0.07454880229115492
262,18,24,1.0477378964424133e-08,-0.0020241428994470173,20.660969575246174,0.5281874173217349,0.02074885865052541,0.1126687154173851,0.0,0.021637898546436593,0.1728732647995154,0.8808058169153001,0.5472627712620629,0.4124557723601659,0.07307471615881263
264,12,24,1.0244548320770264e-08,0.006419778180619081,17.582651376724243,0.5194440732399622,0.020684780087321997,0.1314418607701858,4.240021462464938e-05,0.0182434320061778,0.14010416716337204,0.8814160923163096,0.5480004300673803,0.41002360979715985,0.07162977777745735
266,24,24,9.313225746154785e-09,-0.003106926208905255,14.16124419371287,0.5084360738595327,0.02023274063443144,0.10740572431435187,0.0,0.013289902417454869,0.14666404637197653,0.8819824730356535,0.5486849943796793,0.4194011949002743,0.07021341079583727
268,24,24,1.0011717677116394e-08,-0.00607477268204093,9.732546726862589,0.5117725829283396,0.020243360350529354,0.08157311488563816,0.0,0.007316496679171299,0.09033203125,0.88274468233188,0.5496062735716502,0.35702528928716976,0.06882505025914655
270,24,24,1.0011717677116394e-08,-0.007063761663933595,11.41609670718511,0.516067864994208,0.02030477502072851,0.07286363809059064,0.0,0.005206727684708312,0.048502604418899864,0.8836552674571673,0.5507069975137711,0.3666580095887184,0.06746414238367816
272,24,24,8.614733815193176e-09,-0.008466089881646136,24.006884813308716,0.5188414230942726,0.020336125123625,0.0875686127692461,0.0,0.010539316135691479,0.1285481775800387,0.8844235936800638,0.5516357719898224,0.34075796231627464,0.06613014433593294
274,24,24,8.614733815193176e-09,-0.01193421931626896,17.70132092634837,0.5088445246219635,0.020218459190800786,0.07621339118729036,0.0,0.006272878817981109,0.06666666719441612,0.8853325595458349,0.5527346357703209,0.3364814668893814,0.0648225240160963
276,24,24,9.778887033462524e-09,-0.00973459608697643,16.986638228098553,0.5162856057286263,0.020365913088123005,0.11729696641365688,3.7546078601735644e-06,0.008540910494048148,0.09378616946438949,0.8861421073476473,0.5537132074435552,0.34624704346060753,0.06354075984579667
278,24,24,8.614733815193176e-09,-0.0039374893919254346,40.29732175668081,0.5278847416241964,0.020976276292155187,0.15947733260691166,7.892344365245663e-05,0.012573206574112797,0.13089192720750967,0.8871691127618154,0.554954948524634,0.33499210327863693,0.06228434056005994
280,24,24,6.984919309616089e-09,-0.01182231066438059,10.709957778453827,0.5239560405413309,0.020655454757312935,0.10944375054289897,7.995762037656581e-07,0.008671880398954576,0.10210643460353215,0.8883460735281309,0.5563782900571823,0.36506854246060055,0.06105276500337838
282,24,24,5.587935447692871e-09,-0.01217420888133347,12.504855473836264,0.5272763694326082,0.020696702025209863,0.14886541633556286,0.00020612496958468304,0.012848771313050142,0.11423471011221409,0.8897901649276415,0.5581249669194221,0.3329755949477355,0.05984554192981185
284,24,24,7.916241884231567e-09,-0.010147137955452004,11.448606292406717,0.5214275841911634,0.020554803544655442,0.1344015058130026,0.0,0.009355779620818794,0.11432291722546022,0.8907565077145895,0.5592939505974451,0.3802933854361375,0.058662189807041194
286,24,24,8.381903171539307e-09,-0.006450504801856975,9.580096443494162,0.5471976200739542,0.02124331045585374,0.1335690322642525,1.8695687079646934e-05,0.013560730789322406,0.12347005222303171,0.8914633641640345,0.5601491232713064,0.389398963501056,0.057502236624296994
288,24,24,1.0244548320770264e-08,-0.004342743894085288,16.490664899349213,0.54060976455609,0.02116057703581949,0.17530945874750614,0.00015391162135832323,0.01744070864515379,0.1669051299492518,0.8919296786189079,0.5607129583756129,0.379709180444479,0.05636521970408558
290,12,24,9.080395102500916e-09,0.007106087636202574,14.684526642163595,0.5300607432921728,0.021228719502687454,0.18350022782882056,5.442318069981411e-06,0.027635494227676343,0.2075520840783914,0.8926078031460444,0.561533456047376,0.3877718200286229,0.05525068551763789
292,18,24,8.847564458847046e-09,0.00976701970729563,27.65613465838962,0.5179536739985148,0.020731689201460943,0.17891074054771,0.0,0.0259174837394514,0.21133047176731956,0.8931281533506181,0.5621630350748698,0.39457349479198456,0.054158189504008185
294,18,24,1.0477378964424133e-08,0.0020148715314765773,20.434254275427925,0.5055627673864365,0.02016275583042039,0.1584178176191118,0.0,0.026023121615354385,0.23307291749450895,0.8934738536675771,0.5625813272264268,0.4175412389967177,0.05308729589274896
296,24,24,1.1408701539039612e-08,-0.014083762653172016,15.624407251675924,0.5108263666431109,0.020591765486945707,0.15663586494823298,0.0003005529833899345,0.013409135077381507,0.14173177117481828,0.8942332888642947,0.563500260313352,0.37983446692427,0.05203757753009272
298,24,24,7.683411240577698e-09,0.000392347186182936,35.33726112047831,0.5120825916528702,0.020490552376334865,0.16902261537810168,4.5628603402292356e-05,0.024121642355263855,0.23476562649011612,0.8952736606200536,0.5647592544555664,0.4105024114251137,0.0510086157085706
300,24,24,8.614733815193176e-09,-0.003046079073101282,24.9550222158432,0.5111285286645094,0.020321538671851158,0.1324980373804768,1.500417147326516e-05,0.018114661438933883,0.1842069886624813,0.8958048224449158,0.5654019763072332,0.4456532907982667,0.05000000000000002
302,24,24,8.149072527885437e-09,-0.006989315753647436,10.312550902366638,0.5367775559425354,0.02115750894881785,0.16726244054734707,7.39830763147135e-05,0.015855619780874502,0.16373698009798923,0.8957807372013727,0.5653727551301321,0.4230749048292637,0.05000000000000002
304,12,24,1.0943040251731873e-08,0.011318093786636988,11.438232183456421,0.5235042671362559,0.020685762477417786,0.14468833059072495,0.0,0.024007414913891505,0.1896729568640391,0.8960025111834208,0.5656411200761795,0.4586312224467595,0.049999999999999996
306,24,24,8.381903171539307e-09,-0.007013691511626045,11.348897765080133,0.512424478928248,0.02032461273483932,0.11042534528921048,0.0,0.015380102636603018,0.1573893235375484,0.8963521172602972,0.5660641541083654,0.4549359815816085,0.05000000000000002
308,24,24,1.0477378964424133e-08,-0.004690666071837768,18.534870008627575,0.529259629547596,0.02064035281849404,0.12649314353863397,0.0,0.020865304715698585,0.22835286458333334,0.8970643356442451,0.5669260745247205,0.48616331194837886,0.05000000000000002
310,24,24,8.614733815193176e-09,-0.003635226748883724,30.181793093681335,0.5139963639279207,0.020275722723454237,0.10559124468515317,0.0,0.013606725522549823,0.13395182291666666,0.8976144914825758,0.5675919950008392,0.476766640941302,0.05000000000000002
312,24,24,8.614733815193176e-09,-0.010045429226011038,14.271036903063456,0.510687547425429,0.02023008776207765,0.11737525773545106,0.0,0.01852621463088629,0.16591610324879488,0.8979434122641882,0.5679903775453568,0.48327664534250897,0.05000000000000002
314,24,24,1.0943040251731873e-08,-0.012569749475611994,16.677005807558697,0.51314144829909,0.02028229747277995,0.12061032528678577,0.0,0.01569773196630801,0.16106770870586237,0.898395890990893,0.56853848695755,0.47483444462219876,0.05000000000000002
316,12,24,7.2177499532699585e-09,-0.0034852235888441405,10.866714596748352,0.5070014918843905,0.020207166206091642,0.13068835313121477,0.0,0.01831074656608204,0.14661458507180214,0.8991890052954356,0.5694990009069443,0.4426972096165021,0.049999999999999996
318,24,24,1.0710209608078003e-08,-0.0027441822846109667,14.524677296479544,0.5216371715068817,0.020596224737043183,0.1256510295594732,4.520429987072324e-05,0.024208019856208313,0.219368489459157,0.8999619483947754,0.5704351688424746,0.4556667096912861,0.05000000000000002
320,24,24,8.381903171539307e-09,-0.009235924032206336,15.632264971733093,0.5129573692878088,0.020553683474039037,0.15604529219369093,0.00018492464467575095,0.023373533389531076,0.23050130158662796,0.9004009316364924,0.5709668397903442,0.49082549785574275,0.05000000000000002
322,12,24,9.778887033462524e-09,0.007991007529199123,13.270064036051432,0.5175008028745651,0.020452890545129776,0.10983811629315217,0.0,0.023289378616027534,0.24238281262417635,0.9005326926708221,0.5711264361937841,0.4956173077225685,0.049999999999999996
324,24,24,6.51925802230835e-09,-0.015699765761382878,14.282114287217459,0.539337499688069,0.020853427161152165,0.10486991796642542,0.0,0.011974346688172469,0.1412760422875484,0.9010113949577013,0.5717062056064606,0.4531908097366492,0.05000000000000002
326,24,24,6.984919309616089e-09,-0.01244855699284623,11.34765245517095,0.5487266282240549,0.021149609548350174,0.11740551081796487,1.3492778331662217e-07,0.011414894106565043,0.10595703140522043,0.9016656056046486,0.5724984382589658,0.4387592089672883,0.05000000000000002
328,18,24,8.614733815193176e-09,0.0025820493077238402,16.682846546173096,0.5112094399001863,0.02043352886620495,0.11941723773876826,0.0,0.018144190453717277,0.1774305562592215,0.9025001525878906,0.5735091600153182,0.4237905161248313,0.05000000000000002
330,24,24,6.984919309616089e-09,-0.006008244662856062,15.354669471581778,0.5254275500774384,0.02073331883487602,0.13958955742418766,1.2346114999672864e-05,0.019236768057453446,0.20625000074505806,0.9030079916119576,0.5741244554519653,0.37864206234614056,0.05000000000000002
332,24,24,7.450580596923828e-09,-0.013912439656754335,8.331549088160196,0.5157046367724737,0.02045641265188654,0.11339305806905031,3.1214221962727606e-07,0.019912151600389432,0.1729817713300387,0.9039081012209257,0.5752149447798729,0.393349456290404,0.05000000000000002
334,18,24,9.080395102500916e-09,0.011809053158180581,37.698583920796715,0.5429817934830984,0.02102564533965455,0.10161571204662323,1.476896391573569e-05,0.025065683281152613,0.21940104332235125,0.9049699240260654,0.5765014588832855,0.36558109521865845,0.05000000000000002
336,24,24,6.51925802230835e-09,-0.015370572878358265,11.34538302818934,0.5236833840608597,0.020510370067010324,0.08522418048232794,1.3102539924148005e-06,0.010875052636644492,0.09674479191501935,0.9056002373496691,0.5772655705610911,0.3091539467374484,0.05000000000000002
338,24,24,7.450580596923828e-09,-0.004408269072882831,15.88438618183136,0.5199895476301511,0.020567303290590644,0.0966509971767664,5.722946949996791e-05,0.016961038927547634,0.1573242194329699,0.9067257568240166,0.5786301369468371,0.29644617065787315,0.05000000000000002
340,24,24,6.984919309616089e-09,-0.007808793471970906,14.894526839256287,0.5135859387616316,0.020314471951375406,0.08841799168537061,0.0,0.01192394231717723,0.11692708389212687,0.9083252822359403,0.5805697118242582,0.2940654754638672,0.05000000000000002
342,24,24,8.149072527885437e-09,0.0019334560881058376,23.968842804431915,0.5424131030837694,0.020871340297162533,0.07820769834021728,0.0,0.018119362464252237,0.19121093799670538,0.9093465680877367,0.5818084875742594,0.30017946908871335,0.05000000000000002
344,24,24,7.683411240577698e-09,-0.009812437056098133,12.998275498549143,0.5197835167249044,0.020495931540305417,0.07194700992355745,0.0,0.011888988820525507,0.12949218725164732,0.9090512891610464,0.5814507578810056,0.2812984846532345,0.05000000000000002
346,24,24,1.0943040251731873e-08,-0.011627993973282477,13.673398395379385,0.509615189085404,0.020342698398356635,0.07797326520085335,1.5394165529869497e-05,0.010176812453816334,0.10904947947710752,0.9088377157847086,0.5811919346451759,0.26584701736768085,0.05000000000000002
348,24,24,8.381903171539307e-09,-0.013386711128987372,11.916182498137156,0.5083822285135587,0.02019594198403259,0.06764774769544601,0.0,0.008785707468632609,0.10634765618791182,0.9097092946370443,0.582248459259669,0.298940214018027,0.05000000000000002
350,24,24,1.1408701539039612e-08,-0.014662516963047286,13.71739399433136,0.5105199590325356,0.020243414600069325,0.078118026877443,0.0,0.01292839492089115,0.1427408860375484,0.9103326499462128,0.5830047900478045,0.29334085434675217,0.05000000000000002
352,24,24,9.080395102500916e-09,-0.008696178051953515,54.23280932505926,0.5375207016865412,0.020750678920497496,0.0845997064995269,0.0,0.016466089883275952,0.174934895709157,0.9106482664744059,0.5833879336714745,0.26876241092880565,0.05000000000000002
354,24,24,7.2177499532699585e-09,-0.011161570805901041,17.372426728407543,0.5304034426808357,0.02067859043988089,0.0734007628634572,0.0,0.00948468852827015,0.10283203112582366,0.9114933436115583,0.5844130342205366,0.25666142503420514,0.05000000000000002
356,24,24,8.381903171539307e-09,-0.01041440925716112,17.646442929903667,0.5200244064132372,0.02043685697329541,0.05909978148217002,0.0,0.008527111533718804,0.09267578165357311,0.9128658374150594,0.5860783333579699,0.2299557849764824,0.05000000000000002
358,24,24,9.313225746154785e-09,-0.01441020603912572,13.287648061911264,0.5211692551771799,0.020580232221012313,0.06824033164108793,0.0,0.012067977280821651,0.11917317813883226,0.9149579331278801,0.5886172826091448,0.25205242075026035,0.05000000000000002
360,24,24,1.1175870895385742e-08,-0.007787495502270758,15.497879783312479,0.5168183818459511,0.020464007432262104,0.09195748219887416,0.0,0.011463369252548242,0.11780598945915699,0.9162771354118983,0.5902184223135313,0.2877199115852515,0.05000000000000002
362,24,24,1.1874362826347351e-08,0.0016766996898998816,15.422718147436777,0.516558495660623,0.02038760397893687,0.09125311796863873,1.1957586139033083e-05,0.023548370954813436,0.15696614608168602,0.9162754118442535,0.5902154843012491,0.2740296640743812,0.05000000000000002
364,12,24,8.614733815193176e-09,-0.003230427081386248,11.241148988405863,0.5044913291931152,0.020053501861790817,0.10428881210585435,0.0,0.018185995305733133,0.14967448016007742,0.9159652292728424,0.5898381074269613,0.3235257640480995,0.049999999999999996
366,24,24,1.234002411365509e-08,-0.0059851440018974245,13.565952281157175,0.5314695686101913,0.020737115293741226,0.10310065187513828,0.0,0.023582678977012012,0.18043619859963655,0.916275292634964,0.5902146250009537,0.33077290778358776,0.05000000000000002
368,24,24,9.778887033462524e-09,-0.008285116404294968,15.957086185614267,0.530571810901165,0.020685963643093903,0.10193348893274863,0.0,0.018642412338522263,0.15572916716337204,0.9169110680619875,0.5909868727127711,0.36144543811678886,0.05000000000000002
370,24,24,1.1408701539039612e-08,-0.005825780370893578,20.462279836336773,0.5120820552110672,0.020306278641025226,0.12265846847246091,0.0,0.02420215363963507,0.1850260424738129,0.9173962399363518,0.5915759628017744,0.3868292135496934,0.05000000000000002
372,24,24,1.234002411365509e-08,-0.0093168476135664,9.861291031042734,0.5211485202113787,0.020556297230844695,0.10535955460121234,0.0,0.021608498364609357,0.1616210943708817,0.9182260011633238,0.592583529651165,0.39215028037627536,0.05000000000000002
374,24,24,6.752088665962219e-09,-0.005555060808546841,18.338804364204407,0.5470447068413099,0.020930738421157002,0.08384840935468674,0.0,0.02040327849681489,0.14414062537252903,0.9193636303146681,0.5939654807249705,0.39437442024548847,0.05000000000000002
376,24,24,8.614733815193176e-09,-0.005045078267964224,14.696517924467722,0.5285602460304896,0.020603119240452845,0.08388342739393313,0.0,0.015752059067987528,0.1543945319329699,0.9205618153015772,0.5954216321309408,0.4063367272416751,0.05000000000000002
378,24,24,1.210719347000122e-08,0.0005166593279379109,21.40318928162257,0.5094537250697613,0.020227477187290788,0.09263114631175995,3.109737008344382e-06,0.016286969708744437,0.17262369797875485,0.9218797534704208,0.5970237428943316,0.43715718016028404,0.05000000000000002
380,24,24,6.05359673500061e-09,0.0005796363111585379,49.32320384184519,0.5139724239706993,0.02040724114825328,0.09709903163214524,0.0,0.0202584993239725,0.21279296899835268,0.9229919438560804,0.5983759115139643,0.5128315563003222,0.05000000000000002
382,24,24,1.0710209608078003e-08,-0.007293048159529765,23.641265948613484,0.5066532579561075,0.020176466709623735,0.09900628123432398,0.0,0.01612718705049095,0.16780598989377418,0.92332873493433,0.5987857480843862,0.5044060299793879,0.05000000000000002
384,12,24,1.257285475730896e-08,-0.0022132578305900097,8.958106319109598,0.5233171929915746,0.020440338489909966,0.09782351118822892,0.0,0.017734140642763425,0.17011718824505806,0.92356609304746,0.5990747710069021,0.525930588444074,0.049999999999999996
386,24,24,9.080395102500916e-09,-0.011332484427839518,17.622571031252544,0.5301589866479238,0.020665944398691256,0.07892815892895062,0.0,0.012839174198840434,0.14554036470750967,0.9238987416028976,0.5994791090488434,0.5145708012084166,0.05000000000000002
388,24,24,9.313225746154785e-09,-0.0046584651960680885,26.968170483907063,0.5145685176054636,0.02027008798904717,0.08021467924118042,0.0,0.015344469148355225,0.16650390749176344,0.9243500431378683,0.6000275512536367,0.4907393157482147,0.05000000000000002
390,24,24,9.778887033462524e-09,-0.005488763951386015,39.36047295729319,0.5083517730236053,0.020203662492955726,0.09310922771692276,0.0,0.020683623966760933,0.1962804968158404,0.9247388715545336,0.6005001589655876,0.5119077364603678,0.05000000000000002
392,18,24,8.381903171539307e-09,-0.00405273689991898,14.475967089335123,0.5095400777128007,0.020265923606024847,0.1020323849386639,0.0,0.02495096936925418,0.17035044274396366,0.925482322772344,0.6014044880867004,0.4973959094948239,0.05000000000000002
394,24,24,8.847564458847046e-09,-0.007905281575707098,10.510319590568542,0.5165116762121519,0.020340029383078218,0.09368229595323403,4.98019032117251e-06,0.018608641248041142,0.1801106771454215,0.9272897467017174,0.6036042670408884,0.46595675374070805,0.05000000000000002
396,24,24,7.916241884231567e-09,-0.012450004345737398,10.66820881764094,0.5217546746134758,0.02044821026114126,0.08405637585868438,0.0,0.021181543609903503,0.16497395932674408,0.9285684103767077,0.6051610310872396,0.436102956533432,0.05000000000000002
