episode,steps,final_battery,total_reward,total_directional_reward,total_battery_reward,total_movement_penalty,loss,episode_time,rollout_time,inference_time,env_time,update_time,peak_solar_w,mean_solar_w,min_battery
242,720,0.6750710770647672,-60.53365002118489,24.243865654215615,-60.06019177948847,16.796283608894235,-0.24552755057811737,20.377690579000046,19.94079680800496,0.644367147135199,19.296429660869762,0.29849883799033705,42.26337641690487,24.557269128694593,0.6750710770647672
243,720,4.398755606578942,-71.76069839179502,23.96200409776375,-68.25323243846974,18.319734692335835,,20.35161605599569,20.214467347002937,0.6436219689057907,19.570845378097147,0.0,42.263398511369275,23.897987349598058,4.398755606578942
244,720,9.873713008547117,-46.928418535385596,25.063605379816824,-46.449950728990316,17.60569656843748,0.13338817656040192,19.883011691010324,19.444712685988634,0.6428080040495843,18.80190468193905,0.2957532029977301,42.26108689118043,25.366666222468925,9.873713008547117
245,720,13.429331155916838,-34.401359675268466,25.28672554099004,-33.19336893884073,17.378184659578462,,19.547922049998306,19.40221482500783,0.6444337811262812,18.75778104388155,0.0,42.263405465694596,26.242656851051773,6.250291002082537
246,720,12.44357947405567,-52.395649815205296,25.09748305500934,-52.80570101723424,16.858515235527754,-0.18124428391456604,20.223505676010973,19.776677847999963,0.6420211168588139,19.13465673114115,0.297097518996452,42.26339501748785,25.142361008984857,12.44357947405567
247,720,4.910656979649148,-69.61092729909163,24.258354027224794,-70.12802170932889,16.08670881369861,,19.359702322006342,19.214367283988395,0.6434577392210485,18.570909544767346,0.0,42.26300852955635,24.027587388058365,4.910656979649148
248,705,0.0,-67.07006870031888,23.850075061453268,-67.65340716649145,15.066971570838218,-0.12147063761949539,19.70340432699595,19.26081578800222,0.6310309341060929,18.629784853896126,0.29535932700673584,42.26338457859735,24.0623248645904,0.0
249,709,0.0,-71.02213671023887,24.090629153988356,-72.27743249302246,15.59308640738518,,18.632397609006148,18.480735157994786,0.6331209419877268,17.84761421600706,0.0,42.26331034882164,23.7444573591272,0.0
250,720,8.878786049210543,-58.39988515999786,24.443212397217174,-57.65946063888549,16.757160416612102,-0.12222447246313095,20.698749311006395,20.35483685899817,0.6424523461755598,19.71238451282261,0.19284320299630053,42.26299945544895,24.73326660909776,8.878786049210543
251,720,12.368858731700648,-54.03685095816971,25.07758713866779,-53.337573184567844,17.25200184530764,,19.43558152198966,19.290365237990045,0.6439799972868059,18.64638524070324,0.0,42.26337638321582,24.986082970042617,12.368858731700648
252,720,0.0,-64.26528015822478,24.03959253617742,-62.21356147263514,17.425906642518182,-0.2077488750219345,19.930663610008196,19.496590277005453,0.6425023020274239,18.85408797497803,0.2966277160012396,42.26338225801912,24.289340784214787,0.0
253,720,3.3569842299034987,-59.14877134944692,24.19618985569492,-57.36831976951,17.493258024954056,,19.973390177998226,19.825671491009416,0.6442414850898786,19.181430005919538,0.0,42.26242536005251,24.64202493602834,3.3569842299034987
254,720,7.5061721426227805,-64.39872617770669,24.416025420561002,-62.07780413162166,17.880257487121856,-0.1898891180753708,19.82609951100312,19.48605835401395,0.6430897826794535,18.842968571334495,0.19238595900242217,42.26338341950635,24.349485083544046,7.5061721426227805
255,720,15.170443347118,-40.30948953240556,25.6506242111734,-39.93710132262575,17.479790321077523,,19.928705477999756,19.774907898987294,0.6443539116735337,19.13055398731376,0.0,42.2620264923987,25.84389874536684,12.905910088986225
256,720,16.490715732105688,-42.85750315131658,25.202099572365462,-42.90901311578275,16.582487967054426,-0.1940135955810547,19.909782314003678,19.45907331300259,0.6430509449419333,18.816022368060658,0.29810660700604785,42.263204723167426,25.83194994773266,16.490715732105688
257,719,0.0,-78.60980090666328,23.480523619665288,-78.76681158482184,15.748385069814024,,19.330672074996983,19.175826142003643,0.6422827890637564,18.533543352939887,0.0,42.26299676133068,23.381997015889375,0.0
258,720,12.010705435407507,-44.478104471159504,25.790814302876157,-44.675254959810715,17.147385271301452,-0.1434558629989624,19.787016330999904,19.339296128004207,0.6430973919341341,18.696198736070073,0.2974939359992277,42.263336373083185,25.597219430626016,12.010705435407507
259,720,6.45711082509345,-63.77840839325657,24.482650400721084,-63.900744770809936,16.197153466714713,,19.24984837100783,19.089722502991208,0.642534699945827,18.44718780304538,0.0,42.26106620931387,24.408959716671195,6.45711082509345
260,720,14.566498253218786,-36.75443323508819,25.41892299184597,-36.52305710546314,17.32762862422654,-0.16535897552967072,20.039897841998027,19.70072701999743,0.6432785250217421,19.057448494975688,0.19232589600142092,42.26300497050274,26.102035275293723,11.76623661323232
261,720,11.354899450169368,-49.15880380750323,24.775363799293064,-47.933559992538136,17.886582090890194,,19.178819900000235,19.034186821008916,0.6433227521047229,18.390864068904193,0.0,42.263386887205144,25.269133944464954,11.354899450169368
262,711,0.0,-67.9536775245145,23.498957988374023,-65.33205144467985,17.551614438302394,-0.10155301541090012,19.27833715399902,18.890704307996202,0.6350985557946842,18.255605752201518,0.2468341159983538,42.26050965793457,23.954562700093348,0.0
263,720,4.6487246630662105,-67.41628402252188,24.31902719619885,-64.04396444260087,18.708301342933034,,20.808642456991947,20.651450967008714,0.6425663009140408,20.008884666094673,0.0,42.25839894969672,24.120896287845387,4.6487246630662105
264,720,12.720005013403506,-52.92288083459701,24.85952993225126,-51.75668132082308,17.68898233019919,-0.05504351854324341,19.37237609400472,19.036553862009896,0.6407894298899919,18.395764432119904,0.19172695600718725,42.25667395510664,25.058826970060625,12.720005013403506
265,720,7.296236244668301,-62.319132037481886,24.366216867163764,-60.247980683869805,17.966292182047,,19.92246639399673,19.765790240999195,0.6420733677659882,19.123716873233207,0.0,42.26273960344438,24.425046767587208,7.296236244668301
266,720,3.01076251535258,-56.69407827219373,24.653910363204844,-54.248832397147964,18.235058866904716,-0.13674858212471008,20.751863961006165,20.305610072988202,0.6424081030709203,19.66320196991728,0.2994955559988739,42.25664266066599,24.73389226935314,3.01076251535258
267,720,0.9300551568857164,-64.85418525351673,23.950603474185726,-62.925285279598974,17.550201913887612,,20.90305918001104,20.757682411000133,0.6432471631560475,20.114435247844085,0.0,42.261105191695314,24.231614758028606,0.9300551568857164
268,720,8.415849111955163,-56.63395750350306,24.410321277719945,-53.8644143340087,18.33078701518205,-0.13315753638744354,20.246705450001173,19.90298891099519,0.6421559269656427,19.26083298402955,0.19543997700384352,42.26338109652829,24.80005380747944,8.415849111955163
269,720,0.0066570843083864515,-69.79112651865643,24.421957604417244,-66.24325140141214,18.538198496274845,,19.581674016997567,19.428891285002464,0.6456357654824387,18.783255519520026,0.0,42.26331929732337,23.90645725995952,0.0066570843083864515
270,720,17.295086066410263,-40.95317738899362,25.167486491118975,-38.9690660668566,18.656027478062562,-0.14146189391613007,19.888047218992142,19.44561537100526,0.6447046780958772,18.800910692909383,0.29673130899027456,42.263011800079276,25.853586220044686,17.295086066410263
271,710,0.0,-72.03748271435227,23.55925071984771,-71.4016355236388,15.812825624418425,,19.21771886399074,19.06972245799261,0.6337525258859387,18.435969932106673,0.0,42.2630273987924,23.777704009941708,0.0
272,720,9.483169737773915,-48.41655126518013,25.225911184460752,-47.45424557537198,17.650906642796464,0.014612948521971703,19.720516168003087,19.267886533009005,0.6417266792850569,18.626159853723948,0.2959078489948297,42.25920393883736,25.268641391607883,9.483169737773915
273,713,0.0,-76.01538071876733,23.483717301901805,-72.5831986150852,17.707257297222725,,18.924677335002343,18.7806981090107,0.636284533131402,18.144413575879298,0.0,42.263322753419914,23.53229880278317,0.0
274,720,9.056695806122503,-54.94989326593334,24.91754424399561,-52.67530553624839,18.32866579747264,-0.2209264487028122,19.338230733992532,18.90236888900108,0.6424641429184703,18.25990474608261,0.29316879899124615,42.263010308670125,24.908057503621897,9.056695806122503
275,720,0.0,-76.19331600465891,23.78998585692084,-75.20977337902666,16.264788693242604,,19.435036971000955,19.292279148998205,0.6433536658296362,18.64892548316857,0.0,42.26109775645118,23.59851739212496,0.0
276,720,6.7367640445396795,-53.41646029888133,25.01745095869841,-52.922420814251225,16.399366611814045,-0.07820476591587067,19.32027014499181,18.924556181998923,0.6430618039885303,18.281494378010393,0.24329864500032272,42.2616075491547,25.074581055409105,6.7367640445396795
277,720,14.558099389669918,-44.52737234903363,25.650464438705548,-43.47962873498549,17.986503327896592,,19.219104934993084,19.077790698007448,0.6437611620349344,18.434029535972513,0.0,42.262749316392984,25.566616764676276,14.558099389669918
278,720,11.994265663614403,-56.76120795158975,24.983328304479155,-55.8866594171179,16.8648097279063,0.015375396236777306,19.492760188993998,19.047933991008904,0.6427262618817622,18.40520772912714,0.29662077900138684,42.263346604608216,24.95616279653221,11.994265663614403
279,720,8.514252335235351,-60.535029905191834,24.774393830005806,-62.06945876835128,15.29571089341379,,19.351402389991563,19.205403017011122,0.6436304866656428,18.56177253034548,0.0,42.26340778378747,24.652603805470516,8.514252335235351
280,720,1.993384000247545,-60.43376512976552,24.47000702937608,-58.85332154163224,17.00528353269865,-0.16493237018585205,19.920720239999355,19.4807851259975,0.6424451760976808,18.83833994989982,0.2931918980029877,42.263044664832215,24.59009625295301,1.993384000247545
281,682,0.0,-60.70142879499015,22.883940508046006,-61.54007065634476,14.313380541178018,,17.596430885998416,17.45277299299778,0.6088571218861034,16.843915871111676,0.0,42.25992379720276,24.323504817428624,0.0
282,720,3.2275821185254503,-71.47473262006379,24.299096144611806,-71.15720136023961,16.117687217891156,-0.10471266508102417,20.362813353000092,19.92963097098982,0.6427479922422208,19.2868829787476,0.2962229139957344,42.26339932488469,23.949259766770318,3.2275821185254503
283,720,9.080389858026024,-51.36499213328989,24.780297009759934,-52.59668726317916,15.308779467707865,,20.056384873998468,19.902709846996004,0.6434429472865304,19.259266899709473,0.0,42.26338574486125,25.258131540532368,9.080389858026024
284,716,0.0,-63.03279663448169,24.10373839598004,-63.17229560242915,15.700739938803974,-0.15834081172943115,19.506950826995308,19.068333050003275,0.6387091199721908,18.429623930031084,0.29596842800674494,42.253630684865605,24.429780076184578,0.0
285,720,11.16332616657112,-43.91760364164815,25.5607680390308,-42.60342290343881,17.620535916223073,,19.46924827300245,19.32914213598997,0.6433992740494432,18.685742861940525,0.0,42.25921909205588,25.62827836187975,10.396509273354622
286,720,10.302226872081405,-59.65487448538909,24.428706923246626,-56.39051745416569,18.30760127940919,-0.11693323403596878,20.446712163000484,19.981510120007442,0.642479295929661,19.33903082407778,0.29696438599785324,42.26167299505406,24.71191285334478,10.302226872081405
287,684,0.0,-63.73152608326877,23.03518196401211,-65.56535817296546,14.086276422644634,,17.719339226998272,17.571734347991878,0.6107300689618569,16.96100427903002,0.0,42.249974399567584,24.159712768482006,0.0
288,720,5.166715193710631,-50.59875207283342,24.825766479868555,-51.339961823675154,15.80770650723753,-0.07851683348417282,19.96866884699557,19.52931291599816,0.6412160713225603,18.8880968446756,0.29651915600697976,42.2567238642984,25.258796010313514,5.166715193710631
289,707,0.0,-59.7482052716967,23.67567056020335,-61.06218804488531,14.731927789664674,,19.023867440002505,18.87811450699519,0.6321116949111456,18.246002812084043,0.0,42.259257847278015,24.59122138778562,0.0
290,720,6.598744742571724,-54.2493339669066,24.92718594540745,-56.39685265624244,14.9152697919826,0.034583382308483124,19.837561740001547,19.50637841199932,0.6436196410213597,18.862758770977962,0.19342694499937352,42.263411932607625,24.97512156520411,6.598744742571724
291,720,7.419589652222308,-54.92071548276741,24.570609527451115,-54.7884395434067,15.94110274848777,,19.880840166995768,19.712830657008453,0.6444991219905205,19.068331535017933,0.0,42.263054443351926,25.04193321131172,7.419589652222308
292,720,10.756698116360294,-46.45549153623861,25.046090572872238,-49.336731998279646,14.490524028924577,-0.17840124666690826,19.68075984000461,19.230298012989806,0.6425229060696438,18.587775106920162,0.29574511900136713,42.26208269723769,25.478215920724935,8.970200783554521
293,720,3.2109444334654,-70.84562577650351,23.89789270655151,-73.14735859038608,14.088026310731403,,19.497285224992083,19.351077364000957,0.6433260687044822,18.707751295296475,0.0,42.25366363953034,24.089354298711033,3.2109444334654
294,720,4.643662048143882,-54.2520437516612,24.52164377565382,-55.673809991258906,14.836211256154712,-0.019985198974609375,20.615032581001287,20.177904159994796,0.6417316157603636,19.536172544234432,0.29489114800526295,42.261670065885504,25.042433882743676,4.643662048143882
295,720,6.459750666254727,-53.56078978652827,25.092204550194914,-54.15684481823561,15.82666953774086,,19.4069210220041,19.263479895991622,0.6432246071926784,18.620255288798944,0.0,42.26208645994259,25.093514450816222,6.459750666254727
296,720,4.315546871214259,-59.00524320558208,24.491629706475283,-58.256406305400695,16.524423655901995,-0.13394783437252045,20.616887983997003,20.176876587996958,0.6425250048778253,19.534351583119133,0.29743487600353546,42.26341473801934,24.63523450600403,4.315546871214259
297,720,9.866906640071695,-59.75495993910519,24.576153181131886,-59.22938616587318,16.081047459561336,,19.3202226759895,19.17203270799655,0.6438665050955024,18.528166202901048,0.0,42.26339388464739,24.735841790070364,9.866906640071695
298,720,8.016976248166506,-56.321810143468525,24.418211332040926,-57.48977273365911,15.04595539774793,-0.15786664187908173,19.848189315991476,19.39532899799815,0.6437364690209506,18.7515925289772,0.29515346500556916,42.2634181937636,24.897957695412387,8.016976248166506
299,720,0.3461763112696811,-73.73216082888824,24.023675879387014,-71.28379696916261,17.38792345060643,,19.93677950500569,19.799199410990695,0.6420392869913485,19.157160123999347,0.0,42.263400722042284,23.727425146367196,0.3461763112696811
300,720,14.412594435900886,-40.814818827374296,25.69084475180283,-39.920679434508,17.616508414806404,-0.0710664615035057,19.235027443995932,18.892801059002522,0.6416124318348011,18.25118862716772,0.19092570900102146,42.26332378498419,25.86396347601809,14.412594435900886
301,720,7.603691949976422,-53.46946401972447,24.78591866708984,-48.0071003439259,20.834202872217322,,19.2451372659998,19.10137441199913,0.6437254712363938,18.457648940762738,0.0,42.26339620991687,24.912965312179207,7.603691949976422
302,720,18.695154896311916,-45.48404482998335,25.318936307427926,-41.19366106015331,20.51678454192305,-0.05303861200809479,19.40441868499329,19.03182494599605,0.6429359123139875,18.388889033682062,0.1967575040034717,42.26318160700759,25.4878314567991,18.695154896311916
303,720,9.941742712872784,-46.49004797626391,24.703583263828644,-43.345314286038686,18.522357736893447,,19.00578400399536,18.856305740002426,0.6416980653157225,18.214607674686704,0.0,42.26106675885114,25.478405441498484,9.941742712872784
304,720,16.693865490509566,-34.716261759562876,25.634997102997502,-31.677101671468655,19.82728841560363,-0.18976157903671265,19.363359181996202,18.899892367000575,0.6412542698672041,18.25863809713337,0.2967985229915939,42.263367436396855,26.156351559959294,12.51402191596167
305,720,12.545035867544987,-56.250522235315586,24.17842625252077,-53.97294729395408,18.246700400467507,,19.614445027997135,19.463672678000876,0.6444854079309152,18.81918727006996,0.0,42.26299770749488,24.901690852944007,12.545035867544987
306,720,8.663930928922541,-49.66260179426451,24.859829797325318,-46.49363720257831,18.845893400443668,-0.0028886236250400543,19.435944133001612,19.09872821001045,0.6433302111690864,18.455397998841363,0.1928759480069857,42.263312528150784,25.203337620940385,8.663930928922541
307,707,0.0,-63.67947362777489,23.48520984487526,-60.91398373381943,17.843675087545623,,19.227478225991945,19.087064121995354,0.6314031398651423,18.455660982130212,0.0,42.20545816238482,24.156868226769248,0.0
308,720,13.98497665915265,-47.37552032684314,25.297672541093874,-47.111924243048264,17.047562604040273,-0.17293840646743774,20.39619565400062,20.006583850001334,0.642585990979569,19.363997859021765,0.2452587090083398,42.259902908787595,25.47931511555322,13.98497665915265
309,720,6.225816494015113,-63.83429547116706,24.27175208408081,-61.201421027466964,18.201905653324808,,19.844140902001527,19.696581886004424,0.6435492668388179,19.053032619165606,0.0,42.26165011742858,24.31860476628049,6.225816494015113
310,720,7.191076647498407,-50.56737921455037,24.45281300135419,-50.16150254080999,16.466503052678675,-0.05433487892150879,21.147460792999482,20.80416443600552,0.6429972461482976,20.161167189857224,0.19218142400495708,42.235613790127545,25.305992668000606,7.191076647498407
311,720,2.1318267931740222,-64.41907979339862,24.073932263534655,-63.657677025895005,16.777436451955758,,19.874681369008613,19.713557726994622,0.6435916670161532,19.06996605997847,0.0,42.26344020559302,24.32925470242069,2.1318267931740222
312,720,4.197831746922267,-57.88770181376124,24.16829791599253,-57.75562361330877,16.11527276118173,-0.18014734983444214,20.28608867499861,19.83717242500279,0.6421170435496606,19.19505538145313,0.29611368000041693,42.261677972970595,24.801476270800382,4.197831746922267
313,720,6.432126494891845,-62.906485245974864,24.270578743477092,-62.66061826942036,16.28591118254637,,19.327696638996713,19.181288898995263,0.6435845730011351,18.537704325994127,0.0,42.26343787577148,24.450968004386443,6.432126494891845
314,720,11.277626224515092,-51.43851220499722,25.029861090533196,-52.265248095520256,16.15608710771559,-0.08181480318307877,19.365579178003827,18.922636749004596,0.643640476060682,18.278996272943914,0.29157059399585705,42.263224670593154,25.155127940559794,11.277626224515092
315,672,0.0,-62.68158393676808,22.631406154547626,-64.65467350540709,13.674470966506535,,17.462912487986614,17.304720126005122,0.5987932059797458,16.705926920025377,0.0,42.26338668278314,24.105996856114352,0.0
316,720,7.770915701676354,-51.77778397748556,24.799015213557194,-53.36439890248532,15.354101915317237,-0.04048945754766464,20.13848467700882,19.76707695699588,0.6411733630375238,19.125903593958355,0.19359607101068832,42.26345176483487,25.11692232834176,7.770915701676354
317,720,4.732632525492724,-61.157345934971794,23.958248013446532,-61.155267448301444,15.678328476129495,,19.25887964699359,19.113628580991644,0.6432922450912884,18.470336335900356,0.0,42.26282650568869,24.613475722841734,4.732632525492724
318,720,8.660895846943136,-49.225434913081074,25.386933615688076,-53.24066235231992,13.85221766769991,-0.1034499779343605,19.55725066800369,19.214178102993174,0.6425979190098587,18.571580183983315,0.19456900701334234,42.255766983889856,25.352269881856667,8.660895846943136
319,720,2.2263358435955194,-68.29072760617773,23.740102398151567,-66.89806386854288,16.82103775499362,,20.248530969998683,20.094777980004437,0.6440248638100456,19.45075311619439,0.0,42.26314687654073,24.1364961515428,2.2263358435955194
320,720,4.1400143037874,-60.52257343419852,24.727076056979094,-61.90837853523663,15.319174521772329,-0.08286174386739731,19.47446599500836,19.085649222994107,0.6427213721181033,18.442927850876004,0.24651779799023643,42.25581433733125,24.547491576885143,4.1400143037874
321,701,0.0,-65.57247522518755,23.842830915911694,-63.5021197037533,17.381136718778073,,18.29614511699765,18.134041540004546,0.6271473792148754,17.50689416078967,0.0,42.24586052087599,24.035395041559603,0.0
322,720,2.325281181281159,-66.5114640764377,24.550035614615155,-65.89692160751635,16.637124204262864,-0.09976892918348312,19.937369051011046,19.545525055000326,0.6431295369693544,18.90239551803097,0.24322323199885432,42.26347027547147,24.22492216585074,2.325281181281159
323,720,7.071926144143205,-67.11975139553603,24.598611418808844,-64.60874133065917,18.197526527413398,,19.934877676001634,19.796374658006243,0.6451372690789867,19.151237388927257,0.0,42.2600034496026,24.1990963723607,7.071926144143205
324,703,0.0,-71.25446556839903,23.323253300769345,-73.60943718040048,13.870784871854916,-0.14461766183376312,20.60951704600302,20.219730771001196,0.6282299041486112,19.591500866852584,0.2451992779970169,42.262112123082034,23.77503889446287,0.0
325,720,5.025918762293367,-69.86235926635237,24.029044508462288,-67.32811717820614,17.152674206748795,,20.518981939007062,20.371475396008464,0.6424319181096507,19.729043477898813,0.0,42.26174357112081,24.05242927139156,5.025918762293367
326,720,17.619518440954376,-42.14235364080615,25.415622103155073,-40.76322279707109,17.95712670533835,-0.016975216567516327,20.296351951008546,19.92355528101325,0.6414224489126354,19.282132832100615,0.19306287399376743,42.26252540437157,25.83773053177716,17.619518440954376
327,720,14.609410350187199,-43.943316244891676,25.078405086241993,-44.848527289572075,16.1052497665815,,19.864692987001035,19.71318636399519,0.642797032094677,19.070389331900515,0.0,42.2585705013046,25.68849330676395,14.609410350187199
328,720,17.11196956616242,-34.798298327487,26.1182067905435,-35.481258886712354,16.905989964664613,-0.0412369929254055,20.082601346002775,19.620191827998497,0.6420869768335251,18.97810485116497,0.2976391069969395,42.26351189180746,26.261139892082756,14.207569708781204
329,720,3.8594219841050172,-63.17273233999565,24.592498779204774,-62.12084786019979,16.95406988255587,,20.195694034002372,20.042344334011432,0.6445838211366208,19.39776051287481,0.0,42.2473068740856,24.418178960589916,3.8594219841050172
330,710,0.0,-71.01840225650948,23.414864552753997,-71.40312049205377,15.547114758047469,-0.11022395640611649,20.88520280100056,20.47339459300565,0.6350497958919732,19.838344797113677,0.24680980198900215,42.25005490759553,23.792400862997052,0.0
331,720,5.8361907585255075,-59.43122645250478,24.628607119787265,-58.09800660149026,17.019425446252963,,19.5811282509967,19.43096442199021,0.6431953077699291,18.787769114220282,0.0,42.26348068259247,24.663621942694757,5.8361907585255075
332,720,15.815097910082057,-40.62563117262076,25.737330731741153,-43.074011999082316,15.498364845195473,-0.03097318671643734,19.693928317996324,19.28049538200139,0.6424889079644345,18.638006474036956,0.24175820700475015,42.26349917640256,25.847517233171196,13.93542833096753
333,720,13.46533773666973,-51.2297587711235,24.778617797816302,-48.88170203963219,17.67152297802434,,19.26579227099137,19.11845987099514,0.6440397922124248,18.474420078782714,0.0,42.26124777151094,25.266441225359312,13.46533773666973
334,720,10.884301113401735,-39.95670444920772,25.619316148780765,-40.1784811530522,16.456138078901105,-0.09480597078800201,19.656871471001068,19.256083415006287,0.6438244633609429,18.612258951645344,0.2436998479970498,42.2628647615369,25.905432963986367,9.838288522034023
335,720,4.644629817600957,-51.15739890180454,24.98704668637869,-52.207846051650876,16.052970772698806,,19.64434958199854,19.490582176993485,0.6412248972628731,18.84935727973061,0.0,42.26349571367041,25.20081740012299,4.644629817600957
336,720,3.883462938087271,-63.05191348493922,24.222986625457107,-61.169055286650426,17.51200799877617,-0.07655858248472214,20.064515403006226,19.627429649000987,0.6414158361585578,18.98601381284243,0.2954533060110407,42.26343147939826,24.385947058502754,3.883462938087271
337,720,4.172025609752775,-54.472477778142,24.396058671542196,-54.236873290240915,16.255523245091922,,19.995519093004987,19.845105877990136,0.6424434619548265,19.20266241603531,0.0,42.26353038059757,24.94111922069565,4.172025609752775
338,720,9.123815928833578,-54.711859357576635,24.953420321052086,-55.537281388357854,16.08356898873458,-0.25071895122528076,19.174802116001956,18.738741621011286,0.6416150392178679,18.097126581793418,0.2968177900038427,42.26168584552554,24.96031483211007,9.123815928833578
339,720,5.448369988078048,-65.1016924585317,24.230117530145673,-65.82944726402827,15.824650137315272,,19.58680691399786,19.43240975799563,0.6436271039710846,18.788782654024544,0.0,42.25767444264569,24.345602454279117,5.448369988078048
340,720,10.060807717123,-44.791872874676145,24.980607174761072,-47.180821211544256,14.926983938964378,-0.08420803397893906,20.88718778999464,20.418272871000227,0.6424512838275405,19.775821587172686,0.2968388809968019,42.26332278503566,25.663687667428157,10.060807717123
341,720,9.062847686482144,-54.881438315612314,24.287466909667902,-53.91647671139046,16.99054297763103,,20.118564535994665,19.971880551995127,0.643159377068514,19.328721174926613,0.0,42.26329022367933,25.031218745246466,9.062847686482144
342,720,7.800057747748361,-65.7361740991452,24.151891505772685,-64.0667182297509,16.89763151102938,-0.07546333223581314,20.008385373992496,19.668485899004736,0.6429525078856386,19.025533391119097,0.19292484999459703,42.26256286145964,24.33564381469991,7.800057747748361
343,720,10.760513587435023,-51.684047749262895,24.845749435899783,-51.72270882353022,16.618240470587867,,20.522237657001824,20.375428744999226,0.6431873770634411,19.732241367935785,0.0,42.2621395698222,25.20873378079763,10.760513587435023
344,720,7.048445663074947,-57.00045998058477,24.661802174464505,-54.84128947951297,18.117849505171613,0.017592284828424454,19.907871246992727,19.563707389999763,0.6416147139534587,18.922092676046304,0.19514704900211655,42.263135495104194,24.724284674380577,7.048445663074947
345,720,8.157762549750707,-64.66281795834435,24.400600093333402,-61.32812267040345,18.180393428397977,,19.92075968500285,19.75908254800015,0.6426847890834324,19.11639775891672,0.0,42.263271582211495,24.34690738665181,8.157762549750707
346,720,10.335760723755879,-55.9470660584289,24.69550887538193,-52.862127589979046,18.374461800591163,0.06375357508659363,19.77302829999826,19.429694096004823,0.6420178242697148,18.78767627173511,0.19436522798787337,42.26333757038726,24.89682714907071,10.335760723755879
347,720,14.622188288703903,-46.67685244155303,24.70541497665788,-46.44544489036218,16.567612522509666,,20.16681734599115,20.014651561999926,0.6457726739026839,19.368878888097242,0.0,42.263406161326174,25.584051544222756,14.622188288703903
348,720,1.4007865078059465,-61.706073016817626,24.902474254089544,-58.84389854517815,18.14660838998372,-0.20956721901893616,19.945551636992604,19.554670596000506,0.6443009407666977,18.910369655233808,0.24803046099259518,42.2621136372,24.464942030646665,1.4007865078059465
349,715,0.0,-66.48085208209879,24.115697989642236,-64.47078748170509,17.558873565507188,,19.757722959999228,19.609368766003172,0.6391062410693849,18.970262524933787,0.0,42.26346249961239,24.092906908951786,0.0
350,720,14.731258078980266,-48.97258568816308,24.976510147703777,-47.80443703899016,17.175759905241296,-0.17859326303005219,20.2394917490019,19.794139898003777,0.6436784120887751,19.150461485915002,0.29688094499579165,42.26212435508822,25.41322862062619,14.731258078980266
351,720,8.839697847818403,-51.30848816023695,24.989177380168623,-49.12854002628404,17.98202697213525,,19.781261475000065,19.631766075995984,0.6452117450389778,18.986554330957006,0.0,42.26326343300266,25.177950928877145,8.839697847818403
352,720,15.03872430983066,-43.738498188992054,25.24445065716904,-42.259602731618216,17.530824506324777,-0.09492648392915726,20.040584183996543,19.587501317000715,0.6424310838774545,18.94507023312326,0.29277069300587755,42.26338805824936,25.760308222682788,15.03872430983066
353,720,3.200383015186028,-56.887133971693885,24.12250799530713,-54.94459606155769,17.116557249227345,,22.161871578995488,22.015610084010405,0.6446320158138406,21.370978068196564,0.0,42.263485306651155,24.788410805286286,3.174491857673132
354,720,1.5147699429690535,-64.77081043110013,24.4021968437767,-62.24522733250689,17.544940906577747,-0.2192162424325943,19.748813186000916,19.283261592005147,0.6408547769387951,18.64240681506635,0.29568413700326346,42.254737308620946,24.357151627355698,1.5147699429690535
355,716,0.0,-66.27902473351277,24.04794642944434,-64.65557522073118,16.71413462941636,,19.18411277999985,19.038838770007715,0.6403127267694799,18.398526043238235,0.0,42.263398170622814,24.177587668420095,0.0
356,720,3.0278912071941866,-61.86871425330878,24.053055977753964,-58.64315825963703,18.112257707491672,-0.0626228004693985,21.285121676992276,20.82359127700329,0.6440188269043574,20.17957245009893,0.29358693399990443,42.26342284409713,24.47429885383985,3.0278912071941866
357,697,0.0,-67.7628369768063,22.841597160458022,-64.78422931710787,16.69963819086161,,19.95504230199731,19.810052322005504,0.6228821377590066,19.187170184246497,0.0,42.26281467237243,23.943450080776575,0.0
358,720,8.86033880555298,-50.36055507046682,24.79384366558665,-46.66734273232913,19.02714719038375,-0.023170480504631996,19.923702302010497,19.4455254739878,0.6424191440455616,18.80310632994224,0.2957273619977059,42.26277923403627,25.181159099226594,8.86033880555298
359,720,6.182737677998096,-69.60332432787224,23.66825762675766,-65.5080299582778,18.728311520127516,,20.781695651006885,20.641765307998867,0.6427724790410139,19.998992828957853,0.0,42.26053256172417,24.029030560846497,6.182737677998096
360,720,6.365501066523505,-64.95678041817571,24.43159545341269,-63.43925264646208,17.73520917503904,-0.20216818153858185,19.830639316991437,19.37106133099587,0.6427742097439477,18.728287121251924,0.2949306689988589,42.26339013873503,24.23888179497737,6.365501066523505
361,720,2.5663772003735255,-63.280762264924284,24.550814324656894,-61.47125424830364,17.615813882601376,,19.798434123993502,19.654187327003456,0.6424113770917756,19.01177594991168,0.0,42.25924630575553,24.361212079075393,2.5663772003735255
362,720,5.474189593975466,-59.63137125707691,24.248345444473202,-56.736222393795316,18.15659733604561,-0.03482731431722641,20.907632736998494,20.433511814000667,0.641644041024847,19.79186777297582,0.2927120860113064,42.26163264941912,24.60918369224253,5.474189593975466
363,720,11.201739195974152,-48.42767058333666,25.076780960292314,-45.77214925820185,18.050291862719572,,19.41186967100657,19.27156405399728,0.6421940743457526,18.62936997965153,0.0,42.26340965837919,25.422715726647457,11.201739195974152
