episode,minibatches,minibatches_possible,first_mb_kl,policy_loss,value_loss,lyap_penalty,dynamics_loss,barrier_loss,approx_kl,clip_fraction,mean_std,mean_raw_log_std,mean_abs_action,alpha
242,24,24,1.3271346688270569e-08,-0.007404819402533273,13.324785689512888,0.01005810588443031,0.06978283822536469,0.0,0.008431123749081356,0.06960280643155177,0.8646830841898918,0.5277851323286692,0.4716563771168391,0.08922826946665131
244,24,24,8.381903171539307e-09,-0.007497788125571485,23.335551758607227,0.010044341712879637,0.08036805751423041,0.0,0.02418871996148179,0.1721354170391957,0.8659389863411585,0.5293019637465477,0.4041610037287076,0.0874639197978264
246,24,24,1.0477378964424133e-08,-0.007345972155841689,11.217330078283945,0.010044332205628356,0.09198267788936694,0.0,0.021965924815352384,0.14423828199505806,0.8670530319213867,0.5306474938988686,0.43840883175532025,0.08573445738807856
248,24,24,1.0710209608078003e-08,-0.010983783441285292,9.013340791066488,0.010058619896881282,0.09241294922928016,0.0,0.018703704273017745,0.1615279270336032,0.868535690009594,0.5324382980664571,0.5117797938485941,0.0840391923963477
250,12,24,1.0011717677116394e-08,0.008508152949313322,9.933272004127502,0.010070500817770759,0.10886120609939098,0.0,0.023046999122016132,0.18101142843564352,0.8694915672143301,0.5335928698380789,0.5233367135127386,0.08237744862210328
252,24,24,9.080395102500916e-09,-0.007578396781658133,12.03585527340571,0.010053030642059943,0.10649298193554084,2.5446615836699493e-06,0.023648568846207734,0.2098632821192344,0.8703317195177078,0.5346076513330141,0.41604913274447125,0.08074856323562417
254,12,24,1.0011717677116394e-08,-0.00708782432290415,9.66688891251882,0.010051020265867313,0.09673132995764415,0.0,0.021535039394317817,0.15071614583333334,0.8712975680828094,0.5357743302981058,0.4362051586310069,0.07915188651361163
256,24,24,1.0244548320770264e-08,-0.008229045158562561,11.82609530289968,0.010047318181023002,0.09461624703059594,0.0,0.015263446955941617,0.1259765631208817,0.8721189051866531,0.5367664570609728,0.43614919235308963,0.07758678158003057
258,24,24,9.313225746154785e-09,-0.003627519511307279,14.216638545195261,0.010046952442886928,0.0981286062548558,0.0,0.014299739986502876,0.13269477927436432,0.8733232667048773,0.5382213294506073,0.4635348456601302,0.07605262415207464
260,12,24,8.614733815193176e-09,-0.003358034339422981,10.086071014404297,0.010050381378581127,0.10434480073551337,0.0,0.019359407927064847,0.15325520808498064,0.8744780619939169,0.5396164307991663,0.4558853283524513,0.07454880229115493
262,18,24,9.313225746154785e-09,-0.0035645593565681744,12.604370408587986,0.010030563817256026,0.11681963213615948,0.0,0.02179744927626517,0.16958701258732212,0.875131928258472,0.5404063628779517,0.41041991611321765,0.07307471615881263
264,12,24,9.778887033462524e-09,0.023221696261316538,15.880430499712626,0.01005268539302051,0.10808463580906391,0.0,0.02746980043593794,0.28424479191501933,0.8756985515356064,0.5410909404357275,0.39042310665051144,0.07162977777745735
266,24,24,1.1408701539039612e-08,-0.011545784359744479,13.545497238636017,0.01003246393520385,0.08430695688972871,0.0,0.013437101859987402,0.12141927145421505,0.8763390084107717,0.541864757736524,0.38454077516992885,0.07021341079583727
268,12,24,9.313225746154785e-09,-0.009949933058427026,10.314742843310038,0.010054020831982294,0.13860788755118847,0.0,0.01777893405718108,0.15390624975164732,0.8769915997982025,0.5426532526810964,0.38717250774304074,0.06882505025914658
270,24,24,5.820766091346741e-09,-0.0045799117457742495,8.486214637756348,0.010070092937288186,0.13808746791134277,0.0,0.020888484054012224,0.16536458364377418,0.8776318604747454,0.5434268514315287,0.3646887814005216,0.06746414238367816
272,24,24,6.984919309616089e-09,-0.0007400043541565537,12.22332908709844,0.0100422038231045,0.10108127569158872,0.0,0.014381121281379214,0.1283723966528972,0.8784735947847366,0.5444439326723417,0.4225752217074235,0.06613014433593294
274,24,24,9.080395102500916e-09,-0.018627574007647734,11.566329061985016,0.010060156773154935,0.10687446625282367,0.0,0.019271224863283958,0.1279818139349421,0.8794980098803838,0.5456818640232086,0.40671465794245404,0.0648225240160963
276,18,24,5.820766091346741e-09,-0.007595969777968194,8.833770831425985,0.010086322927640544,0.1094522728688187,0.0,0.018864845365492836,0.1525173614629441,0.8803844849268595,0.5467531515492333,0.47019371059205795,0.06354075984579667
278,24,24,8.381903171539307e-09,-0.008064530848059803,8.596230149269104,0.010032695989745358,0.08305523140976827,0.0,0.013748976634815335,0.12441406305879354,0.881250724196434,0.5478000889221827,0.4016395186384519,0.06228434056005994
280,24,24,9.546056389808655e-09,-0.0129724070817853,9.139312237501144,0.010045201207200686,0.07488538511097431,0.0,0.016664326074533165,0.12666015590851507,0.8821330368518829,0.5488665327429771,0.4741067352394263,0.06105276500337838
282,24,24,6.51925802230835e-09,-0.006068529590265825,19.189880311489105,0.01004545227624476,0.09048493516941865,0.0,0.01867400005479188,0.18197148044904074,0.882833850880464,0.5497135619322459,0.518394752095143,0.05984554192981185
284,24,24,4.6566128730773926e-09,-0.009983946899107346,10.075455824534098,0.010046529156776765,0.06269700778648257,0.0,0.007641347076666231,0.070796608303984,0.8835838809609413,0.5506200989087423,0.4791475373009841,0.058662189807041194
286,24,24,7.683411240577698e-09,-0.010366000778352221,7.156511048475902,0.010047139173063139,0.06794461406146486,0.0,0.017118748878904928,0.14580078174670538,0.8846985523899397,0.5519675587614378,0.4312235986193021,0.057502236624296994
288,24,24,1.0477378964424133e-08,-0.0011404185400654872,9.967608491579691,0.010103851401557526,0.09525647355864446,0.0,0.018050075207914535,0.14878402122606835,0.8858180170257887,0.553320919473966,0.5525832722584406,0.05636521970408558
290,12,24,1.3271346688270569e-08,0.0034149388472239175,31.505324999491375,0.01013180318598946,0.11809950694441795,0.0,0.02075602054052676,0.17047326763470969,0.8864601751168569,0.554097314675649,0.5392117102940878,0.05525068551763789
292,24,24,1.0943040251731873e-08,-0.0041802654741331935,17.524426758289337,0.010072080690103272,0.10875546932220459,5.9110031240076445e-08,0.016684609901858494,0.16780599020421505,0.8871088003118833,0.5548816099762917,0.5132218599319458,0.054158189504008185
294,24,24,1.0710209608078003e-08,-0.011269505368545651,9.820447564125061,0.010060599112572769,0.10703454011430343,0.0,0.019392768018102895,0.17197265662252903,0.8875900929172834,0.5554636468489965,0.5390460652609667,0.05308729589274894
296,24,24,8.847564458847046e-09,-0.0158256136928685,8.01606704791387,0.010063539802407226,0.08553593760977189,5.192556879289137e-07,0.018374043380996834,0.10501302126795053,0.888044628004233,0.5560133506854376,0.484357717136542,0.05203757753009272
298,24,24,9.546056389808655e-09,-0.006628032540902495,8.257491072018942,0.010109278916691741,0.12729808098326126,6.668929260437532e-05,0.021317141567124054,0.14339192832509676,0.8890447939435641,0.5572229822476705,0.5326339999834696,0.0510086157085706
300,12,24,6.28642737865448e-09,0.0026468009067078433,13.40112034479777,0.010028242909659943,0.10997768056889375,0.0,0.03190297825494781,0.16334635391831398,0.8896024972200394,0.5578974733750025,0.4339560146133105,0.049999999999999996
302,12,24,5.587935447692871e-09,0.00895394617691636,21.19439097245534,0.010029365541413426,0.14016960561275482,0.0,0.027405145034814875,0.16529947891831398,0.8898226916790009,0.5581637769937515,0.3713930994272232,0.049999999999999996
304,24,24,8.149072527885437e-09,-0.011010714651395878,13.92624698082606,0.010029572100999454,0.1193531012783448,2.409758356710275e-06,0.021865333158833284,0.19241536470750967,0.8904934798677763,0.5589752073089281,0.43625934918721515,0.05000000000000002
306,12,24,9.080395102500916e-09,0.012650434548656145,10.732842723528544,0.010026629626130065,0.10115120435754459,0.0,0.02997187724880253,0.20631510516007742,0.8909802834192911,0.559564138452212,0.41210709015528363,0.049999999999999996
308,18,24,7.450580596923828e-09,-0.003969511431124475,16.663620683881973,0.0100238304067817,0.0977376542157597,1.2604270725407534e-05,0.017772406287905242,0.15605365402168697,0.8911427656809489,0.5597607592741648,0.4951937132411533,0.05000000000000002
310,12,24,1.1874362826347351e-08,0.005220403506730993,13.490326245625814,0.010026842433338365,0.09332449361681938,0.0,0.021669442551986624,0.14225260416666666,0.8912573357423147,0.5598994841178259,0.4840479741493861,0.049999999999999996
312,24,24,6.984919309616089e-09,-0.011237359621494155,9.092435638109842,0.01003305377283444,0.09462408038477103,9.208956726070028e-07,0.02004613810762142,0.15380859468132257,0.89166842152675,0.5603969395160675,0.5233507057030996,0.05000000000000002
314,24,24,9.080395102500916e-09,-0.004598098341375589,18.703488290309906,0.010023514390923083,0.08775124667833249,0.0,0.025940340739907697,0.23095703249176344,0.8922474483648936,0.5610975300272306,0.540330191453298,0.05000000000000002
316,12,24,9.546056389808655e-09,-0.0024512726425503692,12.273722171783447,0.0100285770992438,0.0992779682079951,0.0,0.024361231150881697,0.14383370677630106,0.8924685915311178,0.5613650331894556,0.5972413917382559,0.049999999999999996
318,12,24,9.546056389808655e-09,0.006548878659183781,6.1110855142275495,0.010022451480229696,0.10364861538012822,0.0,0.031878494327732675,0.23098958345750967,0.89260134100914,0.5615256180365881,0.5950798739989599,0.049999999999999996
320,18,24,6.752088665962219e-09,-0.008459007884893153,7.779569678836399,0.0100316038976113,0.1064571961760521,0.0,0.023728104088351958,0.1820746527777778,0.8930052386389838,0.562014294995202,0.525401289264361,0.05000000000000002
322,18,24,6.51925802230835e-09,-0.0006082732644346026,12.399443758858574,0.010029110540118482,0.12157772357265155,0.0,0.024831599555909634,0.18625178353654015,0.8937223222520616,0.5628818637794919,0.535451728436682,0.05000000000000002
324,18,24,6.752088665962219e-09,-0.0071766433409518665,9.789955298105875,0.010038543596035905,0.12250512838363647,0.0,0.024775788330266044,0.19649317529466417,0.8942678372065226,0.563541978597641,0.510928738448355,0.05000000000000002
326,12,24,5.587935447692871e-09,0.00808568539408346,10.38895046710968,0.010020315647125244,0.10537305163840453,0.0,0.020595614487926166,0.1442057304084301,0.8946270843346914,0.5639768689870834,0.48207248250643414,0.049999999999999996
328,24,24,7.2177499532699585e-09,-0.005220969401610394,7.541065136591594,0.010016279527917504,0.12143900493780772,0.0,0.025357290627046798,0.21588541691501936,0.8951387852430344,0.5645962059497833,0.48829758167266846,0.05000000000000002
330,18,24,7.450580596923828e-09,-0.002854835138552719,15.829612149132622,0.010022841393947601,0.13461747186051476,0.0,0.02432178821052528,0.17358507009016144,0.8954663376013438,0.5649927225377824,0.5493995812204149,0.05000000000000002
332,18,24,8.614733815193176e-09,9.802922916909058e-05,9.244935168160332,0.010017005830175348,0.11509306232134502,0.0,0.025675250152643356,0.18203125066227382,0.8957189387745328,0.5652984413835738,0.507531914446089,0.05000000000000002
334,18,24,6.752088665962219e-09,0.0012155917033346163,11.94966329468621,0.01001982463316785,0.09708694203032388,0.0,0.023912717394220333,0.18693576442698637,0.895735416147444,0.5653183923827277,0.5262491934829288,0.05000000000000002
336,24,24,4.6566128730773926e-09,-0.004852069192565978,10.541928013165792,0.010021906656523546,0.10215925332158804,0.0,0.01906398168648593,0.1461588547875484,0.8956731508175532,0.5652430281043053,0.5379996622602145,0.05000000000000002
338,24,24,7.2177499532699585e-09,-0.01648628277083238,11.05102797349294,0.010017997080770632,0.09404779132455587,0.0,0.020100643460561212,0.16673177232344946,0.8963094602028528,0.5660128816962242,0.4891452801724275,0.05000000000000002
340,24,24,9.080395102500916e-09,-0.007973870340113839,9.11698650320371,0.010013357464534542,0.09046811455239852,0.0,0.02387439400869577,0.16865234480549893,0.8968543882171313,0.566672091682752,0.5072094090282917,0.05000000000000002
342,12,24,1.0011717677116394e-08,0.0018784268759191036,15.949617226918539,0.010033747336516777,0.12005634792149067,0.0,0.0242883965644675,0.2156901036699613,0.896987184882164,0.5668326169252396,0.5017786771059036,0.049999999999999996
344,12,24,1.0011717677116394e-08,0.009413641567031542,13.652991890907288,0.010019558869923154,0.1307273730635643,0.0,0.026114342210348696,0.14667968700329462,0.8971495280663172,0.567029153307279,0.501744732260704,0.049999999999999996
346,12,24,7.916241884231567e-09,0.01671244011959061,8.020845452944437,0.010016508478050431,0.10101001523435116,0.0,0.024507124559022486,0.14876302083333334,0.8973279297351837,0.5672451903422674,0.47319764892260235,0.049999999999999996
348,18,24,8.614733815193176e-09,-0.0038375152895847955,11.483999914593166,0.010017047636210918,0.10656123359998067,0.0,0.02414674918529474,0.23832465377118853,0.8976018726825714,0.5675769282711877,0.4303245743115743,0.05000000000000002
350,24,24,6.984919309616089e-09,-0.0055146446684375405,21.165266752243042,0.010023474227637053,0.10998296116789182,0.0,0.02254527882905677,0.2028383311505119,0.8979271774490675,0.5679707999030749,0.43452174713214237,0.05000000000000002
352,24,24,6.05359673500061e-09,-0.005878225376363844,8.002316375573477,0.010022199130617082,0.09702088466535012,0.0,0.018613625104383875,0.16272786570092043,0.8982691913843155,0.5683848236997923,0.3984017384548982,0.05000000000000002
354,24,24,6.752088665962219e-09,-0.01610874927913149,8.955132047335306,0.01002447644714266,0.09887151202807824,9.107239748118445e-06,0.023431125931286562,0.1776367196192344,0.8988157386581103,0.5690465817848841,0.42447273681561154,0.05000000000000002
356,24,24,9.313225746154785e-09,0.007689333287999034,21.950044870376587,0.010016423960526785,0.11662193511923154,0.0,0.01861982010692979,0.17985860786090294,0.8997504040598869,0.5701787124077479,0.43071798731883365,0.05000000000000002
358,24,24,5.820766091346741e-09,0.0013625557379176219,14.750031669934591,0.01002418358499805,0.10407031203309695,0.0,0.01924063383679216,0.1609605479364594,0.9006827597816786,0.5713080813487371,0.43904166917006177,0.05000000000000002
360,24,24,4.6566128730773926e-09,-0.005794250522740185,13.696222066879272,0.010014720455122491,0.09345090358207624,9.39983086330661e-06,0.025027533682684105,0.15976562506208816,0.9013630275925001,0.5721320907274882,0.4020087334016959,0.05000000000000002
362,24,24,8.614733815193176e-09,-0.0026415655544648566,25.115857084592182,0.010015723722365996,0.11057678051292896,0.0,0.02202759459032677,0.17145182378590107,0.9021924088398615,0.5731369480490685,0.4364217904706796,0.05000000000000002
364,18,24,8.614733815193176e-09,-0.0032252288268258176,7.885062641567654,0.010012825537059043,0.08669189570678605,0.0,0.02341713258323984,0.15759548627667957,0.9033685061666701,0.5745618475808038,0.3984505418274138,0.05000000000000002
366,24,24,8.847564458847046e-09,-0.0032255517629285655,11.293030281861624,0.010010910026418665,0.08987055625766516,0.0,0.01923991569977564,0.14428244469066462,0.9045901075005531,0.5760419194897016,0.4369519613683224,0.05000000000000002
368,18,24,1.0477378964424133e-08,-0.006569315161969926,10.644385708702934,0.010025507253077295,0.10339085219634904,1.5923316014878865e-06,0.026895998265697725,0.19882812516556847,0.9054288698567284,0.5770584278636508,0.4512676215834088,0.05000000000000002
370,23,24,9.778887033462524e-09,0.006154991301667431,31.994143755539604,0.010012847087953402,0.10817912512499353,1.3087916000665206e-05,0.02531986540871794,0.18872282589259354,0.9063172340393066,0.578135301237521,0.43705767263536865,0.05000000000000002
372,24,24,7.916241884231567e-09,-0.005343231838196516,12.338598728179932,0.010011966650684675,0.09435578777144353,0.0,0.014767667268946147,0.1319010422254602,0.9069969082872072,0.5789592688282331,0.5729021728038788,0.05000000000000002
374,24,24,9.080395102500916e-09,-0.0050167231626498205,7.069443782170613,0.010018823125089208,0.09519895259290934,3.598314909443919e-05,0.024774114552807685,0.20123698003590107,0.9077299535274506,0.5798486297329267,0.5530136773983637,0.05000000000000002
376,24,24,7.916241884231567e-09,-0.000776617011676232,11.431941211223602,0.010016433894634247,0.10822320667405923,7.728055607003625e-06,0.023136169989205275,0.1727539071192344,0.9088491300741831,0.5812063117822012,0.5789782976110777,0.05000000000000002
378,24,24,7.683411240577698e-09,-0.004291438264772296,24.311603625615437,0.010013238798516491,0.0914436796059211,0.0,0.01862720738669547,0.19612630270421505,0.9096105719606081,0.5821299627423286,0.5706959639986356,0.05000000000000002
380,24,24,1.257285475730896e-08,-0.010628875733042756,6.857559671004613,0.010016981745138764,0.07388201107581456,0.0,0.018856060875502106,0.17701822984963655,0.9096187377969424,0.5821396013100942,0.5687402362624804,0.05000000000000002
382,24,24,6.05359673500061e-09,-0.011031989706680179,8.877201974391937,0.010011018292667965,0.06915167098244031,0.0,0.012295250586854914,0.10266377497464418,0.9104844629764557,0.5831889634331068,0.5238166054089864,0.05000000000000002
384,24,24,7.2177499532699585e-09,-0.007286529949245353,6.737469931443532,0.010011487912076214,0.06113169792418679,0.0,0.014684522514774775,0.11682942758003871,0.9117800419529279,0.5847596526145935,0.5093032283087572,0.05000000000000002
386,24,24,6.984919309616089e-09,-0.009928223482954005,10.775042116641998,0.01000760953562955,0.059733291156589985,0.0,0.017730963028346498,0.11826171912252903,0.9117715035875639,0.5847495595614115,0.49006176739931107,0.05000000000000002
388,24,24,6.752088665962219e-09,-0.009861284866929054,21.939723292986553,0.010009377845562994,0.07237113794932763,0.0,0.01666844860301353,0.1470571275179585,0.9122508838772774,0.5853313927849134,0.4651975743472576,0.05000000000000002
390,24,24,8.847564458847046e-09,-0.012840198275322715,5.360474427541097,0.010007402976043522,0.07069245570649703,0.0,0.024036554716682684,0.13398437636593977,0.913166639705499,0.5864426543315252,0.4505153422554334,0.05000000000000002
392,24,24,7.2177499532699585e-09,-0.008892789696498463,9.339886168638865,0.010008267126977444,0.07728672648469607,0.0,0.0207900956835753,0.14436849020421505,0.9147972290714582,0.5884221643209457,0.41930541147788364,0.05000000000000002
394,18,24,7.683411240577698e-09,-0.005035497610353761,11.513437694973415,0.01000693305912945,0.08821432664990425,0.0,0.0231420652449338,0.15520833349890178,0.9160860247082181,0.5899873011642032,0.4484613951709535,0.05000000000000002
396,18,24,5.820766091346741e-09,0.01026017503398988,10.984614398744371,0.010010101832449436,0.08691328846746021,0.0,0.03310464499776976,0.1773871531089147,0.9166796505451202,0.5907085339228312,0.4476941128571828,0.05000000000000002
398,18,24,1.1641532182693481e-08,0.00214342058946689,17.451641851001316,0.010009240617768632,0.08645109832286835,0.0,0.022559329595727224,0.14006076380610466,0.9173296458191342,0.59149811996354,0.4939502262406879,0.05000000000000002
400,24,24,7.683411240577698e-09,-0.0021966404747217894,22.977939863999683,0.010009972145780921,0.09411845138917367,0.0,0.02102338502299972,0.18076171931655458,0.9178228825330734,0.5920971607168516,0.4532250811656316,0.05000000000000002
402,18,24,1.0244548320770264e-08,-0.0022663498400814002,8.386355744467842,0.01001280758322941,0.10356592180000411,0.0,0.021416844851854775,0.14301215360562006,0.9187226527267032,0.5931904415289561,0.43492332597573596,0.05000000000000002
404,18,24,1.1641532182693481e-08,0.0012458499210576217,16.831408818562824,0.010016488946146436,0.1004313516120116,0.0,0.019088112296433084,0.1410276343425115,0.9196726613574557,0.5943449801868863,0.38032084703445435,0.05000000000000002
406,24,24,8.381903171539307e-09,-0.01597266737371683,7.368243197600047,0.010011270913916329,0.08448901927719514,0.0,0.015382054688719412,0.1198893232891957,0.9211651384830475,0.5961592942476273,0.3738507330417633,0.05000000000000002
408,24,24,6.51925802230835e-09,-0.011112337020070603,20.475302914778393,0.010012472669283548,0.09221699895958106,0.0,0.01431441853249756,0.13698621653020382,0.9231617997090021,0.59858737885952,0.39443259810407955,0.05000000000000002
410,24,24,9.313225746154785e-09,-0.01128229487221688,8.668382207552591,0.010009158092240492,0.09027444012463093,0.0,0.01498941682317915,0.13834635509798923,0.9241988038023313,0.5998492017388344,0.40111495057741803,0.05000000000000002
412,24,24,8.847564458847046e-09,-0.011205808026716113,10.235666573047638,0.010010247273991505,0.10298617153118055,0.0,0.02157264455066373,0.1642903651421269,0.9245441456635793,0.6002700552344322,0.42373258372147876,0.05000000000000002
414,18,24,7.683411240577698e-09,-0.0001624304439044661,8.155955023235745,0.010010942144112455,0.11490224425991376,0.0,0.023742857195126515,0.16723090327448314,0.9249128500620524,0.6007180843088362,0.4283893389834298,0.05000000000000002
416,24,24,8.614733815193176e-09,-0.009799643264462551,24.512565692265827,0.010008655449685952,0.0992046178629001,0.0,0.020507628709310666,0.16507161470750967,0.9253012090921402,0.6011893798907598,0.4452512140075366,0.05000000000000002
418,18,24,1.0244548320770264e-08,-0.015494884095258184,5.388364659415351,0.010011286319543919,0.12781082424852583,0.0,0.02004803595547047,0.1519097222222222,0.9257998400264316,0.6017962826622857,0.43134864668051404,0.05000000000000002
420,18,24,7.2177499532699585e-09,-0.008288063005440764,8.228750149408976,0.010009968653321266,0.1303009870979521,0.0,0.020078142057172954,0.15811632035507095,0.9272771875063578,0.6035969025558896,0.3841748403178321,0.05000000000000002
422,18,24,5.122274160385132e-09,-0.007469099221958054,22.300030946731567,0.010013323691156175,0.13521235436201096,0.0,0.022931316220718954,0.20950520949231255,0.9283110466268327,0.6048578454388512,0.46711351308557725,0.05000000000000002
424,24,24,8.381903171539307e-09,-0.007319889186571042,11.586440881093344,0.010006819075594345,0.10793322355796893,0.0,0.021048772876383737,0.1797482641413808,0.9290353134274483,0.6057392631967863,0.49569806332389516,0.05000000000000002
426,24,24,6.28642737865448e-09,-0.0038303445326164365,30.69927950700124,0.010009595969070991,0.13473278315116963,0.0,0.020527258234020945,0.20029296912252903,0.929654543598493,0.6064932147661845,0.4279891066253185,0.05000000000000002
428,24,24,8.149072527885437e-09,-0.010054551142578324,8.460637778043747,0.010009085177443922,0.12174247950315475,0.0,0.018601246682616573,0.13564453242967525,0.9302558526396751,0.6072255298495293,0.4730401337146759,0.05000000000000002
430,24,24,7.2177499532699585e-09,-0.012517264306855699,8.001740713914236,0.010011261135029296,0.13733318665375313,0.0,0.02078551283921115,0.17845052170256773,0.9309735695521036,0.6081005334854126,0.4330328553915024,0.05000000000000002
432,18,24,1.0011717677116394e-08,0.0021944535999662345,11.06337963210212,0.010012023150920868,0.11280503041214412,0.0,0.023420510257387325,0.19657118121782938,0.931741949584749,0.6090370979573991,0.5286318808794022,0.05000000000000002
434,24,24,7.450580596923828e-09,-0.008884620309496919,11.987660229206085,0.010010190075263381,0.11697844757388036,0.0,0.01949780434370041,0.14345703242967525,0.9322895656029383,0.6097050656874975,0.5083839694658915,0.05000000000000002
436,18,24,1.0477378964424133e-08,-0.0022959019471373823,7.547285278638204,0.010007433179352019,0.11046459939744738,0.0,0.02627469933617653,0.18077257027228674,0.9331384400526682,0.6107396450307634,0.5258279773924086,0.05000000000000002
438,18,24,8.149072527885437e-09,-0.0069713938929554485,5.034473167525397,0.010010415584676795,0.12469781976607111,0.0,0.027047170675359666,0.19461805621782938,0.9338801304499308,0.6116438375578986,0.5500639710161421,0.05000000000000002
440,18,24,6.752088665962219e-09,0.008032800060593419,14.39726734161377,0.010008595521665282,0.09289861594637235,0.0,0.021606623673708074,0.1668113445242246,0.9348272813691033,0.6127979126241472,0.5436289409796397,0.05000000000000002
442,24,24,8.847564458847046e-09,-0.014531626288468638,7.046861847241719,0.010011349300233027,0.10728408054759105,0.0,0.016810217804353062,0.16106770808498064,0.9361560617884,0.6144178037842115,0.5638096854090691,0.05000000000000002
444,24,24,1.0011717677116394e-08,-0.009107589818692455,11.237337152163187,0.010008796661471328,0.1095698041220506,0.0,0.022820552335664008,0.17578018720572194,0.936921571691831,0.6153527647256851,0.5116860891381899,0.05000000000000002
446,18,24,9.546056389808655e-09,0.0018917068632112609,10.143102235264248,0.01001086805222763,0.11914868156115214,1.4101090427074167e-05,0.03185515991774284,0.2369776906238662,0.937705914179484,0.6163103812270694,0.5083106242948108,0.05000000000000002
448,18,24,7.683411240577698e-09,-0.0039523084544473225,4.660819927851359,0.010008071083575487,0.1287154166234864,1.7537169494769638e-05,0.027542400160907872,0.1505208338300387,0.9384003049797482,0.6171572009722391,0.496958464384079,0.05000000000000002
450,18,24,9.313225746154785e-09,-0.0031681562670403058,8.639377249611748,0.010008154488686059,0.09855931086672677,0.0,0.022837635763506923,0.16006944411330754,0.9397318495644463,0.6187828845447965,0.47632934980922276,0.05000000000000002
452,18,24,9.778887033462524e-09,-0.0035212315722472137,19.15748643875122,0.010007384802318282,0.09484211727976799,0.0,0.019785225831179157,0.1525607638888889,0.9408056735992432,0.6200951172245873,0.4710695180628035,0.05000000000000002
454,18,24,6.984919309616089e-09,-0.00702903207598461,22.947250445683796,0.010006168908956978,0.08804650356372197,0.0,0.01938804484800332,0.1470486116078165,0.9418523775206672,0.6213739878601499,0.5051294647985034,0.05000000000000002
456,12,24,7.2177499532699585e-09,0.00801420834613964,9.55353339513143,0.010009426856413484,0.09786918138464291,0.0,0.03002698632190004,0.11315104241172473,0.9425324648618698,0.62220565478007,0.5733703374862671,0.049999999999999996
458,24,24,8.381903171539307e-09,-0.002429479810719689,7.218951304753621,0.010010132333263755,0.08304668373117845,6.931441021151841e-07,0.02162528273765929,0.15231119841337204,0.9431764533122381,0.6229921778043112,0.5517025664448738,0.05000000000000002
460,24,24,7.2177499532699585e-09,-0.014628960168920457,6.211966156959534,0.010006700293160975,0.09137206462522347,0.0,0.0182952029426815,0.152701823040843,0.9453696856896082,0.6256725862622261,0.5028386550645033,0.05000000000000002
462,24,24,7.450580596923828e-09,-0.012886549074513217,12.812025407950083,0.010007634564923743,0.09727069207777579,0.0,0.016618594566049676,0.13531901066501936,0.947470486164093,0.6282433494925499,0.5191158950328827,0.05000000000000002
