episode,avg_reward,best_avg_reward,reward_above_threshold,avg_lyap,avg_barrier,avg_std,exploration_cleared,stable,checks_since_best
344,-106.12396,-105.245804,True,0.026908234134316443,0.03922052585985512,0.4809777498245239,True,False,10
346,-106.128624,-105.245804,True,0.02687412267550826,0.03561709898058325,0.48098389655351637,True,False,11
348,-106.09664,-105.245804,True,0.02686886638402939,0.033214632677845655,0.48099007457494736,True,False,12
350,-105.69266,-105.245804,True,0.02679152237251401,0.03184622356202453,0.4809963643550873,True,False,13
352,-105.34273,-105.245804,True,0.02674482883885503,0.03079465383198112,0.48100276440382006,True,False,14
354,-105.134705,-105.134705,True,0.02672883877530694,0.028807758702896535,0.4810092642903328,True,False,0
356,-104.92868,-104.92868,True,0.026675874553620815,0.027292314148508013,0.4810158506035805,True,False,0
358,-104.87041,-104.87041,True,0.02659464403986931,0.026174483983777464,0.4810225307941437,True,False,0
360,-104.74252,-104.74252,True,0.026531510334461928,0.025044347322545946,0.4810292974114418,True,False,0
362,-104.760254,-104.74252,True,0.02641499089077115,0.023589852335862815,0.48103615939617156,True,False,1
364,-104.9517,-104.74252,True,0.026413453929126262,0.021945766708813607,0.4810431316494942,True,False,2
366,-104.93857,-104.74252,True,0.026335198432207108,0.019989253184758127,0.4810502201318741,True,False,3
368,-104.95374,-104.74252,True,0.026262210309505464,0.01797154189553112,0.4810574561357498,True,False,4
370,-104.66981,-104.66981,True,0.02627222556620836,0.015876405290327966,0.4810648292303085,True,False,0
372,-104.78888,-104.66981,True,0.026312716584652663,0.014619413064792752,0.4810723215341568,True,False,1
374,-104.832855,-104.66981,True,0.026238119788467885,0.014371054852381349,0.48107993602752686,True,False,2
376,-104.514824,-104.514824,True,0.02621865728870034,0.014816570468246937,0.4810875654220581,True,False,0
378,-104.76332,-104.514824,True,0.02616584477946162,0.015778108919039368,0.4810952335596085,True,False,1
380,-104.56694,-104.514824,True,0.026127104181796312,0.01661565143149346,0.48110292553901673,True,False,2
382,-104.48856,-104.48856,True,0.026117722131311895,0.01806190914940089,0.48111061602830885,True,False,0
384,-104.25577,-104.25577,True,0.02604170385748148,0.019157272181473672,0.4811181887984276,True,False,0
386,-104.3856,-104.25577,True,0.026065500173717737,0.01958798833657056,0.48112566471099855,True,False,1
388,-104.455605,-104.25577,True,0.02605310417711735,0.01927581781055778,0.48113308995962145,True,False,2
390,-104.412796,-104.25577,True,0.02604959039017558,0.018890989501960574,0.4811404049396515,True,False,3
392,-104.44223,-104.25577,True,0.026024857349693776,0.01921268675941974,0.48114759773015975,True,False,4
394,-104.48078,-104.25577,True,0.025975879933685064,0.019051673565991224,0.48115466684103014,True,False,5
396,-104.50908,-104.25577,True,0.026018369756639004,0.018493908760137855,0.48116166442632674,True,False,6
398,-104.830734,-104.25577,True,0.02609326196834445,0.018154757213778794,0.48116858303546906,True,False,7
400,-105.02117,-104.25577,True,0.02613870333880186,0.018683778424747288,0.4811754137277603,True,False,8
402,-105.234375,-104.25577,True,0.026244329940527677,0.019453189172782003,0.4811821699142456,True,False,9
404,-105.372635,-104.25577,True,0.0262652819044888,0.019455857877619564,0.48118884563446046,True,False,10
406,-105.53812,-104.25577,True,0.02630430059507489,0.019979701307602227,0.4811954379081726,True,False,11
408,-106.05556,-104.25577,True,0.026369566190987827,0.020865278062410654,0.48120192587375643,True,False,12
410,-106.17801,-104.25577,True,0.026364391110837458,0.020803274516947568,0.4812082812190056,True,False,13
412,-106.34126,-104.25577,True,0.026337884832173586,0.021381438383832573,0.4812145009636879,True,False,14
414,-106.193184,-104.25577,True,0.026364130340516566,0.021693246252834798,0.48122058659791944,True,False,15
416,-106.314766,-104.25577,True,0.02631598021835089,0.021550555480644107,0.4812265560030937,True,False,16
418,-106.86589,-104.25577,True,0.026267816312611103,0.02139404802583158,0.4812324091792107,True,False,17
420,-107.04453,-104.25577,True,0.026284660026431084,0.021024207537993788,0.48123816549777987,True,False,18
422,-106.983284,-104.25577,True,0.02628339026123285,0.019804749498143794,0.481243833899498,True,False,19
424,-107.38299,-104.25577,True,0.026345244515687226,0.018494083592668176,0.4812494605779648,True,False,20
426,-107.476776,-104.25577,True,0.02630700245499611,0.01776474672369659,0.4812550261616707,True,False,21
428,-107.26046,-104.25577,True,0.026282150112092496,0.017448599892668427,0.4812605082988739,True,False,22
430,-107.22046,-104.25577,True,0.02632932588458061,0.0171888071577996,0.481265926361084,True,False,23
432,-107.34146,-104.25577,True,0.026342752575874328,0.01619679732248187,0.4812713101506233,True,False,24
434,-107.46695,-104.25577,True,0.026332750730216504,0.015330538689158856,0.48127665668725966,True,False,25
436,-107.351326,-104.25577,True,0.026277342345565557,0.014791906950995326,0.4812819302082062,True,False,26
438,-108.36122,-104.25577,True,0.026152739021927118,0.0143555749906227,0.48128712773323057,True,False,27
440,-108.24622,-104.25577,True,0.02608790937811136,0.012949577625840902,0.48129223883152006,True,False,28
442,-108.796524,-104.25577,True,0.025981796067208053,0.011313923657871783,0.48129725754261016,True,False,29
444,-108.63895,-104.25577,True,0.025914756767451762,0.010469811561051756,0.481302210688591,True,False,30
446,-108.52872,-104.25577,True,0.02589911678805947,0.009147703100461512,0.4813070878386497,True,False,31
448,-108.3737,-104.25577,True,0.02586424183100462,0.007714808409218676,0.48131189197301866,True,False,32
450,-108.27475,-104.25577,True,0.025830493681132792,0.007287927143624984,0.48131665140390395,True,False,33
452,-108.613434,-104.25577,True,0.025828858278691767,0.006433197492151521,0.4813213780522346,True,False,34
454,-108.723175,-104.25577,True,0.025743777584284543,0.005758119747042656,0.4813260495662689,True,False,35
456,-108.51582,-104.25577,True,0.025695739407092334,0.005209658012608998,0.48133076429367067,True,False,36
458,-108.35043,-104.25577,True,0.025734635721892118,0.004214623699954245,0.4813355147838593,True,False,37
460,-108.70355,-104.25577,True,0.025659205950796606,0.0034965643877512774,0.481340292096138,True,False,38
462,-108.53445,-104.25577,True,0.025618669018149375,0.002968970248912228,0.48134506046772,True,False,39
464,-108.47067,-104.25577,True,0.025567579362541438,0.0025988141096604522,0.4813497543334961,True,False,40
466,-108.48674,-104.25577,True,0.025511456280946733,0.0024342454846191684,0.4813544139266014,True,False,41
468,-108.5067,-104.25577,True,0.02540092756971717,0.002369164913397981,0.4813591048121452,True,False,42
470,-108.43369,-104.25577,True,0.025267380755394697,0.0020813599920074923,0.481363782286644,True,False,43
472,-108.63842,-104.25577,True,0.025227777287364007,0.0017635681870160624,0.4813684359192848,True,False,44
474,-108.2569,-104.25577,True,0.025200428441166878,0.001642996432201471,0.48137313723564146,True,False,45
476,-108.37342,-104.25577,True,0.025154010113328695,0.0015066833468154073,0.4813778832554817,True,False,46
478,-108.382744,-104.25577,True,0.025147733744233847,0.0011705760458426084,0.48138267248868943,True,False,47
480,-108.41954,-104.25577,True,0.025131715461611748,0.0008899935528461356,0.4813875764608383,True,False,48
482,-108.59337,-104.25577,True,0.02511201296001673,0.0007501561900426168,0.4813926324248314,True,False,49
484,-108.514755,-104.25577,True,0.025110242888331413,0.0006520517046737951,0.48139780163764956,True,False,50
486,-108.60297,-104.25577,True,0.025038064830005168,0.0006179245880048257,0.48140306770801544,True,False,51
488,-107.666084,-104.25577,True,0.024971766956150533,0.0005955618828011211,0.48140841275453566,True,False,52
490,-107.68664,-104.25577,True,0.024942684918642044,0.0005562994447245728,0.48141381293535235,True,False,53
492,-107.31155,-104.25577,True,0.02486361060291529,0.00048027193915913815,0.4814192697405815,True,False,54
494,-107.16246,-104.25577,True,0.024808523152023552,0.00046164500308805146,0.4814247652888298,True,False,55
496,-107.20332,-104.25577,True,0.02481196913868189,0.00046072531913523564,0.4814301937818527,True,False,56
498,-107.11669,-104.25577,True,0.0247287729755044,0.00045629297674167903,0.4814355567097664,True,False,57
500,-107.14192,-104.25577,True,0.024719409178942442,0.0004508381403866224,0.4814408585429192,True,False,58
502,-106.68007,-104.25577,True,0.024652871023863553,0.0004649265443731565,0.48144614696502686,True,False,59
504,-106.5229,-104.25577,True,0.024638613034039736,0.000456575278803939,0.4814514398574829,True,False,60
506,-106.542625,-104.25577,True,0.02458712812513113,0.0004516207096457947,0.4814567118883133,True,False,61
508,-106.45583,-104.25577,True,0.024617867078632116,0.0004283508758817334,0.48146188259124756,True,False,62
510,-106.09543,-104.25577,True,0.024609170760959385,0.0004201667870802339,0.4814669921994209,True,False,63
