episode,minibatches,minibatches_possible,first_mb_kl,policy_loss,value_loss,mean_V,std_V,std_barrier,lyap_violation_rate,lyap_in_ball_rate,lyap_mean_dV,lyap_worst_slack,lyap_v_rmse,grad_norm_control,grad_norm_aux,lr_scale,certifiable_frac,v_critic_violation,v_critic_mean,v_critic_min,v_agreement,lyap_penalty,dynamics_loss,barrier_loss,approx_kl,clip_fraction,mean_std,mean_raw_log_std,mean_abs_action,alpha
288,48,48,0.0,-0.005608532519545406,0.0009202793795945278,,,,0.6604654813806216,0.2998860677083333,-0.000891920880045897,0.007317011574438463,,2.7584326242407164,0.0,0.4269016035879585,0.962646484375,0.6287113862733046,0.6552122620244821,0.30282770718137425,0.5420655359824499,,,,0.02089898640770116,0.17252604166666666,0.22317466822763285,0.11150261387228966,0.14994874938080707,0.010000000000000005
292,48,48,0.0,-0.006144629558548331,0.001255876975240729,,,,0.6161616295576096,0.3584798177083333,-0.0007833888133366903,0.005869899352546781,,2.585141691068808,0.0,0.41854084713672185,0.962158203125,0.6311052491267523,0.6716800965368748,0.30692781259616214,0.39180202564845484,,,,0.018694812674463417,0.14656575520833334,0.2222797137995561,0.10970023972913623,0.16169769192735353,0.010000000000000005
296,24,48,0.0,-0.0072812769406785565,0.0015009152460455273,,,,0.6934024343887965,0.3152669270833333,-0.000755771967912248,0.0064872617173629505,,2.779286583264669,0.0,0.41040851292495906,0.9619140625,0.6119247625271479,0.6437194446722666,0.3109649221102397,0.4916518268485864,,,,0.02480173798054845,0.20475260416666666,0.2217503326634566,0.10863762969772021,0.12259058033426602,0.010000000000000004
300,48,48,0.0,-0.0021636205880592265,0.0014691018441226333,,,,0.6979478796323141,0.209716796875,-0.000719511144173642,0.007263338397024199,,2.5008795857429504,0.0,0.4025126265847088,0.962158203125,0.6243018830815951,0.6842072183887163,0.330091026922067,0.27505277873327333,,,,0.0090860721708547,0.10392252604166667,0.22141231130808592,0.10795669552559654,0.1351222644249598,0.010000000000000005
304,48,48,0.0,-0.01803644249836604,0.0017384739937066722,,,,0.7185414172708988,0.15958658854166666,-0.0006393524242109075,0.007426753320032731,,2.2792246341705322,0.0,0.39486098040250567,0.962158203125,0.6323130515714487,0.7459639807542165,0.32759305400153,0.393501555857559,,,,0.014343801500217523,0.157470703125,0.2210616668065389,0.10724048238868515,0.1243955884128809,0.010000000000000005
308,48,48,0.0,-0.01267475246762236,0.0015234227515369032,,,,0.6725661940872669,0.3091634114583333,-0.0008224700613936875,0.007703833369305357,,2.3867162304619947,0.0,0.3874611256293395,0.962890625,0.6302591028312842,0.652720553179582,0.3399244410296281,0.5215084621061882,,,,0.012712734809610993,0.13639322916666666,0.22011162185420594,0.10532106288398306,0.12886043265461922,0.010000000000000005
312,48,48,0.0,-0.007425834269573291,0.0018020388937050786,,,,0.7216384808222452,0.22379557291666666,-0.0007054298378837606,0.008223860000725836,,2.584961876273155,0.0,0.38032036502847405,0.961669921875,0.6530845078329245,0.7149541713297367,0.3698689428468545,0.5104152914136648,,,,0.015427996409319652,0.16487630208333334,0.21890391067912182,0.10285471783330043,0.13459253388767442,0.010000000000000005
316,48,48,0.0,-0.013381231906047711,0.0010811327204767924,,,,0.6413392586012682,0.3347981770833333,-0.0008584642249237125,0.006801488440639029,,2.428542966643969,0.0,0.37344574566850847,0.96240234375,0.6324798402686914,0.687215277304252,0.3423699519286553,0.3874426477899154,,,,0.016583018048550002,0.168701171875,0.21780659848203263,0.10059256386011839,0.12533515024309358,0.010000000000000005
320,48,48,0.0,-0.013120638051380714,0.0013282793212662607,,,,0.7079243858655294,0.241455078125,-0.000708023868961997,0.0072200827416963875,,2.2780965293447175,0.0,0.36684405196876885,0.961181640625,0.6266949561734995,0.6882542272408804,0.3508912244190772,0.4895432610064745,,,,0.016268721003143582,0.17447916666666666,0.2167151433726152,0.09834236030777295,0.14011028657356897,0.010000000000000005
324,48,48,0.0,-0.004856208436346303,0.001279588357040969,,,,0.6845821713407835,0.24560546875,-0.0007258919576997869,0.0072219049907289445,,2.7252414723237357,0.0,0.3605217990039032,0.962646484375,0.6422472738971313,0.699710895617803,0.34257781878113747,0.6296144636968771,,,,0.018638072103688803,0.174560546875,0.21586944938947758,0.09659315568084519,0.14105574569354454,0.010000000000000005
328,24,48,0.0,-0.004214550329682727,0.0013847378407566187,,,,0.6817340205113093,0.24853515625,-0.000713689829960155,0.006567524280399084,,2.4432278126478195,0.0,0.3544852260742948,0.9619140625,0.6258024523655573,0.6952598790327708,0.33617574100693065,0.33787378792961437,,,,0.024704912271166297,0.17057291666666666,0.21546740519503751,0.09574837951610486,0.13830561749637127,0.010000000000000004
332,48,48,0.0,-0.01222029112977907,0.0011639621516223997,,,,0.5794125342120727,0.421142578125,-0.0009655126644550668,0.00649946607882157,,2.39570389688015,0.0,0.3487402905486196,0.96240234375,0.6165913088868061,0.6275588919719061,0.3153773881494999,0.514161787306269,,,,0.014386160329498429,0.14786783854166666,0.21506330588211617,0.09491806120301287,0.12669440312311053,0.010000000000000005
336,48,48,0.0,-0.008958460239227861,0.0011343162295816,,,,0.6501687082151572,0.3252766927083333,-0.0007923173167606971,0.00735119279124774,,2.5006241624554,0.0,0.343292661984648,0.9619140625,0.6271352705856165,0.6405563615262508,0.3218227804948886,0.5979232992976904,,,,0.01429912778257858,0.14510091145833334,0.21437010200073323,0.09348081859449546,0.1337457401677966,0.010000000000000005
340,48,48,0.0,-0.004465338618805011,0.0013907301787791464,,,,0.6711210757493973,0.294189453125,-0.0008214414143973651,0.0068035213723002625,,2.3303697357575097,0.0,0.33814771653407094,0.96337890625,0.6101476438343525,0.6874259399871031,0.34747315384447575,0.4821997939919432,,,,0.020867930536041968,0.17830403645833334,0.2139293955018123,0.09255394929399093,0.1309096522939702,0.010000000000000005
344,48,48,0.0,-0.00787189849264299,0.0017382972788861177,,,,0.703366099546353,0.3108723958333333,-0.0007470691295263047,0.00718102022074163,,3.3901602601011596,0.0,0.3333105316368935,0.962158203125,0.6468260524173578,0.7028608918190002,0.3134435657411814,0.5436298319449028,,,,0.013780051306336341,0.15771484375,0.21361415398617586,0.09189608072241147,0.1789532226199905,0.010000000000000005
348,48,48,0.0,-0.016953457205090672,0.0011958941771202565,,,,0.5776238807787498,0.4032389322916667,-0.0009366861255936479,0.006297430217576523,,2.370132173101107,0.0,0.3287858810106066,0.96240234375,0.612097247193257,0.5882790982723236,0.29490793248017627,0.5865984223783016,,,,0.01721573658142006,0.16389973958333334,0.21287535596638918,0.0903515260045727,0.1230535915431877,0.010000000000000005
352,48,48,0.0,-0.009645110403653234,0.0011932828322945472,,,,0.5567742784818014,0.4571126302083333,-0.0010646434008473686,0.006765572431807716,,2.686654013892015,0.0,0.324578229939112,0.96240234375,0.5838698148727417,0.5083982770641645,0.27013221631447476,0.6051463112235069,,,,0.01382753455254715,0.15738932291666666,0.21194754478832087,0.08838871556023757,0.12363205819080274,0.010000000000000005
356,36,48,0.0,0.002253932516194052,0.0016569018965431799,,,,0.627427167362637,0.3102213541666667,-0.0009349968394316318,0.007616981424184309,,2.742113941245609,0.0,0.3206917308660208,0.9615885416666666,0.6115277881423632,0.6615706963671578,0.28895654529333115,0.4834619454211659,,,,0.018955968984907184,0.1476779513888889,0.2109331778354115,0.08622608126865493,0.13206208166148928,0.010000000000000004
360,48,48,0.0,-0.011778194302072128,0.001131642533437116,,,,0.5921086979409059,0.3863118489583333,-0.0009501892212332071,0.006866472540423274,,2.3833957090973854,0.0,0.3171302192966965,0.96142578125,0.5797931272536516,0.6131189030905565,0.28595440834760666,0.5061271178225676,,,,0.01948972222453449,0.18953450520833334,0.21007047158976397,0.08439048224439223,0.11144834927593668,0.010000000000000005
364,48,48,0.0,-0.013130150871196141,0.0024721637867817967,,,,0.6373835951089859,0.3006184895833333,-0.0007999308763828594,0.007968991820234805,,2.7376466343800225,0.0,0.3138972100130703,0.9619140625,0.601322628557682,0.6492427041133245,0.2992494634042184,0.46718871407210827,,,,0.020108932630440297,0.20939127604166666,0.2094556571294864,0.08305970656995972,0.12414066990216573,0.010000000000000005
368,48,48,0.0,-0.010339216775416086,0.002194570709737794,,,,0.6592863711218039,0.2578938802083333,-0.0008160015143706308,0.008762663424325487,,2.7137246057391167,0.0,0.310995893604979,0.962890625,0.6101603942612807,0.6977725240091482,0.3164559304714203,0.4820707781861226,,,,0.020337489472391706,0.1796875,0.2091646467645963,0.08242340618744493,0.13125341711565852,0.010000000000000005
372,24,48,0.0,0.00954516010824591,0.0018294762218526255,,,,0.701771467924118,0.21044921875,-0.0006963896836775044,0.009039627310509482,,2.982741047938665,0.0,0.30842913332143856,0.96240234375,0.6185091858108839,0.7125416124860445,0.33677567169070244,0.39935759206612903,,,,0.031922628986649215,0.12125651041666667,0.20874946502347788,0.0815443517640233,0.1357668216029803,0.010000000000000004
376,48,48,0.0,-0.013667581331295272,0.001628796751901973,,,,0.607977448652188,0.3531901041666667,-0.0009102462475614933,0.007975302588116998,,2.303031941254934,0.0,0.3061994622449587,0.96142578125,0.5814509441455206,0.624916652838389,0.3048831485211849,0.5519071873277426,,,,0.012569823456336357,0.132568359375,0.2084998982027173,0.08100782241672277,0.12470537843182683,0.010000000000000005
380,48,48,0.0,-0.009134879432773838,0.0014426715739925082,,,,0.583942295362552,0.4115397135416667,-0.000955058236286277,0.006654712449138363,,3.271942362189293,0.0,0.30430908079170205,0.963623046875,0.6190010085701942,0.6637329446772734,0.3056488422056039,0.38474424586941797,,,,0.010143127061989313,0.12605794270833334,0.2081522742907206,0.08025400278468926,0.16668469086289406,0.010000000000000005
384,48,48,0.0,-0.009026368769506613,0.0010360131345805712,,,,0.6574815573791662,0.2801106770833333,-0.0007886322685711397,0.00703727692598477,,2.522548576196035,0.0,0.30275985453993254,0.962646484375,0.625832467029492,0.741335067898035,0.34806248793999356,0.4995529229442279,,,,0.01222927378694294,0.13720703125,0.20754092931747437,0.07894906727597117,0.1424667158474525,0.010000000000000005
388,48,48,0.0,-0.0064053828828036785,0.0010052666778695614,,,,0.5813610802094141,0.407470703125,-0.000929109981370857,0.005882953875698149,,2.6556898206472397,0.0,0.30155331238892197,0.962646484375,0.5888283339639505,0.6252775775889555,0.2884006053209305,0.4426555310686429,,,,0.015548164175318865,0.15787760416666666,0.20694124481330314,0.07765100803226233,0.13042209235330424,0.010000000000000005
392,48,48,0.0,-0.011106075854816785,0.001277933559322264,,,,0.6868015999595324,0.2809244791666667,-0.0008465808047427951,0.007262960658408701,,2.6835566461086273,0.0,0.3006906450501051,0.96240234375,0.6303424549599489,0.6507330238819122,0.2868335470557213,0.34196924945960444,,,,0.010826532831439787,0.11197916666666667,0.2065290498236815,0.07675976709773143,0.15308096104611954,0.010000000000000005
396,48,48,0.0,-0.012903339442952225,0.0009397061221534386,,,,0.5959338949372371,0.3717447916666667,-0.0009532672556815669,0.007134249734614666,,2.7410086492697396,0.0,0.30017270387199363,0.9619140625,0.6307308177153269,0.6698428255816301,0.2845549260576566,0.47773694309095543,,,,0.014268362106425533,0.14713541666666666,0.2059192561234037,0.07544614281505346,0.11866344635685284,0.010000000000000005
400,48,48,0.0,-0.00718463408217455,0.0013611594901400774,,,,0.6361656884352366,0.3633626302083333,-0.0008209751031245105,0.006459021252036716,,2.777350371082624,0.0,0.30000000000000027,0.962890625,0.5930438799162706,0.6367515027523041,0.2825606931000948,0.5260006704678138,,,,0.017404483345065575,0.17154947916666666,0.20522314310073853,0.07393662274504702,0.1281369438705345,0.010000000000000005
