step,x_before,y_before,target_x,target_y,x_after,y_after,battery_before,battery_after,battery_delta,reward,action_dx_norm,action_dy_norm
55,232.77240634258908,216.61340800408237,214.43508982952756,196.61383143547886,231.77401405036562,215.10096606239722,94.69321810487567,94.59245339741035,-0.1007647074653164,-0.20515392471604632,-0.9168658256530762,-0.99997878074646
56,231.77401405036562,215.10096606239722,213.69622855842226,195.1014524362986,233.28645599205166,214.10257377017524,94.59245339741035,94.49164643304799,-0.1008069643623628,-0.20523843851013895,-0.9038892984390259,-0.9999756813049316
57,233.28645599205166,214.10257377017524,215.046090009996,194.10300483096626,234.2848482842723,215.61501571186207,94.49164643304799,94.39079719430465,-0.1008492387433364,-0.205322987272086,-0.9120182991027832,-0.9999784231185913
58,234.2848482842723,215.61501571186207,215.84076602414046,195.6154772902312,232.77240634258433,216.61340800408132,94.39079719430465,94.2899056637128,-0.10089153059185207,-0.20540757096911771,-0.9222040772438049,-0.9999769330024719
59,232.77240634258433,216.61340800408132,214.51794505413218,196.61386195305593,231.77401405036628,215.10096606239503,94.2899056637128,94.18897182382136,-0.10093383989143945,-0.20549218956828835,-0.9127230644226074,-0.9999773502349854
60,231.77401405036628,215.10096606239503,213.78303962409674,195.1013589762134,233.28645599204944,214.10257377017479,94.18897182382136,94.0879956571957,-0.10097616662565656,-0.20557684303671978,-0.8995487689971924,-0.9999803304672241
61,233.28645599204944,214.10257377017479,214.94889343101428,194.10298575747947,234.2848482842734,215.61501571185548,94.0879956571957,93.98697714641784,-0.1010185107778625,-0.20566153134113163,-0.9168781638145447,-0.9999793767929077
62,234.2848482842734,215.61501571185548,216.0915232415488,195.61539145953614,232.77240634259513,216.61340800408328,93.98697714641784,93.88591627408638,-0.101060872331459,-0.2057462544483248,-0.9096662402153015,-0.9999812245368958
63,232.77240634259513,216.61340800408328,214.3705146342211,196.6138447869202,231.7740140503636,215.1009660624075,93.88591627408638,93.78481302281668,-0.10110325126970565,-0.20583101232481804,-0.9200946092605591,-0.9999781847000122
64,231.7740140503636,215.1009660624075,213.79208236396224,195.10141619668485,233.28645599203685,214.1025737701722,93.78481302281668,93.68366737524082,-0.10114564757586209,-0.20591580493713085,-0.8990966081619263,-0.9999774694442749
65,233.28645599203685,214.1025737701722,215.1611393721638,194.10300101626595,234.28484828427585,215.61501571184303,93.68366737524082,93.58247931400778,-0.10118806123303159,-0.20600063225146992,-0.9062657952308655,-0.9999786615371704
66,234.28484828427585,215.61501571184303,215.89882571652683,195.6154563093772,232.77240634260752,216.61340800408578,93.58247931400778,93.48124882178341,-0.1012304922243743,-0.2060854942341553,-0.9193011522293091,-0.9999779462814331
