episode,minibatches,minibatches_possible,first_mb_kl,policy_loss,value_loss,mean_V,std_V,std_barrier,lyap_violation_rate,lyap_in_ball_rate,lyap_mean_dV,lyap_worst_slack,lyap_penalty,dynamics_loss,barrier_loss,approx_kl,clip_fraction,mean_std,mean_raw_log_std,mean_abs_action,alpha
504,18,24,1.5832483768463135e-08,0.004234339627954695,12.650538735919529,0.311654527982076,0.17316595878865984,0.11029753792617056,0.4865897496541341,0.11328124668863085,-0.0006717711536718222,0.16851102312405905,0.010232603565479318,0.17111439754565558,0.02237006752855248,0.02529952059396439,0.21927083532015482,0.25433291991551715,0.17089835637145573,0.15699891332123014,0.010000000000000002
506,24,24,1.257285475730896e-08,-0.0038995378029843173,16.72201995054881,0.3345312774181366,0.16797947324812412,0.10825597836325566,0.483070220798254,0.0836588516831398,-0.0008462750058697566,0.2434389516711235,0.011346429159554342,0.16167752196391424,0.03817354623849193,0.02592466106095041,0.16201171930879354,0.253809771190087,0.16996358086665472,0.14028012038518986,0.010000000000000004
508,24,24,1.3737007975578308e-08,-0.01066778221866116,7.25148077805837,0.3357846861084302,0.1533433267225822,0.09727158614744742,0.4860806055366993,0.07001953075329463,-0.000892764629800998,0.1847688046594461,0.013008999677064518,0.17997321548561254,0.04593860094125072,0.01649817221914418,0.18173828208819032,0.253198578953743,0.16885815436641374,0.1312894911194841,0.010000000000000004
510,24,24,1.1874362826347351e-08,0.002970502847650399,12.022084871927897,0.26475068492194015,0.15221910985807577,0.11214690624425809,0.4852060154080391,0.10602213193972905,-0.0007792840557764672,0.14349678655465445,0.009668932936619967,0.1568011405567328,0.02379737972902755,0.028100614251646523,0.22630208482344946,0.2526821233332157,0.16792699073751768,0.1354170593743523,0.010000000000000004
512,6,24,1.234002411365509e-08,0.027830894105136395,16.64388958613078,0.2847343732913335,0.1571070154507955,0.12673941378792128,0.48255829016367596,0.09544270237286885,-3.407375334063545e-05,0.22469676658511162,0.014461849971363941,0.19606726368268332,0.08901812136173248,0.0344639194275563,0.18854166567325592,0.2525568902492523,0.1677053893605868,0.1737875590721766,0.01
514,18,24,1.5366822481155396e-08,-0.0031717664872606597,9.562333663304647,0.2928739968273375,0.16731122301684487,0.11145589583449894,0.4853700068261888,0.07039930423100789,-0.001094986225224501,0.15077092084619734,0.010135708195674751,0.16931459142102134,0.05018264344996876,0.025208289398708277,0.14665798677338493,0.25212594038910335,0.16692673083808687,0.1439724879132377,0.010000000000000002
516,18,24,1.1175870895385742e-08,-0.0016468056581086582,28.505845732159084,0.3321296092536714,0.18464483900202644,0.10655713288320436,0.4962627622816298,0.02612847089767456,-0.0007189195732482605,0.25887411418888306,0.01402103104111221,0.16582265247901282,0.0658488246715731,0.023341746276451483,0.16041666724615627,0.2511381473806169,0.16513333055708143,0.14514771434995863,0.010000000000000002
518,24,24,1.3737007975578308e-08,-0.018312370559821527,9.079254488150278,0.327234361320734,0.1910141451905171,0.10694853868335485,0.4812639107306798,0.013899738589922586,-0.0006493899157552127,0.22151939508815607,0.014660976400288442,0.17917212409277758,0.021759383380413055,0.020730432103543233,0.18372395945092043,0.2502079860617717,0.16343757758537927,0.15326785606642565,0.010000000000000004
520,12,24,9.546056389808655e-09,0.006761458081503709,22.65079375108083,0.3056889499227206,0.1862909346818924,0.11344968155026436,0.5019360110163689,0.058984374006589256,-0.0009161053632548525,0.17068246006965637,0.014141603062550226,0.17631751050551733,0.019931835898508627,0.03224286167339111,0.23066406324505806,0.24958396703004837,0.16230446472764015,0.16402371351917586,0.009999999999999998
522,24,24,1.1408701539039612e-08,-0.002725491998717189,14.866404473781586,0.30755446540812653,0.16418018378317356,0.09967233178516229,0.4900345367689927,0.028515619536240894,-0.0008747110647770265,0.1817083591595292,0.01250634940030674,0.16645889294644198,0.03149999010687073,0.018054810129494097,0.18766276134798923,0.24949158107240996,0.16213271828989187,0.14336583577096462,0.010000000000000004
524,18,24,1.1874362826347351e-08,-0.007891029585152864,8.505878421995375,0.29164085619979435,0.17457000414530435,0.10117216325468487,0.4795091582669152,0.037543402777777776,-0.0014115099353754583,0.201228150477012,0.01366691907039947,0.1917381915781233,0.04949755759702788,0.020467935168805223,0.13007812491721576,0.24927623735533821,0.16173294766081703,0.1607765199409591,0.010000000000000002
526,6,24,1.257285475730896e-08,0.021600840302805107,9.674106121063232,0.34625353912512463,0.22857682158549628,0.12682498122255007,0.4790184050798416,0.055989583333333336,-0.0011721480271565572,0.2372985159357389,0.015798515019317467,0.18078103413184485,0.037564453979333244,0.030530856767048437,0.26028646032015484,0.24903182437022528,0.1612848937511444,0.14811373502016068,0.01
528,12,24,1.1175870895385742e-08,-0.007788947007308404,7.154675205548604,0.3334742958347003,0.20321967949469885,0.1200404583166043,0.4731459418932597,0.030729164679845173,-0.0005159690701172318,0.19781190901994705,0.014391619168842832,0.14570827782154083,0.05274813063442707,0.0323120936518535,0.20462239533662796,0.24868376553058624,0.16064571092526117,0.13038497728606066,0.009999999999999998
530,24,24,8.381903171539307e-09,-0.0035660365441193185,14.847575227419535,0.2464339298506578,0.17064566351473331,0.11468956029663484,0.48953652878602344,0.11878254761298497,-0.0007489628349048871,0.143762215351065,0.0104027545118394,0.1344157364219427,0.029162017861381173,0.01944332562076549,0.18092448047051826,0.24717138024667898,0.1578582072009643,0.139375327154994,0.010000000000000004
532,24,24,1.280568540096283e-08,-0.007612139219418168,21.89769784609477,0.29385490094621974,0.17478310440977415,0.10189632792025805,0.48923125863075256,0.01184895634651184,-0.0007060798052407335,0.20587576708445945,0.012368103334059318,0.1426930371671915,0.08667596274365981,0.01365349170130988,0.14251302213718495,0.24525088195999464,0.15430238532523313,0.13108072460939488,0.010000000000000004
534,24,24,1.5366822481155396e-08,-0.00515607666845123,29.49157863855362,0.2514107928921779,0.16507378903528055,0.11885255544135968,0.4887471484641234,0.06438801934321721,-0.0008571483469192268,0.12683940647790828,0.010478224857555082,0.1676375555495421,0.026066023002689082,0.017285116851174582,0.18883463616172472,0.24414833697179952,0.1522363138695558,0.1399375181645155,0.010000000000000004
536,12,24,1.257285475730896e-08,0.012365711542467276,12.53758696715037,0.34384406358003616,0.1826143910487493,0.12510245790084204,0.48201503853003186,0.07363280653953552,-0.000828700710068612,0.29955395435293514,0.01638312862875561,0.17780143270889917,0.04894026586165031,0.024968061596155167,0.13014322891831398,0.2436271533370018,0.15125716229279837,0.14537292098005614,0.009999999999999998
538,24,24,1.3969838619232178e-08,-0.015201635037859281,7.526628524065018,0.3470535489420096,0.17494099649290243,0.11348219526310761,0.5025152613719305,0.1382161428531011,-0.0008870730695586341,0.13934090671439966,0.011182554725868007,0.1381064159795642,0.033603307170172535,0.016832996470232803,0.1859375008692344,0.2427301611751318,0.14958389103412628,0.13287239025036493,0.010000000000000004
540,12,24,1.280568540096283e-08,-0.00393633001173536,9.770837426185608,0.2947530137995879,0.14954299852252007,0.0988378245383501,0.48317255079746246,0.12565104166666666,-0.0012899329461409554,0.1178820791343848,0.009460320967870453,0.14966699481010437,0.023395930261661608,0.02029673318611458,0.1847005213300387,0.24177271500229836,0.14779420445362726,0.14462356145183244,0.009999999999999998
542,24,24,1.1408701539039612e-08,-0.00925389293115586,7.831093609333038,0.27748248850305873,0.16630272256831327,0.11107234408458073,0.4894068588813146,0.18652343501647314,-0.0011653829060378484,0.13801579922437668,0.012682235140043,0.15261024236679077,0.03177390876226127,0.016809698727835592,0.15787760509798923,0.2411880816022555,0.14669138317306837,0.13557943173994622,0.010000000000000004
544,12,24,1.1175870895385742e-08,0.008049696683883667,5.202971975008647,0.3147617330153783,0.18519401922821999,0.10466569600005944,0.4968373154600461,0.13157551487286887,-0.0007586683035090876,0.196421030908823,0.01131018476250271,0.15033707271019617,0.0443534574781855,0.024084527239513893,0.1369791670391957,0.2400516358514627,0.14454051976402602,0.12003716391821702,0.009999999999999998
546,24,24,9.546056389808655e-09,-0.0064480653090868145,6.071497042973836,0.21865455185373625,0.12737865621844927,0.10416876741995414,0.4965147028366725,0.17099609225988388,-0.0009336503411153293,0.09876809315755963,0.008669528954972824,0.1397271795819203,0.059910472482442856,0.015092756162630394,0.1709960944329699,0.23948510798315206,0.143471609801054,0.12408522330224514,0.010000000000000004
548,22,24,6.752088665962219e-09,-0.007355698934671554,7.640181411396373,0.28277448226105084,0.17991114475510336,0.12802386453205888,0.47155885669318115,0.19254261255264282,-0.0012330597905516202,0.15762087601152333,0.01249805029312318,0.14415853470563889,0.08468217453496023,0.021059358677699824,0.12943892062387682,0.23955481567166068,0.1435926685279066,0.12155095420100472,0.010000000000000002
550,24,24,1.0710209608078003e-08,-0.006315515919898947,9.692343393961588,0.2930718983213107,0.19238485830525556,0.10592164906362693,0.4917729472120603,0.1637369766831398,-0.0013195776779563555,0.18344489422937235,0.01187056260338674,0.15357087117930254,0.025145412345106404,0.019476317926698055,0.16702473986273011,0.2390369288623333,0.14260712762673697,0.12249255832284689,0.010000000000000004
552,24,24,1.0244548320770264e-08,-0.005561567648934822,7.723831276098887,0.31961259121696156,0.19523699829975763,0.10540587020417054,0.4871954545378685,0.03333333134651184,-0.0011278734906075745,0.15651372664918503,0.010708290346277257,0.1495923325419426,0.054935275577008724,0.02406296912037457,0.24521484412252903,0.2387245719631513,0.14203293435275555,0.1259088572114706,0.010000000000000004
554,24,24,1.280568540096283e-08,-0.005568298821647962,12.6365234653155,0.3071627641717593,0.17563028323153654,0.1145356772467494,0.4810018390417099,0.11474608878294627,-0.0016769291667818227,0.23255749543507895,0.014333120508429905,0.16246101322273412,0.02701602775293092,0.017798104119719937,0.19593099039047956,0.23782984601954618,0.14033997990190983,0.1243012376750509,0.010000000000000004
556,18,24,1.4435499906539917e-08,0.00238381191674206,6.272414392895168,0.3225526048077477,0.1842730012204912,0.09793415210313267,0.4980733046929042,0.10494791467984517,-0.001249795558073351,0.14547185392843354,0.010159906724260913,0.15756043626202476,0.05096507465673818,0.01896776430981441,0.17986111177338493,0.23628545386923683,0.13739539020591313,0.16402896576457554,0.010000000000000002
558,24,24,9.778887033462524e-09,-0.018867446497703593,6.714135964711507,0.2834512361635764,0.1957057515780131,0.12042910140007734,0.47266656657059986,0.16634114334980646,-0.0017476717742586818,0.1734454920515418,0.010827271345381936,0.1449350994080305,0.05442659882828593,0.014455853602460897,0.17115885484963655,0.2348873099933068,0.134694862489899,0.11807446864744027,0.010000000000000004
560,18,24,1.3271346688270569e-08,-0.007230791884164016,11.280504173702663,0.33822012278768754,0.1965269355310334,0.11647051200270653,0.4913994289106793,0.02825520435969035,-0.0013150514213420036,0.22253351368837887,0.012572339528964626,0.14658773690462112,0.02561243809759617,0.02370570976442347,0.1782552090783914,0.23416313115093443,0.13326220628288057,0.13686261574427286,0.010000000000000002
562,24,24,1.0244548320770264e-08,-0.0027306393021717668,27.428635398546856,0.34043882849315804,0.17080572868386903,0.10497033906479676,0.49058733507990837,0.048567707339922585,-0.0007930535084597068,0.16481711901724339,0.009904608460298428,0.1357195439438025,0.060783260191480316,0.02063762318478742,0.2130533860375484,0.23330672457814217,0.13155365673204264,0.12845046042154232,0.010000000000000004
564,24,24,1.257285475730896e-08,-0.006561517249792814,5.833613167206447,0.28493139520287514,0.1578244436532259,0.11632067244499922,0.49863245462377864,0.14169921477635702,-0.0010363093175935016,0.13410384766757488,0.00877848956345891,0.13931088087459406,0.04555384092964232,0.017086233322819073,0.16334635578095913,0.23204826501508555,0.12907215766608715,0.14172758596638838,0.010000000000000004
566,18,24,9.778887033462524e-09,-0.0060576050891540945,9.135998169581095,0.2691585843761762,0.16315136270390618,0.10624683399995168,0.4762115925550461,0.19787326123979357,-0.001430055597059739,0.17323868804507786,0.010289043343315521,0.13053745362493727,0.01717630333991514,0.02266752355111142,0.22031250016556847,0.23172674576441446,0.1284255153603024,0.12208161337508096,0.010000000000000002
568,12,24,1.0477378964424133e-08,0.005637105709562699,7.086556037267049,0.2751168857018153,0.18076792359352112,0.11218606556455295,0.4935665453473727,0.23463541269302368,-0.0014291635889094323,0.15879949430624643,0.011533222626894712,0.11934822921951611,0.058242712169885635,0.020394019995971274,0.19427083308498064,0.23123510057727495,0.12744819621245065,0.11142981424927711,0.009999999999999998
570,24,24,1.210719347000122e-08,-0.007516254127646486,13.219361007213593,0.30901989961663884,0.19279941295584044,0.09902006760239601,0.48589668422937393,0.13990885267655054,-0.0007405575324810343,0.20370997861027718,0.013446214337212345,0.13301290851086378,0.02871379815042019,0.013137094928727796,0.16145833333333334,0.22942053650816283,0.12388855374107759,0.12199999733517568,0.010000000000000004
572,24,24,1.1175870895385742e-08,-0.0095827258725573,10.745044440031052,0.2794723119586706,0.17524781512717405,0.10364506797244151,0.4867969962457816,0.14342447618643442,-0.001651628041145159,0.18714879173785448,0.010154884851848086,0.125490779367586,0.02025116654112935,0.014210930385161191,0.15703125049670538,0.22768486415346464,0.120460812933743,0.11699749218920867,0.010000000000000004
574,24,24,9.313225746154785e-09,-0.0153647846794532,8.742935478687286,0.2643970747788747,0.19293213014801344,0.11430087126791477,0.47645553573966026,0.16783853868643442,-0.001977834733831211,0.17931164149194956,0.012221282425646981,0.1541220135986805,0.021836614546676476,0.02511206412358054,0.1482421870653828,0.227141252408425,0.11940164864063263,0.13576804225643477,0.010000000000000004
576,18,24,8.149072527885437e-09,-0.005038064923913528,18.319876114527386,0.2872900408175256,0.18619761202070448,0.11160688433382246,0.4690165983306037,0.15855034523540074,-0.001267061390333563,0.1622316539287567,0.011301109205103584,0.1301492117345333,0.10980002333720525,0.02001048385217372,0.14127604249450895,0.22637896902031368,0.11790151769916217,0.11887934224473105,0.010000000000000002
578,24,24,1.0710209608078003e-08,-0.010558766506922742,13.338742633660635,0.29939596479137737,0.1842071202894052,0.11845918279141188,0.4988171582420667,0.16829426834980646,-0.0008549263535921151,0.26253244653344154,0.016319015606616933,0.14580138338108858,0.03836467652581632,0.0142658430559095,0.16399739682674408,0.22508896080156168,0.11534338165074587,0.14804585898915926,0.010000000000000004
580,24,24,9.546056389808655e-09,-0.010835302139942845,8.5420108238856,0.2801614006360372,0.192451490710179,0.11552169173955917,0.475143829981486,0.19182942310969034,-0.001326522084127646,0.22100627981126308,0.016162050267060597,0.14797144445280233,0.017415368968310457,0.01771887089125812,0.1840820318708817,0.22378583066165447,0.11273414082825184,0.11717087309807539,0.010000000000000004
582,24,24,8.149072527885437e-09,0.0048875589078913135,13.687661389509836,0.2678866796195507,0.18413713263968626,0.12211404430369537,0.480967964977026,0.13730468600988388,-0.0012506290640885709,0.1792538852120439,0.011792531702667475,0.1259872835750381,0.03031325642950833,0.020019039754212525,0.20833333333333334,0.22263573482632637,0.11038234954078992,0.11140375770628452,0.010000000000000004
584,18,24,8.847564458847046e-09,-0.004413078539073467,9.656957387924194,0.24404598275820413,0.17644189132584465,0.11287349172764355,0.4652024739318424,0.271093746026357,-0.0010541592168414758,0.1684856518275208,0.01276322179991338,0.1411522933178478,0.07270321622490883,0.022029373277392652,0.20182291666666666,0.22142281466060215,0.10793705160419147,0.1227083806362417,0.010000000000000002
586,24,24,9.313225746154785e-09,-0.012588787591084838,10.760703911383947,0.25233051863809425,0.17963986036678156,0.13488612386087576,0.4705627349515756,0.18538411458333334,-0.0009598769884178182,0.16439037195717296,0.010303918699113032,0.1419475208967924,0.031119871030872066,0.019729288353119045,0.17314453174670538,0.22028355672955513,0.1056294534355402,0.12256302125751972,0.010000000000000004
588,24,24,9.080395102500916e-09,-0.018579648652424414,14.769887586434683,0.2734594388554494,0.18509490912159285,0.12295371821771066,0.4840315232674281,0.23688150693972906,-0.0009603696710958806,0.14108852731684843,0.010310517274774611,0.13065060197065273,0.02460037377507736,0.017809268145356327,0.19062500074505806,0.21914526571830115,0.10330308539172013,0.11439629023273785,0.010000000000000004
590,24,24,1.5832483768463135e-08,-0.012672202739243707,20.705181777477264,0.27593154398103553,0.19402095675468445,0.1185655960192283,0.48785610496997833,0.20960286259651184,-0.0013728972911242938,0.22745199284205833,0.01280646730447188,0.1582423405100902,0.05007844604551792,0.01653813380592813,0.17910156305879354,0.2184124911824862,0.1017532575254639,0.1260743016997973,0.010000000000000004
592,24,24,1.0244548320770264e-08,-0.011021164207098385,6.016845683256785,0.2674703374505043,0.19080281257629395,0.1147844713802139,0.49575883025924367,0.23385416467984518,-0.0008436609720471703,0.18710520335783562,0.012335096796353659,0.1451573148369789,0.027318915352225304,0.01438371210921711,0.15823567689706883,0.21699640341103077,0.09878294604520003,0.11113632998118798,0.010000000000000004
594,24,24,1.3504177331924438e-08,-0.012355071647713581,14.338504632314047,0.2648801201333602,0.17450021828214327,0.09801857142398755,0.4965282070140044,0.19443359225988388,-0.0006663572324517494,0.18965085533758005,0.011884826701134443,0.13290031099071106,0.023444465749586623,0.016447914026988048,0.19361979266007742,0.21506271759668985,0.09474800961712997,0.11082722712308168,0.010000000000000004
596,24,24,1.257285475730896e-08,-0.009844818074877063,7.915748635927836,0.26030300992230576,0.18502214116354784,0.10409199415395658,0.48747289553284645,0.2550455704331398,-0.0015964678495947737,0.14460507811357579,0.01222778829590728,0.12188166907678048,0.025668853661045432,0.022884944453835487,0.23212890637417635,0.21398853758970895,0.09246717859059572,0.10335993176947038,0.010000000000000004
598,24,24,1.210719347000122e-08,-0.009777984504277507,11.214758515357971,0.2960841991007328,0.18272378606100878,0.10509178632249434,0.48385397469003993,0.10618489483992259,-0.0018746779930249129,0.2241004112487038,0.014219376918238899,0.15774842910468578,0.038700724951922894,0.02158848677451412,0.21416015674670538,0.21321771666407585,0.09085545440514882,0.12557579576969147,0.010000000000000004
600,18,24,1.0244548320770264e-08,-0.0126267419093185,13.906769858466255,0.31214137540923226,0.2071249989999665,0.11773248099618489,0.48067179653379655,0.0967013869020674,-0.0015609503405155717,0.20672877381245294,0.01572460500109527,0.15467323859532675,0.0392255884491735,0.02314500035976784,0.1900173616078165,0.2125496202045017,0.08941620960831642,0.11576484143733978,0.010000000000000002
602,24,24,1.4668330550193787e-08,-0.006137480416024725,5.668030937512715,0.3497769559423129,0.2044830812762181,0.12325165110329787,0.48909563447038334,0.13069661458333334,-0.0014086955761740683,0.1622826624661684,0.011819060988879452,0.14894673818101486,0.03943201728786031,0.02149930680752732,0.21136067807674408,0.2118465385089318,0.08791671165575583,0.1254251723488172,0.010000000000000004
604,18,24,1.6298145055770874e-08,-0.011089216296871504,7.158575110965305,0.28660870095094043,0.18948809719747967,0.12595536394251716,0.4862594852844874,0.17013888557751974,-0.001200063247880381,0.19558372928036583,0.011931030804084407,0.14957650419738558,0.036446047532889575,0.020954457603188023,0.1876736113594638,0.21062707983785206,0.08532144253452618,0.12883818770448366,0.010000000000000002
606,24,24,1.3504177331924438e-08,-0.007195881063429018,10.476240674654642,0.26654470898211,0.19027038974066576,0.12165425748874743,0.47111037373542786,0.2652994766831398,-0.0017822075581837755,0.15839260226736465,0.010781424663340053,0.15131582443912825,0.012480708460013071,0.02149031972900654,0.20068359375,0.20901469141244888,0.08190210132549207,0.11651553089420001,0.010000000000000004
608,12,24,1.3271346688270569e-08,0.008565356334050497,15.609980265299479,0.27004338180025417,0.2023756392300129,0.13576053703824678,0.49106449633836746,0.27610676487286884,-0.0009694404604185062,0.18952833053966364,0.015016576818500956,0.16607222333550453,0.07664213453729947,0.030227584938984364,0.17851562549670538,0.2077771288653215,0.07928204474349816,0.12130747300883134,0.009999999999999998
610,18,24,9.778887033462524e-09,-0.0021552203430069816,12.248150083753798,0.2696082832084762,0.20667110135157904,0.12052517880996068,0.49221383531888324,0.2984374993377262,-0.00137786710971947,0.13881619854105842,0.01457486291312509,0.14911350856224695,0.03445829637348652,0.025965771198065743,0.25442708449231255,0.2067357674241066,0.07705693567792575,0.10944291411174668,0.010000000000000002
612,24,24,9.080395102500916e-09,-0.010853129400250813,8.482552786668142,0.23437449149787426,0.19295074231922626,0.14237680534521738,0.4883250643809636,0.30800781150658924,-0.0010026589801176062,0.13926807201157013,0.01030990822861592,0.13762610529859862,0.04086102188254396,0.022774175090792898,0.21728515593955913,0.20546003431081772,0.07424472520748775,0.11140037048608065,0.010000000000000004
614,12,24,1.1874362826347351e-08,0.015002090328683456,19.20399538675944,0.2533704104522864,0.19021339590350786,0.1330660084883372,0.49115824947754544,0.32949218650658924,-0.0015942816219952267,0.15627706361313662,0.01096143084578216,0.12094134216507275,0.0355199771001935,0.02665239917890479,0.23977864626795053,0.20486905301610628,0.07294585245350997,0.11744838518400987,0.009999999999999998
616,24,24,8.381903171539307e-09,-0.012050523267438015,13.786360641320547,0.27138951358695823,0.20370868096748987,0.12452983235319455,0.48007669548193616,0.25514322767655057,-0.0014775458585063461,0.15292414060483375,0.01090645471898218,0.11052590080847342,0.032942633920659624,0.022920551932960127,0.2130533860375484,0.2042098722110192,0.07155438450475533,0.09801775527497132,0.010000000000000004
618,24,24,1.257285475730896e-08,-0.012386448157485574,10.341953257719675,0.2814163652559121,0.19449009746313095,0.11508519512911637,0.4920976273715496,0.2514973928531011,-0.0014758434881514404,0.14468212332576513,0.009650975465774536,0.09579142183065414,0.014925630025876066,0.012428907405895492,0.1353841150800387,0.2033210669954618,0.0696477775151531,0.09511024908473094,0.010000000000000004
620,24,24,9.080395102500916e-09,-0.011027465496833125,13.559855739275614,0.24244806977609792,0.17823175713419914,0.09977100199709336,0.4815491996705532,0.2776692683498065,-0.00186322866405438,0.16787958052009344,0.013739900508274635,0.09750438140084346,0.01832383145422985,0.019583340879762545,0.2031250006208817,0.2017602138221264,0.06619243261714776,0.09793388781448205,0.010000000000000004
622,24,24,1.280568540096283e-08,-0.01437383626277248,9.264853556950888,0.24565744400024414,0.19216901498536268,0.11718613312890132,0.4841960668563843,0.3085286443432172,-0.0016006116910223984,0.19167677530397972,0.01060441406055664,0.1014416025330623,0.027119533740915358,0.017567772136923548,0.1962239599476258,0.2009217906743288,0.06434199462334315,0.09285834680000941,0.010000000000000004
624,18,24,1.3504177331924438e-08,-0.0020771494730272228,8.783252477645874,0.2649877874387635,0.20491976622078154,0.12520560208294126,0.4750957075092528,0.29045138425297207,-0.0018182316582371844,0.1878789518442419,0.015636776108294725,0.1308315574294991,0.07555460246900718,0.019600977810720604,0.18368055588669246,0.20075166639354494,0.0639774894548787,0.10473591254817115,0.010000000000000002
626,24,24,1.3737007975578308e-08,-0.016903542020979028,11.568456391493479,0.2944010241578023,0.22540313440064588,0.12260328388462464,0.48319026703635853,0.3011393224199613,-0.0014550174034108447,0.22407324922581515,0.013474641367793083,0.11779463881005843,0.018961318108874064,0.01877054407183702,0.19407552232344946,0.20045082519451776,0.0633348086848855,0.09749975086500247,0.010000000000000004
628,24,24,1.0011717677116394e-08,-0.017509091839504737,7.701667825380961,0.3040863325198491,0.226945453012983,0.1413099355995655,0.4740447762111823,0.2637044241031011,-0.0017325688456063897,0.12333937548100948,0.011229802194672326,0.11734334627787273,0.023454821629760165,0.014141436093874896,0.15013020873690644,0.19919007395704588,0.06054459667454163,0.09106209439535935,0.010000000000000004
630,24,24,1.1408701539039612e-08,-0.011358522460795939,6.835685849189758,0.26236057964464027,0.20153938482205072,0.12730273138731718,0.4847685856123765,0.31269530951976776,-0.0017688052630546736,0.10543457185849547,0.010114028273771206,0.11648488789796829,0.07254934869706631,0.01653835250181146,0.18509114595750967,0.19818090895811716,0.05831495517243942,0.09950419142842293,0.010000000000000004
632,24,24,8.847564458847046e-09,-0.007376389383959274,8.158794850111008,0.2442402864495913,0.17795574106276035,0.1104845938583215,0.48704688375194866,0.3020833308498065,-0.0015832287244847976,0.16362694340447584,0.010309996684857955,0.12607253591219583,0.049653114595760904,0.014641900265511746,0.16757812614863118,0.19757439816991487,0.056964253541082144,0.14945621229708195,0.010000000000000004
634,12,24,1.1175870895385742e-08,-0.010020739243676266,7.9438745975494385,0.273658849298954,0.18819129963715872,0.11052786683042844,0.4959333464503288,0.25774739185969037,-0.00117974566637713,0.21050738294919333,0.013349679221088687,0.11969053807357947,0.025671514527251322,0.024842777522280812,0.12304687468955915,0.19721607863903046,0.05617080039034287,0.10112702536086242,0.009999999999999998
636,24,24,1.1641532182693481e-08,-0.0022109783409784236,6.333132942517598,0.2725675155719121,0.1953065780301889,0.12365368815759818,0.48936635131637257,0.2614908814430237,-0.0013219334235448816,0.13405191774169603,0.011299901137438914,0.12719889171421528,0.09666898132612307,0.02219590696040541,0.1754557297875484,0.1971279171605905,0.055969149029503264,0.10553942403445642,0.010000000000000004
638,24,24,1.3737007975578308e-08,-0.014995844452641904,17.46987024943034,0.23202397984762987,0.17507358267903328,0.1189701867600282,0.4804570811490218,0.2834960917631785,-0.0016228192187857833,0.15153543402751288,0.013317552395164967,0.12710625336815914,0.030552525461340945,0.014101501675516678,0.13841145858168602,0.19686813528339067,0.05534470081329346,0.10313381378849347,0.010000000000000004
640,12,24,1.0244548320770264e-08,0.009912578854709864,8.727302233378092,0.19058879216512045,0.1469179963072141,0.09907121707995732,0.4851343681414922,0.3284505208333333,-0.0012849889947877575,0.13120896431306997,0.012894534040242434,0.13641842330495516,0.027073150190214317,0.023403661286768813,0.20742187617967525,0.1970284196237723,0.05568197245399157,0.10683171078562737,0.009999999999999998
642,12,24,1.0477378964424133e-08,0.0030587554598848024,7.817768573760986,0.2778871829311053,0.19651992370684943,0.12469575926661491,0.4723072722554207,0.2717447926600774,-0.001367421062032766,0.15482333737115064,0.01174030980716149,0.14589547862609228,0.029917701923598845,0.03175417095189914,0.1997395840783914,0.19665362561742464,0.054820870670179524,0.11231632406512897,0.009999999999999998
644,24,24,9.080395102500916e-09,-0.0021352290253465376,6.331891963879268,0.336519764115413,0.22443951790531477,0.11473011784255505,0.4834715239703655,0.17275390525658926,-0.0010072942578744914,0.17448689012477794,0.010958772851154208,0.13427861065914234,0.022910143559177715,0.019212770382485662,0.20771484511593977,0.19571423530578613,0.05264152167364955,0.15196122353275618,0.010000000000000004
646,24,24,1.210719347000122e-08,-0.004221322480589151,10.509536524613699,0.30542413890361786,0.19696373057862124,0.11622917496909697,0.4987114816904068,0.18001301834980646,-0.0005647119933200884,0.19568200533588728,0.012153395335189998,0.12478554155677557,0.026175783093397815,0.019241181910426047,0.18147786520421505,0.19481730026503405,0.05057314783334732,0.14256688145299753,0.010000000000000004
648,24,24,1.1641532182693481e-08,-0.015464743909736475,5.027966022491455,0.27911627913514775,0.17848512902855873,0.11393615044653416,0.480607520788908,0.14235025892655054,-0.0012076635587921676,0.11900477561478813,0.008362972390993187,0.13119467440992594,0.06213367233673731,0.018593919623526745,0.17779948003590107,0.19449678001304468,0.049787069670856,0.10879668779671192,0.010000000000000004
650,12,24,1.0011717677116394e-08,0.004313605139032006,6.696172555287679,0.26980986446142197,0.17950511599580446,0.12139267971118291,0.48270461708307266,0.18743489185969034,-0.0006621526396581127,0.11762332233289878,0.00977131879578034,0.12333696770171325,0.06527334451675415,0.021841527700113755,0.18626302232344946,0.19441513468821844,0.049582974364360176,0.11121453593174617,0.009999999999999998
652,24,24,9.546056389808655e-09,-0.013078966287139338,6.512773076693217,0.26306512268881005,0.18271185271441936,0.11830559962739547,0.4839290492236614,0.23789062102635702,-0.0007374435119610704,0.19490593951195478,0.013713155485068759,0.14522043305138746,0.05557768217598399,0.03051858314817461,0.25097656312088173,0.1937032751739025,0.04797846358269453,0.12146070040762424,0.010000000000000004
654,24,24,1.210719347000122e-08,-0.0064449328153083725,13.186801850795746,0.2658365238457918,0.17059475804368654,0.09821124499042828,0.4860927239060402,0.052669269343217216,-0.0009047254367639349,0.2683039912953973,0.01111069282827278,0.14329174192001423,0.06812729717542727,0.023675747603798907,0.21223958395421505,0.1925017194201549,0.04523137786115209,0.13725413475185633,0.010000000000000004
