episode,minibatches,minibatches_possible,first_mb_kl,policy_loss,value_loss,mean_V,std_V,lyap_penalty,dynamics_loss,barrier_loss,approx_kl,clip_fraction,mean_std,mean_raw_log_std,mean_abs_action,alpha
206,24,24,6.51925802230835e-09,-0.01482381415553391,21.13395420710246,0.7746219535668691,0.053509448344508805,0.026451791015764076,0.15175803191959858,0.0,0.014132721359298253,0.1357421875,0.7468670109907786,0.3843800922234853,0.28095009240011376,0.042331793280882095
208,24,24,7.916241884231567e-09,0.002619073047147443,43.25645033518473,0.783668984969457,0.05746570617581407,0.02624605541738371,0.1431608054166039,0.0,0.023305261856876314,0.19257812636593977,0.7476508791248003,0.3853498560686906,0.2935403703401486,0.04105190671273076
210,18,24,7.450580596923828e-09,-0.0046176063931650585,7.969834751553005,0.7890562746259902,0.05533069517049524,0.027200082834396098,0.18002058482832378,0.0,0.02437034966553458,0.16888020891282293,0.7480992840396034,0.3859043899509642,0.22786042673720253,0.03981071705534974
212,18,24,8.149072527885437e-09,0.0007628544699400663,13.341567569308811,0.7706840634346008,0.055681354055802025,0.026394720810155075,0.12928955256938934,1.697636738147897e-06,0.023230411047633324,0.2121527786884043,0.7485963437292311,0.3865186009142134,0.28390205403168994,0.03860705432153812
214,18,24,6.984919309616089e-09,0.003746151173901227,11.140390157699585,0.787710514333513,0.05383921849230925,0.02620604934377803,0.13599268347024918,2.149976757613735e-07,0.016989404503773484,0.11840277827448314,0.7493845191266801,0.3874928057193756,0.3048835214641359,0.037439783898238106
216,24,24,6.752088665962219e-09,-0.00847886692887793,12.741345028082529,0.7474368363618851,0.055044529028236866,0.025858630969499547,0.14477114814023176,4.422519547612562e-06,0.016686458548065275,0.15725911455228925,0.7500930105646452,0.3883688723047574,0.2648169497648875,0.03630780547701015
218,24,24,5.122274160385132e-09,-0.009991933009587228,30.257373869419098,0.736716240644455,0.05589727700377504,0.025498828928296764,0.1292202202603221,0.0,0.01586733338384268,0.14752604191501936,0.7506308009227117,0.38903356343507767,0.27528194710612297,0.035210052016845204
220,24,24,7.2177499532699585e-09,-0.0056705761623258395,23.878222227096558,0.7638275101780891,0.05750613550965985,0.025727240834385157,0.11344237439334393,1.6457125677031097e-06,0.008096929251526793,0.08870442723855376,0.7505128259460131,0.38888795177141827,0.27812403813004494,0.03414548873833601
222,24,24,6.51925802230835e-09,-0.013972095058610043,13.108064790566763,0.7638593092560768,0.05575082963332534,0.02624735003337264,0.1327599473297596,1.9569048769578026e-06,0.01734701136107712,0.1565104170391957,0.7500461712479591,0.3883111961185932,0.2544775567948818,0.033113112148259106
224,24,24,5.587935447692871e-09,-0.00495026931942751,21.91474250952403,0.776180719335874,0.05350563939039906,0.026500486691171925,0.14995058501760164,6.697393170422098e-07,0.019296254050762702,0.1830940656363964,0.750409334897995,0.3887596031030019,0.25473668860892457,0.03211194909364822
226,24,24,4.423782229423523e-09,-0.013463187109058103,15.385523657004038,0.8181364238262177,0.05650852108374238,0.027180158145104844,0.1253620581701398,1.3210027039652534e-06,0.025534709692389395,0.20558353886008263,0.7509501973787943,0.3894272930920124,0.29711037253340083,0.03114105584446759
228,6,24,5.820766091346741e-09,0.02267303820311402,24.17266321182251,0.7798195481300354,0.059724259500702225,0.02666594771047433,0.1631702035665512,2.17536035052035e-06,0.04609683935996145,0.3214775224526723,0.7512984971205393,0.3898571729660034,0.22188348323106766,0.03019951720402016
230,24,24,7.450580596923828e-09,-0.008532298146747053,8.205707708994547,0.7994821618000666,0.05539458462347587,0.02649167994968593,0.12726943474262953,6.697463201514135e-06,0.016802739157962304,0.13792317733168602,0.7511508638660113,0.38967493797341984,0.24554796951512495,0.02928644564625237
232,24,24,6.51925802230835e-09,-0.00018754632522662482,18.261119683583576,0.7682352587580681,0.05701613441730539,0.026379356471200783,0.14676676007608572,1.3672221787904467e-05,0.020154967496637255,0.1291015629346172,0.7502158458034197,0.38851965218782425,0.27331588106850785,0.02840098047914216
234,24,24,7.450580596923828e-09,-0.005005845916457474,36.69298833608627,0.7644259134928385,0.05463209034254154,0.02602771025461455,0.15500019242366156,3.8224328818614595e-05,0.020898818717493366,0.19527994903425375,0.7496610830227534,0.38783328607678413,0.24983317715426287,0.027542287033381675
236,24,24,6.51925802230835e-09,-0.002883187427263086,22.85845681031545,0.7845876316229502,0.06338709903260072,0.026702786951015394,0.1277101601784428,0.0,0.017262620152905583,0.1650390631208817,0.7498400161663691,0.3880547694861889,0.27546420755485695,0.026709555875589864
238,24,24,9.313225746154785e-09,-0.012309822564323744,8.184397101402283,0.798293282588323,0.05267949883515636,0.026719365424166124,0.14282917262365422,0.00011612978520740096,0.018436884187394753,0.15673828156044087,0.7506444727381071,0.38904959584275883,0.2799734224875768,0.025902002045313236
240,18,24,5.820766091346741e-09,-0.010289583820849657,16.49619770050049,0.7996458543671502,0.05295170864297284,0.02656763554033306,0.1564219444990158,0.0,0.027383653938563332,0.1881944446100129,0.7509764664702945,0.38945994277795154,0.31413594550556606,0.025118864315095798
242,24,24,8.847564458847046e-09,-0.005942004655177395,20.19634787241618,0.778921919564406,0.052790583266566195,0.026223661688466866,0.13624207396060228,0.0,0.016522749749128707,0.14192929801841578,0.7516571581363678,0.3903007209300995,0.28124555572867393,0.024359404472920277
244,24,24,8.614733815193176e-09,-0.010264134393461669,10.343242744604746,0.7980200151602427,0.05528597176695863,0.026694258442148566,0.11785112973302603,5.3078081208468575e-05,0.01279333551065065,0.10895182269935806,0.7525770689050356,0.39143654828270275,0.2500294378648202,0.023622906626344625
246,24,24,6.984919309616089e-09,-0.013651871277640263,14.011292517185211,0.7607288112243017,0.0532464599236846,0.02587098496345182,0.11865147265295188,3.3845218486779537e-05,0.017021020389317226,0.11100260416666667,0.7533927261829376,0.39244357248147327,0.2624286822974682,0.02290867652767774
248,24,24,8.614733815193176e-09,-0.008633476682007313,15.641239742437998,0.7833139300346375,0.05525909379745523,0.026520309736952186,0.14457889708379904,9.40573310496499e-06,0.020381364010972902,0.15279082705577215,0.7528178468346596,0.39173424243927,0.27965066581964493,0.022216040919558103
250,24,24,8.847564458847046e-09,-0.01622263256770869,13.644008775552114,0.7700596451759338,0.05505729249368111,0.02618894400075078,0.13534205903609595,1.0721846971743314e-06,0.0201754985464504,0.17350260416666666,0.7517429540554682,0.3904073250790437,0.2539959481606881,0.021544346900318825
252,24,24,6.752088665962219e-09,-0.00896556396522404,15.285270472367605,0.7676857262849808,0.053419995276878275,0.026075225556269288,0.11284658654282491,8.422803148278035e-07,0.016316133114742115,0.14030406375726065,0.7513801505168279,0.3899591664473216,0.22817112629612288,0.0208929613085404
254,24,24,9.546056389808655e-09,-0.014336254959440945,8.252868751684824,0.789892797668775,0.060161478662242494,0.02692373989460369,0.14024670732518038,2.627821231726557e-07,0.017589415690357175,0.16041666766007742,0.7513382931550344,0.38990724831819534,0.2750018984079361,0.02026127012621143
256,12,24,8.381903171539307e-09,0.0007823672300825516,15.459717035293579,0.7830217331647873,0.0635177418589592,0.026368399150669575,0.12689696935315928,3.504795616512032e-05,0.01945298824769755,0.14498697904249033,0.7513667692740759,0.38994217415650684,0.2770504392683506,0.019648677899934675
258,24,24,6.752088665962219e-09,-0.00605318908734868,12.520830273628235,0.7565348322192827,0.054495855079342924,0.026066260722776253,0.11693794342378776,5.85780609677992e-06,0.017006516446902726,0.16178385447710752,0.7511648908257484,0.38969239840904873,0.2482324279844761,0.019054607179632473
260,24,24,7.683411240577698e-09,-0.011199969837131599,16.50118589401245,0.7603536720077196,0.06522391457110643,0.025948923934871953,0.1328279646113515,1.3783022344190006e-06,0.020357967344655965,0.1724283859754602,0.7513454109430313,0.38991468772292137,0.2785832416266203,0.018478497974222907
262,24,24,8.614733815193176e-09,-0.0097685099268953,20.57897957166036,0.7603370919823647,0.05644139119734367,0.025883467324698966,0.1312371352687478,6.230653222398057e-06,0.022457179157451417,0.2100911463300387,0.7511703396836916,0.3896983514229457,0.2872606987754504,0.01791980722375335
264,24,24,8.381903171539307e-09,-0.00829847261775285,18.71513334910075,0.7668513581156731,0.054178139505287014,0.02615823402690391,0.1371103230242928,1.4128613959959088e-05,0.018852371043370415,0.1832682297875484,0.7512984424829483,0.38985662038127583,0.30550744260350865,0.017378008287493755
266,18,24,6.984919309616089e-09,-0.0004756747641497188,20.073135640886093,0.7637739347087013,0.05523339700367716,0.026561577286985185,0.1514332882232136,5.294228685670532e-06,0.02903853587081863,0.2184027781089147,0.7516104876995087,0.3902415682872136,0.3084632141722573,0.01685259044750751
268,18,24,6.51925802230835e-09,0.001667302134188099,16.19878085454305,0.7784618702199724,0.05582858415113555,0.026302421051594947,0.1423940724796719,2.4954109297444424e-06,0.024156719769558146,0.1809461803899871,0.7519114547305636,0.39061398638619316,0.3295332127147251,0.01634305842723138
270,24,24,8.381903171539307e-09,-0.00914405967341736,10.775491714477539,0.7922526424129804,0.0535815991461277,0.02672560994202892,0.17334516905248165,2.1899786133872112e-05,0.020665767796648044,0.17054036476959786,0.7514705136418343,0.39007000625133514,0.3259261983136336,0.015848931924611124
272,24,24,5.3551048040390015e-09,-0.011792020522989333,15.496778825918833,0.7931811983386675,0.055124577755729355,0.026258074678480625,0.14010916836559772,4.1826463833179634e-07,0.01720548324131717,0.17021484424670538,0.7500152612725893,0.3882721389333407,0.3065464322765668,0.015369745159352724
274,12,24,6.51925802230835e-09,0.0035974310788636408,16.656965335210163,0.7877535472313563,0.06629079828659694,0.026380934442083042,0.15355278924107552,0.0,0.02201382831359903,0.15651041766007742,0.7493344793717066,0.38743046671152115,0.31306824336449307,0.01490504643386196
276,18,24,7.916241884231567e-09,0.009587032513486015,32.15284140904745,0.7687603069676293,0.0642994429088301,0.026189392432570457,0.17187639905346763,0.0,0.03109258996684932,0.2042968761589792,0.7487383716636233,0.38669343954986996,0.3619619574811723,0.014454397707459269
278,24,24,6.752088665962219e-09,-0.004483046010136604,30.074063976605732,0.741608073314031,0.058496758341789246,0.025401011497403186,0.1459996970370412,0.0,0.01619673680397682,0.14967447911233953,0.7481947888930639,0.3860214812060197,0.37598032131791115,0.014017374183467707
280,24,24,7.683411240577698e-09,-0.008589053526520729,13.085621118545532,0.7312275245785713,0.056727273389697075,0.025797216687351465,0.15959585085511208,0.0,0.017707237323823694,0.1539062513038516,0.7477742036183676,0.3855017771323522,0.41303930804133415,0.01359356390878525
282,24,24,5.820766091346741e-09,-0.019389487764177222,13.501865168412527,0.7899071698387464,0.06359211386491855,0.02675038723585506,0.14172630043079457,0.0,0.012659601760484899,0.1434638953457276,0.7476121361056963,0.3853016073505084,0.4094706227382024,0.013182567385564075
284,24,24,7.2177499532699585e-09,-0.009784572447339693,28.871376474698383,0.7965569868683815,0.058905497969438635,0.026663343887776136,0.1532625025138259,0.0,0.02074833768225896,0.19199218756208816,0.7473447496692339,0.3849711020787557,0.40298880885044736,0.012783997194630243
286,24,24,8.149072527885437e-09,-0.009988676756620407,10.22815070549647,0.7851554776231447,0.05327795182044307,0.026424843817949295,0.13935100752860308,0.0,0.015133638536402335,0.13284505236273011,0.747042179107666,0.3845966060956319,0.4466937258839607,0.012397477630289441
288,24,24,6.984919309616089e-09,-0.009375500085297972,12.548950791358948,0.8015228733420372,0.059734394773840904,0.027086606016382575,0.12882568314671516,0.0,0.01997767206436644,0.16197916756694516,0.7472403049468994,0.38484172398845357,0.4359942389031251,0.012022644346174135
290,24,24,7.2177499532699585e-09,-0.009825054439716041,10.26629263162613,0.8118011876940727,0.053942689672112465,0.02744591166265309,0.1323026114453872,0.0,0.02088734915984484,0.15930989601959786,0.7470738689104716,0.3846353553235531,0.43964731817444164,0.011659144011798317
292,24,24,7.2177499532699585e-09,-0.012649180833250284,13.532208542029062,0.7906536757946014,0.06433019150669377,0.02718208295603593,0.13812334245691696,0.0,0.018140815935718518,0.1447973269969225,0.7465495616197586,0.3839864954352379,0.43357425928115845,0.011306633979496385
294,24,24,6.05359673500061e-09,-0.01262460524837176,11.125146587689718,0.805699497461319,0.05394357008238634,0.02688763461386164,0.15312598707775274,4.180485727071452e-06,0.017239414655099,0.14531250049670538,0.7461673791209856,0.38351354002952576,0.44166847070058185,0.010964781961431856
296,18,24,6.28642737865448e-09,-0.005021395265228218,14.779845767550999,0.7783987886375852,0.06206152215600014,0.026485870488815837,0.18077579968505436,2.2179042894600167e-05,0.02237414419909732,0.17421934008598328,0.7458124260107676,0.38307418425877887,0.4282047069734997,0.010633265716371607
298,18,24,5.3551048040390015e-09,0.0017554202220506137,16.33094244533115,0.8054455783632066,0.053415379797418915,0.026661320486002497,0.17715647485521105,0.0,0.022196372647562787,0.13823784763614336,0.7455423275629679,0.3827399926053153,0.46580209334691364,0.010311772745930555
300,18,24,5.587935447692871e-09,-0.0008646691114538246,14.663047790527344,0.7811349564128451,0.06468132138252258,0.026363757542437978,0.16184258543782765,0.0,0.025776444882568385,0.21826491173770693,0.7448117766115401,0.3818354722526338,0.4778343637784322,0.010000000000000002
302,18,24,6.51925802230835e-09,-0.004768585074796445,17.236386246151394,0.7969770729541779,0.05665204860270023,0.02723962368650569,0.1599796637892723,0.0,0.02227050327281985,0.15915798685616916,0.7436547378698984,0.38040194577640957,0.5043681992424859,0.010000000000000002
304,24,24,6.28642737865448e-09,-0.007813086073535183,15.957566320896149,0.8099560861786207,0.05653911937649051,0.026959118898957968,0.15014976977060238,1.2303224442196854e-06,0.01785496801797611,0.16313585126772523,0.7426965783039728,0.3792148406306903,0.4632315921286742,0.010000000000000004
306,12,24,5.820766091346741e-09,0.018317286235590775,13.950008392333984,0.8112127284208933,0.053205039352178574,0.027184977972259123,0.1839933010439078,6.038791161699919e-05,0.021039715987474967,0.16367187599341074,0.7426226188739141,0.379123496512572,0.49210187296072644,0.009999999999999998
308,12,24,8.381903171539307e-09,0.008132782260266444,18.927655299504597,0.7303655942281088,0.056771231504778065,0.026144996595879395,0.18429619446396828,1.8281235194687422e-05,0.02234087271305422,0.19863281274835268,0.7426582425832748,0.37916772812604904,0.5269081940253576,0.009999999999999998
310,12,24,1.1641532182693481e-08,-0.0052214500804742174,24.96301817893982,0.7876390963792801,0.05932664591819048,0.02658627772082885,0.15375236173470816,6.529807554519114e-06,0.022466721711680293,0.148569468408823,0.742488905787468,0.37895780553420383,0.5278613294164339,0.009999999999999998
312,18,24,1.0011717677116394e-08,-0.004611739060944981,8.714141342375013,0.7955339319176145,0.05658938425282637,0.026360890828073025,0.12970829920636284,0.0,0.024410186607080202,0.16979166782564586,0.74211518963178,0.37849438687165576,0.48935117158624863,0.010000000000000002
314,24,24,1.1175870895385742e-08,-0.015479667267451683,20.13362129529317,0.7584029162923495,0.057363676062474646,0.025714800072213013,0.12170066001514594,3.122570281751299e-05,0.017279099013345938,0.14495264366269112,0.741368850072225,0.3775688372552395,0.5688108404477438,0.010000000000000004
316,18,24,1.0011717677116394e-08,-0.010533205233514309,29.88453737894694,0.7768728335698446,0.05920782561103503,0.02614199784066942,0.11565631503860156,0.0,0.024146635693290994,0.16610054423411688,0.7407770719793108,0.37683481474717456,0.5288413001431359,0.010000000000000002
318,12,24,1.0477378964424133e-08,0.001092348713427782,152.37751746177673,0.8578420728445053,0.07454842577377956,0.028154010108361643,0.12225374641517799,0.0,0.03169682022416964,0.25957031299670535,0.7404805719852448,0.37646693736314774,0.49686449269453686,0.009999999999999998
320,24,24,1.0943040251731873e-08,-0.012809425146163752,13.016346514225006,0.8054615184664726,0.056432241263488926,0.026438869923974078,0.1091928460324804,0.0,0.016045740407813962,0.12895868252962828,0.7401165117820104,0.3760151267051697,0.47916332135597867,0.010000000000000004
322,24,24,6.28642737865448e-09,-0.01034455606713891,7.643074423074722,0.825401338438193,0.05839372674624125,0.026796252544348437,0.07505626743659377,0.0,0.018094550371946145,0.14193059705818692,0.7392054075996081,0.3748840851088365,0.5478169396519661,0.010000000000000004
324,24,24,7.683411240577698e-09,-0.008246738133796802,14.293240070343018,0.8076117485761642,0.05491076456382871,0.02650162352559467,0.07856974160919587,0.0,0.019099028868367895,0.14683779825766882,0.7379598245024681,0.3733369956413905,0.5501289243499438,0.010000000000000004
326,18,24,4.423782229423523e-09,-0.013254501391202211,7.914836936526829,0.7913657658629947,0.060648163159688316,0.026789646181795333,0.08248672013481458,0.0,0.02517677643077655,0.15368923648364013,0.7370984653631846,0.372266819079717,0.5358562138345506,0.010000000000000002
328,18,24,8.614733815193176e-09,-0.00580288608196295,10.848121404647827,0.7412057055367364,0.06164858448836538,0.02572810732656055,0.11380976272953881,0.0,0.026802825793210003,0.23311632043785518,0.7366232044166989,0.37167589863141376,0.5630890859497918,0.010000000000000002
330,18,24,8.614733815193176e-09,-0.005058104941983604,12.14836933877733,0.7823917733298408,0.053545988682243556,0.026590372435748577,0.08878135722544458,0.0,0.027067739749327302,0.168098959657881,0.7363342973921034,0.3713165571292241,0.550058427784178,0.010000000000000002
332,18,24,1.0244548320770264e-08,-0.01524515605221192,15.533392270406088,0.7482262121306525,0.05405409778985712,0.02570691580573718,0.08783021610644129,0.0,0.019098981723396316,0.19483507052063942,0.7368629144297706,0.3719738225142161,0.5728495054774814,0.010000000000000002
334,12,24,5.587935447692871e-09,0.0010247179307043552,14.094205458958944,0.7777617871761322,0.06069896991054217,0.026485856001575787,0.11217724718153477,0.0,0.019707806641235948,0.13779799391825995,0.736703485250473,0.37177575131257373,0.5066878894964854,0.009999999999999998
336,24,24,7.683411240577698e-09,-0.008005977957509458,14.91873166958491,0.8280895526210467,0.06331893056631088,0.02696422821221252,0.09983125856767099,0.0,0.014400572477219006,0.12656526950498423,0.7360720261931419,0.3709908152619998,0.5944649328788122,0.010000000000000004
338,24,24,6.51925802230835e-09,-0.006471838879709442,13.546908477942148,0.7943507159749666,0.056227900398274265,0.02642635030982395,0.1009415052831173,0.0,0.025508483115117997,0.19228515649835268,0.7356460988521576,0.3704611050585906,0.5677914048234621,0.010000000000000004
340,18,24,5.3551048040390015e-09,-0.00019221887406375672,17.311410850948757,0.7518282963169945,0.055533302740918264,0.025530748586687777,0.10968737511171235,0.0,0.023639782836350303,0.14301215360562006,0.7358391582965851,0.37070106632179683,0.5301642566919327,0.010000000000000002
342,12,24,9.778887033462524e-09,0.006291043401385347,18.384313702583313,0.7678894996643066,0.055423613327244915,0.02587772688517968,0.1052587442100048,0.0,0.022738527525992442,0.1301432295391957,0.7354456583658854,0.3702117105325063,0.5295950720707575,0.009999999999999998
344,18,24,9.313225746154785e-09,5.240205468402969e-05,16.40113327238295,0.8015810913509793,0.05729328509834078,0.02674274653610256,0.10414514607853359,0.0,0.025671003192352753,0.1665798616078165,0.734776003493203,0.3693785568078359,0.5003869268629286,0.010000000000000002
346,24,24,1.0477378964424133e-08,-0.011524955121179422,21.895942449569702,0.7629934251308441,0.05591742709899942,0.025860796915367246,0.10285665063808362,0.0,0.01863609592449696,0.12828776147216558,0.7338707769910494,0.3682518812517325,0.4593302334348361,0.010000000000000004
348,18,24,8.381903171539307e-09,0.00018179395960436927,84.88040481673346,0.7514689101113213,0.053543346002697945,0.025737474362055462,0.11824937123391363,0.0,0.02585689222905785,0.1838107638888889,0.733040859301885,0.36721860203478074,0.4999948028061125,0.010000000000000002
350,24,24,8.381903171539307e-09,-0.015003128947379688,23.56728120644887,0.7774546444416046,0.0577741681287686,0.0262230618391186,0.11072336447735627,0.0,0.014968730276450515,0.12213541753590107,0.7326164394617081,0.3666902333498001,0.51141806691885,0.010000000000000004
352,12,24,9.778887033462524e-09,0.00575298195083936,28.059472640355427,0.8041566063960394,0.05134667704502741,0.02661950932815671,0.1115552435318629,0.0,0.019496015622280538,0.15909053261081377,0.7319098065296809,0.36581020057201385,0.4831072688102722,0.009999999999999998
354,24,24,8.381903171539307e-09,-0.0039936789544299245,32.45486215750376,0.8108275830745697,0.06173585851987203,0.027121210703626275,0.11963566020131111,0.0,0.02507276468289395,0.1856470343967279,0.7317641352613767,0.36562874416510266,0.44779876867930096,0.010000000000000004
356,18,24,9.080395102500916e-09,0.0007956833837346898,47.088316414091324,0.8649286164177789,0.05919748482604822,0.027798588387668133,0.12178796074456638,0.0,0.030077647922250133,0.23168402827448314,0.7315593593650394,0.365373679333263,0.44210419058799744,0.010000000000000002
358,18,24,5.122274160385132e-09,-0.011129071315129599,8.450849241680569,0.817291882303026,0.05344169193671809,0.026898859689633053,0.1297186877992418,0.0,0.019093078509387042,0.13708231846491495,0.7309618559148576,0.3646288216114044,0.40129053758250344,0.010000000000000002
360,18,24,8.381903171539307e-09,-0.015702034450239606,7.346552636888292,0.7657225728034973,0.056231872489055,0.0261566038760874,0.1408183922370275,4.743063598450842e-05,0.020671273762774136,0.1567708332505491,0.730776008632448,0.36439695954322815,0.416700295276112,0.010000000000000002
362,24,24,6.51925802230835e-09,-0.013580036194374165,13.657145539919535,0.7693384612600008,0.053986430478592716,0.026383681998898584,0.12483796601494153,2.238536846258891e-06,0.02259654152051856,0.1779947920391957,0.7305399030447006,0.36410220712423325,0.33706169451276463,0.010000000000000004
364,12,24,7.450580596923828e-09,0.011863051758458218,8.820287267367044,0.7981929282347361,0.06125871899227301,0.027396272867918015,0.15889106566707292,7.5124195670165745e-06,0.035064461175352335,0.18437499987582365,0.7301783859729767,0.3636508161822955,0.4013390615582466,0.009999999999999998
366,24,24,1.0710209608078003e-08,-0.0062184929847717285,15.245327532291412,0.7676741207639376,0.058649232455839716,0.026206530552978318,0.14012613457938036,0.0,0.02368217263331947,0.15461382921785116,0.7299409483869871,0.3633546953399976,0.46276948352654773,0.010000000000000004
368,24,24,8.614733815193176e-09,-0.0007059899313996235,17.550214370091755,0.7887662599484125,0.055305962140361466,0.026751135165492695,0.17346167688568434,4.005750323206788e-05,0.01947607997378024,0.1441722852177918,0.7293367634216944,0.36260059103369713,0.48575419063369435,0.010000000000000004
370,24,24,1.1175870895385742e-08,-0.015341222228016704,11.026986638704935,0.8000360901157061,0.05519853066653013,0.027184371758873265,0.17702053984006247,4.788892814152254e-07,0.020791449414294522,0.17138086507717767,0.7278406495849291,0.36073244487245876,0.5088125144441923,0.010000000000000004
372,18,24,8.381903171539307e-09,-0.0026967573083109325,11.488929669062296,0.7900363107522329,0.06054137440191375,0.027388917489184275,0.16757202645142874,3.044478944502771e-06,0.02447418361488316,0.155353344976902,0.7265343699190352,0.3591005735927158,0.517336775859197,0.010000000000000002
374,12,24,6.28642737865448e-09,0.021517446109404165,12.543560028076172,0.8077128132184347,0.07082122688492139,0.027986197732388973,0.18941950673858324,2.9794543176346147e-06,0.046316403798603765,0.1793263057867686,0.7258749504884084,0.35827551782131195,0.5384010622898737,0.009999999999999998
376,12,24,5.587935447692871e-09,0.011246868642047048,8.093620936075846,0.8276205112536749,0.061850729398429394,0.027469137373069923,0.15208208685119948,0.0,0.024803304967160027,0.19817708432674408,0.7258471896251043,0.35824108123779297,0.4557732567191124,0.009999999999999998
378,6,24,7.683411240577698e-09,0.02968513003240029,9.445249001185099,0.8177585999170939,0.05383140966296196,0.02713941503316164,0.16344055036703745,0.0,0.04518533812370151,0.3096354181567828,0.7259929974873861,0.35842373967170715,0.5762126743793488,0.01
380,18,24,6.752088665962219e-09,0.0022763535703739356,8.707651297251383,0.7937200234995948,0.054471684619784355,0.026618201182120375,0.13063691639237934,0.0,0.023995677513691287,0.16710069444444445,0.7261460986402299,0.3586151798566182,0.5522865619924333,0.010000000000000002
382,18,24,9.080395102500916e-09,-0.00861231398044361,11.409926944308811,0.7890102598402235,0.05710682914488845,0.026221645168132253,0.10783165651890966,0.0,0.021055860263812873,0.13401178725891644,0.726405574215783,0.3589383595519596,0.5646052228079902,0.010000000000000002
384,24,24,7.916241884231567e-09,-0.009304389590397477,14.500146826108297,0.8166579032937685,0.0624634261863927,0.026693012022102874,0.11627285772313674,0.0,0.02398187865037471,0.14003906274835268,0.7250684946775436,0.3572664298117161,0.5661545048157374,0.010000000000000004
386,12,24,1.0477378964424133e-08,0.00576179016691943,12.916661461194357,0.8158956170082092,0.05681370416035255,0.026573656126856804,0.1329942246278127,0.0,0.020388574805110693,0.10566291958093643,0.723729650179545,0.35559265067179996,0.5542214413483938,0.009999999999999998
388,12,24,9.778887033462524e-09,0.011059124333163103,8.740588227907816,0.8098740726709366,0.055082386980454125,0.02656687656417489,0.1268960709373156,0.0,0.02634475694503635,0.19270833333333334,0.7229247937599818,0.35458582391341525,0.5607008288304011,0.009999999999999998
390,24,24,3.958120942115784e-09,-0.007220569144313534,17.050804495811462,0.8043511857589086,0.06353993884598215,0.026518781514217455,0.12098297880341609,0.0,0.011857045465148985,0.11827895231544971,0.7213846494754156,0.3526562104622523,0.5804190710186958,0.010000000000000004
392,24,24,9.546056389808655e-09,-0.007671882941698034,20.269073744614918,0.8530119583010674,0.057878537103533745,0.027411096263676882,0.1053430304552118,0.0,0.017327821920237813,0.12255002775539954,0.7196476583679517,0.35047533735632896,0.5852840145428976,0.010000000000000004
394,24,24,1.0710209608078003e-08,-0.011588110821321607,16.741603871186573,0.8048281669616699,0.053840640311439834,0.026929309125989676,0.11621400900185108,0.0,0.01357444014865905,0.11679470508048932,0.7185745512445768,0.3491280948122342,0.5521884287397066,0.010000000000000004
396,24,24,1.1874362826347351e-08,-0.011391078742841879,16.50702142715454,0.7847387418150902,0.0531590663207074,0.026624756244321663,0.11610058477769296,0.0,0.018206819009113435,0.1979166672875484,0.7172194048762321,0.3474281504750252,0.55301516999801,0.010000000000000004
398,24,24,7.450580596923828e-09,-0.002890454163813653,16.38765448331833,0.7715612500905991,0.05516979517415166,0.026314501805851858,0.13354838453233242,2.458844392094761e-06,0.021324433366923284,0.16360941094656786,0.7164147198200226,0.34641890476147336,0.5703819145758947,0.010000000000000004
400,18,24,8.381903171539307e-09,-0.00600675219256017,8.056094566980997,0.7987670434845818,0.05736412501169576,0.026839757338166237,0.12012265250086784,0.0,0.02296097636119359,0.14917534755335915,0.7155681980980767,0.34535442458258736,0.5563190943664975,0.010000000000000002
402,24,24,8.381903171539307e-09,-0.00954388671865066,8.721376399199167,0.7525249620278677,0.05778125502790014,0.02657907083630562,0.12137159456809361,0.0,0.0202006838323238,0.19072265705714622,0.7154366945226988,0.3451872741182645,0.5709657495220503,0.010000000000000004
404,12,24,1.0477378964424133e-08,0.003257039779176315,26.96655015150706,0.7267998059590658,0.054153478083511196,0.025504345539957285,0.1237917859107256,0.0,0.024223103052160393,0.1860677090783914,0.7152551710605621,0.3449587970972061,0.5732081929842631,0.009999999999999998
406,18,24,1.0477378964424133e-08,0.008653216891818576,19.607843663957382,0.7841136323081123,0.07372958130306667,0.02680554033981429,0.13789228763845232,0.0,0.028265151570344135,0.21605902827448314,0.7151958578162723,0.34488610095447964,0.5117077893680997,0.010000000000000002
408,24,24,1.0477378964424133e-08,-0.013331158668734133,10.36400286356608,0.8189747457702955,0.05931704165413976,0.02684170698436598,0.09986734855920076,0.0,0.02383920719148591,0.13733234318594137,0.7150974522034327,0.34476400911808014,0.5618333965539932,0.010000000000000004
410,24,24,1.0477378964424133e-08,-0.007941048757250732,13.086701313654581,0.7850557217995325,0.05295438148702184,0.026059754968931276,0.0973653756082058,0.0,0.017190094891702756,0.1280598963300387,0.7149931515256563,0.34463395178318024,0.5440923062463602,0.010000000000000004
412,24,24,9.778887033462524e-09,-0.01612679718527943,10.245942085981369,0.7244906152288119,0.06273016690587004,0.025165957864373922,0.10591489976892869,0.0,0.019962221888514858,0.1699869797254602,0.7145961622397105,0.344133077810208,0.5609161208073298,0.010000000000000004
414,18,24,1.257285475730896e-08,-0.007537788349307246,13.558750841352674,0.740102724896537,0.05597016836206118,0.02555413854618867,0.12506441358062956,0.0,0.021135599818080664,0.16762152852283585,0.713125444120831,0.34228036138746476,0.6251237094402313,0.010000000000000002
